Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,11,-1.4473,32,1.44731
ENSG00000188976,NOC2L,33,-0.8429,59,0.84293
ENSG00000188290,HES4,3,-3.4748,34,3.47485
ENSG00000187608,ISG15,19,-0.3996,25,0.39968
ENSG00000188157,AGRN,20,-0.1112,22,0.11124
ENSG00000078808,SDF4,79,0.52292,55,-0.5229
ENSG00000176022,B3GALT6,11,-1.0873,24,1.08730
ENSG00000160087,UBE2J2,21,-0.7758,37,0.77584
ENSG00000131584,ACAP3,90,0.45705,65,-0.4570
ENSG00000127054,INTS11,59,0.63297,38,-0.6329
ENSG00000224051,CPTP,17,-0.3208,21,0.32086
ENSG00000107404,DVL1,51,0.16347,46,-0.1634
ENSG00000175756,AURKAIP1,99,-0.5912,150,0.59123
ENSG00000221978,CCNL2,60,-0.0316,61,0.03160
ENSG00000242485,MRPL20,88,-0.7424,148,0.74248
ENSG00000235098,ANKRD65,45,0.80048,26,-0.8004
ENSG00000179403,VWA1,200,2.85549,27,-2.8554
ENSG00000205090,TMEM240,1,-3.8624,25,3.86242
ENSG00000160075,SSU72,69,-0.9497,133,0.94979
ENSG00000228594,FNDC10,9,-1.2025,23,1.20250
ENSG00000197530,MIB2,23,-0.2203,27,0.22032
ENSG00000248333,CDK11B,64,0.45504,46,-0.4550
ENSG00000189339,SLC35E2B,12,-0.3757,16,0.37571
ENSG00000008128,CDK11A,51,0.97847,25,-0.9784
ENSG00000215790,SLC35E2A,7,-1.8468,25,1.84681
ENSG00000008130,NADK,13,-0.9560,25,0.95604
ENSG00000078369,GNB1,235,-1.1109,508,1.11093
ENSG00000187730,GABRD,6,-4.5650,158,4.56500
ENSG00000067606,PRKCZ,105,-1.1095,227,1.10955
ENSG00000162585,FAAP20,44,0.52728,31,-0.5272
ENSG00000157933,SKI,31,-0.3647,40,0.36475
ENSG00000157916,RER1,54,-0.0096,54,0.00965
ENSG00000157911,PEX10,34,0.68473,21,-0.6847
ENSG00000157870,PRXL2B,23,-0.8328,41,0.83284
ENSG00000177133,PRDM16-DT,5,-2.2073,23,2.20730
ENSG00000158109,TPRG1L,58,-1.7656,199,1.76563
ENSG00000130764,LRRC47,63,-0.2933,77,0.29334
ENSG00000116198,CEP104,96,1.42454,35,-1.4245
ENSG00000196581,AJAP1,15,-1.7100,49,1.71006
ENSG00000069424,KCNAB2,25,-2.6667,162,2.66674
ENSG00000116254,CHD5,37,-3.1507,328,3.15078
ENSG00000116251,RPL22,687,0.52354,478,-0.5235
ENSG00000116237,ICMT,24,-0.6270,37,0.62703
ENSG00000097021,ACOT7,31,-2.6994,206,2.69946
ENSG00000215788,TNFRSF25,3,-2.6635,19,2.66354
ENSG00000171680,PLEKHG5,0,-5.6873,24,5.68735
ENSG00000162408,NOL9,17,-0.8844,33,0.88443
ENSG00000162413,KLHL21,38,0.44052,28,-0.4405
ENSG00000116273,PHF13,20,0.33695,16,-0.3369
ENSG00000007923,DNAJC11,20,-0.8052,35,0.80528
ENSG00000171735,CAMTA1,176,-1.3325,444,1.33256
ENSG00000049245,VAMP3,125,2.74312,18,-2.7431
ENSG00000049246,PER3,61,0.63856,39,-0.6385
ENSG00000116288,PARK7,158,-0.7921,273,0.79219
ENSG00000116285,ERRFI1,17,-0.5699,25,0.56990
ENSG00000162426,SLC45A1,10,-1.4772,28,1.47720
ENSG00000142599,RERE,171,0.41240,129,-0.4124
