Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000228794,LINC01128,5,-3.1851,60,0.65619,42,0.00349
ENSG00000188976,NOC2L,30,-1.0680,52,-0.2375,65,0.53914
ENSG00000188290,HES4,10,-1.7147,15,-1.2026,37,1.47764
ENSG00000187608,ISG15,17,-0.9381,10,-1.7776,39,1.57832
ENSG00000188157,AGRN,13,-1.1677,25,-0.2525,32,0.57698
ENSG00000078808,SDF4,26,-1.1431,49,-0.2216,60,0.54532
ENSG00000176022,B3GALT6,17,-0.4368,11,-1.1047,25,0.94014
ENSG00000160087,UBE2J2,12,-1.5407,18,-1.0237,41,1.29146
ENSG00000131584,ACAP3,74,-0.1342,52,-0.7364,88,0.56707
ENSG00000127054,INTS11,52,0.28044,22,-1.1364,48,0.57520
ENSG00000224051,CPTP,19,0.05092,11,-0.8978,20,0.57350
ENSG00000107404,DVL1,75,0.68249,19,-1.5245,53,0.48528
ENSG00000175756,AURKAIP1,87,-0.9399,55,-1.7057,193,1.53731
ENSG00000221978,CCNL2,51,-0.3542,52,-0.3373,68,0.38763
ENSG00000242485,MRPL20,96,-0.5813,69,-1.1438,160,1.03063
ENSG00000235098,ANKRD65,25,0.13716,7,-1.8975,26,1.01208
ENSG00000179403,VWA1,106,2.85828,4,-2.4825,16,-1.1892
ENSG00000205090,TMEM240,16,-0.8796,12,-1.3629,34,1.30004
ENSG00000160075,SSU72,83,-0.9215,75,-1.1447,176,1.17359
ENSG00000228594,FNDC10,8,-2.0470,16,-1.0707,37,1.45413
ENSG00000272106,AL691432.2,18,-0.1901,13,-0.7868,23,0.62542
ENSG00000197530,MIB2,25,-0.2496,14,-1.1681,34,0.88658
ENSG00000248333,CDK11B,92,1.31390,94,1.60445,24,-1.9476
ENSG00000189339,SLC35E2B,7,-1.4360,27,0.63929,18,-0.1502
ENSG00000008128,CDK11A,53,0.97653,67,1.64850,17,-1.7995
ENSG00000215790,SLC35E2A,29,0.52676,23,0.19178,19,-0.3746
ENSG00000008130,NADK,24,-0.0685,21,-0.3016,26,0.24616
ENSG00000078369,GNB1,287,-0.9134,363,-0.6026,581,0.78148
ENSG00000187730,GABRD,6,-5.1381,91,-1.2361,238,1.92240
ENSG00000067606,PRKCZ,139,-0.7409,136,-0.8312,254,0.88786
