Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to11,Feature log2 fold change topic 2to11
ENSG00000228794,LINC01128,6,-2.3731,34,2.37313
ENSG00000188976,NOC2L,6,-2.8383,47,2.83830
ENSG00000188290,HES4,14,-0.7503,24,0.75030
ENSG00000187608,ISG15,6,-2.2022,30,2.20226
ENSG00000188157,AGRN,6,-1.7064,21,1.70648
ENSG00000078808,SDF4,6,-2.8772,48,2.87724
ENSG00000176022,B3GALT6,86,1.93386,22,-1.9338
ENSG00000160087,UBE2J2,271,3.06918,32,-3.0691
ENSG00000131584,ACAP3,82,0.38396,62,-0.3839
ENSG00000127054,INTS11,93,1.11683,43,-1.1168
ENSG00000224051,CPTP,6,-1.2306,15,1.23063
ENSG00000107404,DVL1,6,-2.7066,43,2.70665
ENSG00000175756,AURKAIP1,95,-0.6233,147,0.62330
ENSG00000221978,CCNL2,6,-3.1015,56,3.10150
ENSG00000242485,MRPL20,39,-1.7267,130,1.72677
ENSG00000235098,ANKRD65,6,-2.0504,27,2.05048
ENSG00000179403,VWA1,6,-2.2545,31,2.25451
ENSG00000205090,TMEM240,6,-1.8894,24,1.88949
ENSG00000160075,SSU72,307,1.27244,127,-1.2724
ENSG00000228594,FNDC10,20,-0.1205,22,0.12055
ENSG00000272106,AL691432.2,6,-1.4163,17,1.41630
ENSG00000197530,MIB2,6,-1.9944,26,1.99441
ENSG00000248333,CDK11B,6,-3.0854,56,3.08545
ENSG00000189339,SLC35E2B,6,-1.3170,16,1.31707
ENSG00000008128,CDK11A,6,-1.4599,18,1.45998
ENSG00000008130,NADK,218,3.20955,23,-3.2095
ENSG00000078369,GNB1,302,-0.6695,481,0.66952
ENSG00000187730,GABRD,6,-4.2211,123,4.22112
ENSG00000067606,PRKCZ,7,-4.6122,177,4.61220
ENSG00000162585,FAAP20,6,-2.1014,28,2.10142
ENSG00000157933,SKI,6,-2.0482,27,2.04825
ENSG00000157916,RER1,6,-2.7718,45,2.77189
ENSG00000157911,PEX10,6,-1.5697,19,1.56977
ENSG00000157870,PRXL2B,6,-2.5190,37,2.51904
ENSG00000158109,TPRG1L,90,-0.9383,172,0.93833
ENSG00000130764,LRRC47,6,-3.4523,72,3.45230
