Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1"	"SNAPC5"	"9.0"	"ARCHS4 Coexpression,2;GTEx Coexpression,16"	"COX7B,NDUFA13,NDUFA11,NDUFA12,COX4I1,CISD1,COX6A1,COX7C,MRPL33,ATP5IF1,UQCRFS1,ELOB,ELOC,SKP1,TPI1,ACYP2,COX6B1,MRPS9,MRPL51,TMEM258,NDUFS4,TMEM126A,NHP2,PFDN1,FKBP3,ATP5MD,NDUFB9,NDUFB10,UQCRB,MRPS33,COX17,NDUFB2,NDUFB1,UQCR11,SNU13,NEDD8,COX7A2,MRPL57,COX5A,PSMA7,PSMB6,MRPL20,PSMB7,NDUFA9,ATP5PF,NDUFA8,NDUFA4,ATP5PB,UQCC2,MRPL27,COX6C,MRPL21,PINK1,UQCRQ,NDUFAB1,ATP5PO,SLIRP,SSBP1,ATP5MPL"
"gene_set_query"	"2"	"GTF3A"	"13.0"	"ARCHS4 Coexpression,35;Enrichr Queries,3;GTEx Coexpression,1"	"COX7B,SLC25A3,NDUFA12,SH3KBP1,COX4I1,CISD1,EPRS,COX7C,PSMD7,RPL36AL,TMSB4X,UQCRFS1,COX8A,ACTR3,TPI1,MRPS24,NME2,CYBA,COX6B1,MRPS9,MYL6,PKM,NDUFS4,UQCRC1,TMEM126A,NHP2,PFN1,AURKAIP1,FKBP3,GAPDH,ATP5MD,NDUFB9,NDUFB7,NDUFB10,UQCRB,NAXE,NDUFB11,MRPS33,COX17,NDUFB2,NDUFB1,UQCR11,COX7A2,SNU13,MTIF3,COX5A,COX7A1,MRPL57,PSMA7,MRPL54,PSMB6,MRPL20,LDHB,PSMB7,ATP5F1A,ATP5F1B,PGK1,NDUFA9,ATP5PF,NDUFA8,RANBP1,HSPA8,ATP5PD,UQCC2,NDUFA4,ATP5PB,TRAPPC5,COX6C,MRPL21,RPS26,FABP3,EIF3K,ARPC2,UQCRQ,NDUFAB1,ATP5PO,SLIRP,ATP5MPL,CALM2"
"gene_set_query"	"3"	"NKX62"	"20.5"	"ARCHS4 Coexpression,26;GTEx Coexpression,15"	"PLPPR1,SLC44A1,MYRF,CNP,UQCRB,HHIP,SLC5A11,CNDP1,RTN4,KLK6,TMEM144,UGT8,TCEAL7,GNG3,LINC00639,CARNS1,LINC01608,SPOCK3,ENPP2,ELOB,CA14,GPR37,MOG,PLLP,SYNJ2,HSPA2,QDPR,FA2H,ANLN,OLFM1,TF,MAG,PINK1,EVI2A,FEZ1,SLCO1A2,PLP1,CERCAM,SELENOW,VAMP2"
"gene_set_query"	"4"	"CHCHD3"	"27.0"	"ARCHS4 Coexpression,4;GTEx Coexpression,50"	"COX7B,NDUFA13,NDUFA11,NDUFA12,COX4I1,CISD1,UBE3A,MYL6B,COX7C,MRPL33,PSMD7,UQCRFS1,ELOB,COX8A,TPI1,COX6B1,MRPS9,MRPL51,TMEM258,NDUFS4,UQCRC1,TMEM126A,NHP2,DLD,FKBP3,ATP5MD,NDUFB9,BEX3,ENY2,NDUFB10,UQCRB,MRPS33,NDUFB1,SNU13,NEDD8,COX7A2,COX5A,COX7A1,PSMB6,LDHB,PSMB7,NDUFA9,ATP5PF,NDUFA8,ATP5PD,ATP5PB,NDUFA4,COX6C,RPS26,DHFR,EIF3K,NDUFAB1,ATP5PO,SSBP1,LAMTOR4"
"gene_set_query"	"5"	"ZNF511"	"29.33"	"ARCHS4 Coexpression,8;Enrichr Queries,22;GTEx Coexpression,58"	"MRPS15,NDUFA13,NDUFA11,NDUFA12,COX4I1,EPRS,COX6A1,UQCRFS1,COX8A,TPI1,MRPS24,NME2,EDF1,FOS,COX6B1,MRPS9,PKM,MRPL51,NHP2,UQCRC1,PFN1,AURKAIP1,GAPDH,NDUFB7,NDUFB10,NAXE,NDUFB11,COX17,UQCR11,SNU13,COX7A1,COX5A,MRPL57,PSMA7,PSMB6,MRPL20,PSMB7,ATP5F1B,DDT,CKB,ATP5PF,RANBP1,HSPA8,NDUFA8,SURF1,MRPL21,UQCRQ,NDUFAB1,ATP5PO,SLIRP,LAMTOR4"
"gene_set_query"	"6"	"MYRF"	"41.0"	"ARCHS4 Coexpression,64;GTEx Coexpression,18"	"PLPPR1,SLC44A1,CNP,HHIP,SLC5A11,CNDP1,KLK6,TMEM144,UGT8,ADAM28,LINC00639,CARNS1,LINC01608,SPOCK3,ENPP2,CA14,GPR37,MOG,PLLP,SYNJ2,HSPA2,QDPR,FA2H,ANLN,TF,MAG,EVI2A,GJB1,FEZ1,SLCO1A2,PLP1,CERCAM,VAMP2"
"gene_set_query"	"7"	"BHLHE41"	"43.5"	"ARCHS4 Coexpression,51;GTEx Coexpression,36"	"C1QB,CX3CR1,C1QA,CSF1R,CNP,SLC5A11,PLD4,CNDP1,TMEM144,C3,UGT8,TCEAL7,ADAM28,CARNS1,SPOCK3,EPB41L3,SPP1,RNF170,CAPN3,A2M,CA14,SKP1,GPR37,MOG,GPR34,LY86,ACYP2,SYNJ2,LILRB4,QDPR,ANLN,MAG,PINK1,FEZ1,SLCO1A2,PLP1,TMEM119,OSBPL1A"
"gene_set_query"	"8"	"SOX8"	"45.67"	"ARCHS4 Coexpression,75;Enrichr Queries,27;GTEx Coexpression,35"	"PLPPR1,HIP1,SLC44A1,CNP,MYRF,CNDP1,TMEM144,C3,UGT8,FRZB,LINC00639,CARNS1,LINC01608,SPOCK3,ENPP2,APOD,CKB,NPTX2,PPP1R14A,GPR37,MOG,PLLP,MMD2,NR2F2,FOS,HSPA2,QDPR,CLDN11,FA2H,ANLN,OLFM1,MAG,VGF,FEZ1,SLCO1A2,ALDH1A1,PLP1,CERCAM,ANGPTL2"
"gene_set_query"	"9"	"HMGN3"	"48.0"	"ARCHS4 Coexpression,13;ENCODE ChIP-seq,92;ReMap ChIP-seq,83;GTEx Coexpression,4"	"CARS,NDUFA13,NDUFA11,NDUFA12,POP4,ARPC5L,CISD1,COX6A1,ATP5IF1,NARS,PSMD2,TXNL4A,SKP1,CYBA,THOC7,COX6B1,MAG,TYROBP,TMEM258,FEZ1,CSNK2B,SELENOW,TMEM126A,NHP2,PFN1,AURKAIP1,FKBP3,ATP5MD,BEX3,ENY2,PDE1C,UQCRB,NDUFB10,NDUFB11,COX17,ATP5MC3,COX7A2,LDHB,MRPL20,PRDX5,RSU1,RPL39L,SURF1,UQCC2,MRPL27,NR2F2,TF,UQCRQ,CHMP2A,COX7B,SLC44A1,COX4I1,UFSP2,COX7C,MRPL33,MRC2,LYL1,ELOB,COX8A,EDF1,ARL4D,MRPL51,VGF,NDUFS4,VAMP2,NDUFB9,NDUFB7,NAXE,MYRF,MRPS33,NDUFB2,NDUFB1,UQCR11,NEDD8,MTIF3,MRPL57,COX5A,PSMB6,PSMB7,ATP5F1A,CYTH4,MCRIP1,CARNS1,TMEM208,HES4,SEC11C,ATP5PF,NDUFA8,RANBP1,ATP5PD,FAHD1,CENPX,ATP5PB,NDUFA4,COX6C,ATP5F1E,MYO1D,NDUFAB1,ATP5PO,SLIRP,SSBP1,ATP5MPL"
"gene_set_query"	"10"	"MTERF3"	"50.0"	"ARCHS4 Coexpression,59;GTEx Coexpression,41"	"NDUFB9,ENY2,NDUFB10,NDUFA12,MRPS33,DDX1,COX17,CISD1,UBE3A,COX5A,RPAP3,PSMA7,MRPL20,LDHB,PSMD7,UQCRFS1,SKP1,NDUFA9,ATP5PF,TPI1,MRPS24,ATP5PB,MRPS9,MRPL51,NDUFAB1,NDUFS4,TMEM126A,ATP5PO,NHP2,SSBP1,SLIRP,DLD,CALM2,FKBP3"
