Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000228794,LINC01128,10,-1.9249,16,-1.3441,46,1.62567
ENSG00000188976,NOC2L,39,-0.4821,39,-0.5892,61,0.64341
ENSG00000188290,HES4,15,-1.7363,66,0.66333,45,-0.2449
ENSG00000187608,ISG15,27,-0.7084,58,0.58085,40,-0.3267
ENSG00000188157,AGRN,22,-0.0833,14,-0.8613,27,0.71040
ENSG00000078808,SDF4,63,-0.2152,78,0.14745,71,-0.0576
ENSG00000176022,B3GALT6,16,-0.5922,27,0.23794,23,-0.0369
ENSG00000160087,UBE2J2,32,-0.4423,43,0.02089,44,0.11784
ENSG00000131584,ACAP3,64,-0.3756,32,-1.5968,102,1.34206
ENSG00000127054,INTS11,34,-0.6921,55,0.03593,56,0.16806
ENSG00000224051,CPTP,12,-0.7432,16,-0.3327,22,0.50305
ENSG00000107404,DVL1,24,-1.3865,96,0.95625,53,-0.5718
ENSG00000175756,AURKAIP1,89,-0.7836,164,0.19259,150,0.04779
ENSG00000221978,CCNL2,73,0.20657,49,-0.4993,69,0.32162
ENSG00000242485,MRPL20,92,-0.6337,165,0.35029,134,-0.1294
ENSG00000179403,VWA1,149,2.65080,58,1.14469,10,-2.8917
ENSG00000205090,TMEM240,3,-2.8115,8,-1.8387,34,2.20182
ENSG00000160075,SSU72,82,-0.9945,152,-0.0631,168,0.32329
ENSG00000228594,FNDC10,7,-1.8026,12,-1.2158,32,1.49238
ENSG00000272106,AL691432.2,13,-0.5245,23,0.50401,17,-0.2963
ENSG00000197530,MIB2,17,-1.0097,24,-0.5977,40,0.79500
ENSG00000248333,CDK11B,67,1.03385,17,-1.2414,38,0.35910
ENSG00000008128,CDK11A,43,1.24906,11,-1.0460,20,0.10956
ENSG00000215790,SLC35E2A,11,-1.4477,25,-0.3053,33,0.62605
ENSG00000008130,NADK,11,-1.3545,26,-0.0973,29,0.42115
ENSG00000078369,GNB1,264,-1.0332,623,0.36335,511,-0.0600
ENSG00000187730,GABRD,11,-3.7818,73,-1.2708,198,1.76898
ENSG00000067606,PRKCZ,100,-0.9654,136,-0.5928,218,0.78022
ENSG00000162585,FAAP20,31,-0.1600,43,0.42357,32,-0.3193
ENSG00000157933,SKI,46,0.27378,58,0.81947,31,-0.8232
