Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,16,-0.7626,28,0.76263
ENSG00000188976,NOC2L,31,-0.2309,36,0.23096
ENSG00000188290,HES4,47,0.82711,26,-0.8271
ENSG00000187608,ISG15,41,0.99527,20,-0.9952
ENSG00000188157,AGRN,22,0.72074,13,-0.7207
ENSG00000078808,SDF4,46,-0.2694,55,0.26943
ENSG00000176022,B3GALT6,12,-0.9397,23,0.93975
ENSG00000160087,UBE2J2,26,-0.2999,33,0.29999
ENSG00000162572,SCNN1D,15,0.09570,14,-0.0957
ENSG00000131584,ACAP3,76,0.29064,62,-0.2906
ENSG00000127054,INTS11,51,0.57402,34,-0.5740
ENSG00000224051,CPTP,19,0.25013,16,-0.2501
ENSG00000107404,DVL1,54,0.35883,42,-0.3588
ENSG00000175756,AURKAIP1,97,-0.3773,126,0.37730
ENSG00000221978,CCNL2,74,0.33066,59,-0.3306
ENSG00000242485,MRPL20,109,-0.3812,142,0.38123
ENSG00000179403,VWA1,44,1.86239,12,-1.8623
ENSG00000160072,ATAD3B,10,-0.2662,12,0.26627
ENSG00000197785,ATAD3A,7,-0.2229,9,0.22293
ENSG00000205090,TMEM240,11,-1.5153,32,1.51537
ENSG00000160075,SSU72,88,-0.6041,134,0.60415
ENSG00000228594,FNDC10,21,-0.3287,26,0.32878
ENSG00000272106,AL691432.2,10,-0.8615,19,0.86154
ENSG00000197530,MIB2,29,0.07085,27,-0.0708
ENSG00000248333,CDK11B,61,1.78266,17,-1.7826
ENSG00000189339,SLC35E2B,27,0.11805,25,-0.1180
ENSG00000008128,CDK11A,33,1.65076,10,-1.6507
ENSG00000215790,SLC35E2A,29,-0.1384,32,0.13843
ENSG00000008130,NADK,20,-0.2255,23,0.22555
ENSG00000078369,GNB1,313,-0.7546,528,0.75464
ENSG00000187730,GABRD,54,-1.3805,142,1.38057
ENSG00000067606,PRKCZ,122,-0.4436,167,0.44361
ENSG00000162585,FAAP20,50,0.80103,28,-0.8010
ENSG00000157933,SKI,40,0.61467,26,-0.6146
ENSG00000157916,RER1,43,-0.1638,48,0.16387
ENSG00000157911,PEX10,25,0.43063,18,-0.4306
ENSG00000149527,PLCH2,9,-0.6370,14,0.63702
ENSG00000157881,PANK4,2,-2.6283,12,2.62833
ENSG00000197921,HES5,25,1.27003,10,-1.2700
ENSG00000157873,TNFRSF14,13,0.48189,9,-0.4818
ENSG00000157870,PRXL2B,20,-1.1117,43,1.11177
ENSG00000177133,PRDM16-DT,26,0.21841,23,-0.2184
ENSG00000158109,TPRG1L,79,-1.2630,190,1.26306
ENSG00000116213,WRAP73,14,0.50682,9,-0.5068
ENSG00000130764,LRRC47,36,-1.1856,83,1.18564
ENSG00000116198,CEP104,55,1.28534,22,-1.2853
ENSG00000198912,C1orf174,8,-0.5948,13,0.59488
ENSG00000196581,AJAP1,21,-0.5203,31,0.52037
ENSG00000069424,KCNAB2,97,-0.7410,163,0.74105
ENSG00000116254,CHD5,200,0.03087,195,-0.0308
ENSG00000116251,RPL22,721,0.23975,611,-0.2397
ENSG00000116237,ICMT,21,-0.6130,33,0.61306
ENSG00000097021,ACOT7,51,-2.0609,215,2.06098
ENSG00000215788,TNFRSF25,14,-0.6644,23,0.66449
ENSG00000171680,PLEKHG5,12,-0.7190,21,0.71906
ENSG00000162408,NOL9,25,-0.2303,29,0.23031
ENSG00000162413,KLHL21,19,-0.5015,27,0.50153
ENSG00000116273,PHF13,11,-0.1712,12,0.17120
ENSG00000041988,THAP3,8,-0.5623,13,0.56232
ENSG00000007923,DNAJC11,23,-0.2051,27,0.20517
ENSG00000171735,CAMTA1,205,-0.7021,334,0.70217
ENSG00000049245,VAMP3,67,1.64254,21,-1.6425
ENSG00000049246,PER3,59,0.40455,45,-0.4045
ENSG00000116288,PARK7,212,-0.7491,356,0.74913
