Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000228794,LINC01128,12,-1.6891,9,-2.1239,42,2.00365
ENSG00000188976,NOC2L,12,-1.8639,18,-1.2317,47,1.61641
ENSG00000188290,HES4,196,2.88937,16,-1.4237,27,-1.9475
ENSG00000188157,AGRN,12,-1.2020,11,-1.3091,29,1.34494
ENSG00000078808,SDF4,12,-2.1627,33,-0.6293,56,1.30405
ENSG00000160087,UBE2J2,12,-1.3179,14,-1.0858,32,1.28532
ENSG00000131584,ACAP3,38,-1.0240,128,0.88259,72,-0.1927
ENSG00000127054,INTS11,12,-1.7001,42,0.20402,39,0.53280
ENSG00000107404,DVL1,12,-2.0208,32,-0.5428,51,1.19851
ENSG00000175756,AURKAIP1,228,0.81783,32,-2.2160,140,0.10817
ENSG00000221978,CCNL2,204,1.67591,93,0.32764,60,-1.2999
ENSG00000242485,MRPL20,358,1.42347,77,-1.0700,140,-0.6380
ENSG00000235098,ANKRD65,12,-1.2924,1,-4.2157,33,2.25185
ENSG00000179403,VWA1,12,-1.5522,80,1.47046,30,-0.5846
ENSG00000205090,TMEM240,12,-1.0232,3,-3.0778,27,1.83596
ENSG00000160075,SSU72,12,-3.3681,39,-1.6392,135,2.38911
ENSG00000228594,FNDC10,12,-1.1573,2,-3.3815,29,2.00634
ENSG00000197530,MIB2,12,-1.2828,10,-1.5663,31,1.51515
ENSG00000248333,CDK11B,12,-1.9921,132,1.85144,39,-0.8760
ENSG00000008128,CDK11A,12,-1.3781,99,2.11563,24,-1.2090
ENSG00000215790,SLC35E2A,12,-0.9958,31,0.51402,23,0.09014
ENSG00000078369,GNB1,267,-0.7915,88,-2.4444,505,1.50398
ENSG00000187730,GABRD,12,-3.8548,30,-2.5071,192,3.16665
ENSG00000067606,PRKCZ,220,0.18296,109,-0.9122,204,0.30556
ENSG00000162585,FAAP20,12,-1.3159,23,-0.3207,31,0.80638
ENSG00000157933,SKI,12,-1.8425,70,0.89301,40,-0.0186
ENSG00000157916,RER1,12,-1.9331,9,-2.3610,50,2.25067
ENSG00000157870,PRXL2B,12,-1.7632,5,-2.8780,45,2.34040
ENSG00000158109,TPRG1L,200,0.10037,47,-2.0748,202,0.70440
ENSG00000130764,LRRC47,12,-2.6155,35,-1.0135,79,1.71860
ENSG00000116198,CEP104,12,-2.0657,117,1.53122,43,-0.5660
ENSG00000196581,AJAP1,12,-2.2266,33,-0.7132,59,1.38516
ENSG00000069424,KCNAB2,12,-3.8589,10,-4.0982,199,4.11653
ENSG00000116254,CHD5,25,-3.4696,255,-0.0181,285,1.01900
ENSG00000116251,RPL22,98,-2.1574,223,-0.9266,461,1.52024
ENSG00000116237,ICMT,12,-1.7574,20,-0.9633,43,1.40313
ENSG00000097021,ACOT7,15,-3.5983,68,-1.4188,200,2.26326
ENSG00000215788,TNFRSF25,12,-1.0690,3,-2.8437,28,1.81947
ENSG00000171680,PLEKHG5,12,-0.9232,6,-1.8924,25,1.42734
