Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to13,Feature log2 fold change topic 4to13
ENSG00000228794,LINC01128,28,-0.3629,16,-1.2391,41,0.97554
ENSG00000188976,NOC2L,57,-0.0154,67,0.27721,55,-0.2032
ENSG00000188290,HES4,111,2.51909,8,-1.7278,21,-1.0018
ENSG00000187608,ISG15,31,0.73940,7,-1.5903,21,0.45972
ENSG00000188157,AGRN,9,-0.8277,9,-0.9240,18,0.97654
ENSG00000078808,SDF4,52,-0.3962,64,-0.0646,69,0.19498
ENSG00000176022,B3GALT6,7,-1.3432,20,0.08975,20,0.31849
ENSG00000160087,UBE2J2,48,0.22401,38,-0.1495,42,0.01010
ENSG00000131584,ACAP3,31,-1.6370,116,0.42219,92,0.07228
ENSG00000127054,INTS11,86,1.00553,46,0.02100,42,-0.5082
ENSG00000224051,CPTP,43,0.91437,33,0.49932,21,-0.7813
ENSG00000107404,DVL1,67,0.11917,67,0.13046,61,-0.1442
ENSG00000175756,AURKAIP1,23,-2.2635,94,-0.2042,117,0.72782
ENSG00000221978,CCNL2,99,0.74643,76,0.35860,55,-0.5941
ENSG00000242485,MRPL20,138,0.01388,115,-0.2921,141,0.20158
ENSG00000235098,ANKRD65,0,-5.9356,23,0.22923,21,0.47972
ENSG00000179403,VWA1,28,-0.2319,107,2.44938,18,-2.1113
ENSG00000205090,TMEM240,38,0.02055,23,-0.7614,40,0.50203
ENSG00000160075,SSU72,95,-0.7034,127,-0.2847,161,0.46484
ENSG00000228594,FNDC10,0,-5.9497,4,-2.7825,34,3.42947
ENSG00000272106,AL691432.2,0,-5.8538,28,0.69829,19,0.01239
ENSG00000197530,MIB2,26,-0.0799,27,-0.0612,28,0.07659
ENSG00000248333,CDK11B,209,1.46141,93,0.14514,72,-0.8695
ENSG00000189339,SLC35E2B,17,-0.8446,18,-0.8103,34,0.90262
ENSG00000008128,CDK11A,241,2.64383,97,1.07053,26,-2.4358
ENSG00000215790,SLC35E2A,1,-3.3936,1,-3.9333,21,3.90536
ENSG00000008130,NADK,14,-0.8136,11,-1.1586,27,1.12969
ENSG00000078369,GNB1,165,-1.2712,190,-1.1255,440,1.27500
ENSG00000187730,GABRD,46,-1.2596,36,-1.7008,127,1.66184
ENSG00000067606,PRKCZ,29,-2.5533,157,-0.0246,173,0.59575
ENSG00000162585,FAAP20,27,-0.3164,35,0.08045,34,0.05582
ENSG00000157933,SKI,199,1.76333,59,-0.2594,58,-0.8589
ENSG00000157916,RER1,17,-1.3956,37,-0.2727,48,0.63916
ENSG00000157911,PEX10,17,-0.1022,20,0.16436,18,-0.0843
ENSG00000157870,PRXL2B,0,-7.3173,35,-0.6778,62,1.39207
ENSG00000177133,PRDM16-DT,0,-4.7618,3,-2.5842,23,3.15932
ENSG00000142611,PRDM16,58,1.99157,15,-0.2883,14,-1.0214
ENSG00000158109,TPRG1L,86,-0.5864,61,-1.1715,143,1.04072
ENSG00000130764,LRRC47,57,-0.0944,67,0.17068,60,-0.0920
ENSG00000116198,CEP104,154,1.64170,79,0.56539,43,-1.2616
ENSG00000196581,AJAP1,0,-7.3639,24,-1.2965,66,2.00764
ENSG00000069424,KCNAB2,54,-1.6880,68,-1.4331,197,1.63124
ENSG00000116254,CHD5,250,-0.6726,204,-1.0395,438,0.99353
ENSG00000116251,RPL22,428,-0.0794,488,0.13721,445,-0.0719
ENSG00000116237,ICMT,55,0.63513,29,-0.4013,37,-0.0389
ENSG00000097021,ACOT7,48,-1.1108,56,-0.9429,115,1.08954
ENSG00000215788,TNFRSF25,0,-6.6188,8,-2.2282,41,2.91706
ENSG00000171680,PLEKHG5,8,-2.0456,7,-2.4571,42,2.45620
ENSG00000162408,NOL9,66,0.69845,23,-0.9956,44,0.23895
ENSG00000162413,KLHL21,27,-0.5181,49,0.43901,37,-0.1729
ENSG00000116273,PHF13,36,0.97530,32,0.88242,15,-1.1025
ENSG00000007923,DNAJC11,16,-0.9491,30,-0.0397,33,0.33936
ENSG00000171735,CAMTA1,110,-2.2191,242,-1.1175,568,1.51667
ENSG00000049245,VAMP3,35,0.36862,86,2.30610,15,-2.1471
ENSG00000049246,PER3,51,0.24500,43,-0.0045,43,-0.1001
ENSG00000116288,PARK7,86,-1.1432,160,-0.2166,197,0.53375
ENSG00000116285,ERRFI1,116,2.34309,7,-2.2132,26,-0.7471
ENSG00000162426,SLC45A1,20,-0.0533,7,-1.6969,24,1.03851
