Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000188976,NOC2L,69,1.41323,22,-0.4959,27,-0.3309
ENSG00000188290,HES4,68,-0.5568,25,-2.2511,128,1.82541
ENSG00000187608,ISG15,21,-1.7425,44,-0.7163,79,1.04446
ENSG00000078808,SDF4,55,-0.0838,36,-0.8419,66,0.69636
ENSG00000160087,UBE2J2,19,-0.7905,36,0.16833,33,0.07130
ENSG00000131584,ACAP3,162,1.33987,36,-1.2004,74,0.12918
ENSG00000127054,INTS11,40,0.18661,34,-0.1069,36,0.02088
ENSG00000107404,DVL1,60,-0.2233,24,-1.7689,87,1.37801
ENSG00000175756,AURKAIP1,87,-1.1395,120,-0.7590,218,0.96263
ENSG00000221978,CCNL2,151,1.67973,33,-0.9448,52,-0.2516
ENSG00000242485,MRPL20,78,-1.1171,114,-0.6361,191,0.85281
ENSG00000179403,VWA1,11,-1.9650,63,0.89847,37,-0.4509
ENSG00000205090,TMEM240,30,0.32435,11,-1.3894,29,0.86772
ENSG00000160075,SSU72,82,-0.9180,94,-0.8446,179,0.97792
ENSG00000228594,FNDC10,39,0.58563,5,-2.6708,33,1.28973
ENSG00000272106,AL691432.2,23,-0.1996,25,-0.0787,27,0.13239
ENSG00000197530,MIB2,40,0.10744,20,-1.0582,43,0.76627
ENSG00000248333,CDK11B,133,1.33859,77,0.52368,43,-1.0628
ENSG00000008128,CDK11A,143,2.34362,44,0.31284,22,-1.6365
ENSG00000078369,GNB1,445,-0.4928,324,-1.1262,740,1.06256
ENSG00000187730,GABRD,107,0.34104,27,-1.9616,106,1.16728
ENSG00000067606,PRKCZ,131,-0.3376,88,-1.0905,194,0.97797
ENSG00000162585,FAAP20,31,-0.6886,32,-0.7562,58,0.84101
ENSG00000157933,SKI,21,-1.0468,32,-0.4689,48,0.69294
ENSG00000157916,RER1,49,-0.4344,27,-1.5158,81,1.31402
ENSG00000157911,PEX10,25,-0.4179,14,-1.4020,41,1.22994
ENSG00000197921,HES5,15,-1.4560,1,-4.9639,56,3.48879
ENSG00000157870,PRXL2B,71,0.76104,17,-1.6526,51,0.74850
ENSG00000177133,PRDM16-DT,14,-1.5442,9,-2.4506,56,2.37883
ENSG00000158109,TPRG1L,44,-1.5695,58,-1.3233,158,1.53366
ENSG00000130764,LRRC47,47,-0.0751,23,-1.2927,59,1.00722
ENSG00000116198,CEP104,67,0.76682,78,1.41791,24,-1.6153
ENSG00000196581,AJAP1,73,1.35627,30,-0.1401,28,-0.5404
ENSG00000069424,KCNAB2,177,0.10959,36,-2.5321,212,1.57375
ENSG00000116254,CHD5,993,1.95840,355,0.22667,217,-1.2410
ENSG00000116251,RPL22,451,-1.0434,1191,0.59072,833,-0.2720
ENSG00000116237,ICMT,37,0.34159,19,-0.8278,33,0.49855
ENSG00000097021,ACOT7,54,-0.9041,23,-2.3760,131,2.06613
ENSG00000007923,DNAJC11,17,-0.7177,18,-0.7041,32,0.80730
ENSG00000171735,CAMTA1,638,1.02163,258,-0.5153,335,-0.0745
ENSG00000049245,VAMP3,22,-1.1616,64,0.62747,43,-0.2873
ENSG00000049246,PER3,49,0.22868,24,-0.9948,49,0.66638
ENSG00000116288,PARK7,202,-1.2115,312,-0.6514,526,0.88691
