Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000188976,NOC2L,155,1.75280,20,-1.8848,61,0.16957
ENSG00000187608,ISG15,155,1.86449,34,-0.9011,47,-0.4604
ENSG00000078808,SDF4,155,1.63195,41,-0.8131,55,-0.3263
ENSG00000160087,UBE2J2,155,2.09670,16,-1.9644,47,-0.1019
ENSG00000131584,ACAP3,155,0.76927,69,-0.6877,103,0.18820
ENSG00000127054,INTS11,155,2.03236,31,-0.9304,41,-0.5890
ENSG00000107404,DVL1,155,1.56243,34,-1.1861,63,-0.0312
ENSG00000175756,AURKAIP1,155,0.48403,74,-0.8787,132,0.49186
ENSG00000221978,CCNL2,155,1.18440,74,-0.0884,64,-0.5595
ENSG00000242485,MRPL20,155,0.64241,79,-0.5810,111,0.18074
ENSG00000179403,VWA1,155,1.66082,95,1.12779,21,-2.3712
ENSG00000160075,SSU72,155,0.49598,64,-1.1245,137,0.65816
ENSG00000248333,CDK11B,155,1.36651,82,0.35625,46,-1.1146
ENSG00000008128,CDK11A,155,1.99204,67,0.62991,21,-2.0515
ENSG00000078369,GNB1,155,-1.3266,162,-1.5091,525,1.70633
ENSG00000187730,GABRD,155,0.42663,1,-6.5803,183,2.19144
ENSG00000067606,PRKCZ,155,-0.3215,86,-1.4790,258,1.31731
ENSG00000162585,FAAP20,155,2.09484,30,-0.9374,39,-0.6413
ENSG00000157933,SKI,155,1.74694,38,-0.8463,51,-0.3977
ENSG00000157916,RER1,155,1.65987,45,-0.5785,51,-0.5183
ENSG00000157870,PRXL2B,155,2.17327,8,-2.9379,49,0.13315
ENSG00000158109,TPRG1L,155,0.09892,36,-2.4602,209,1.66585
ENSG00000130764,LRRC47,155,1.26809,39,-1.2007,79,0.20286
ENSG00000116198,CEP104,155,1.18203,115,0.97099,39,-1.6554
ENSG00000196581,AJAP1,155,1.73691,22,-1.7544,60,0.12493
ENSG00000069424,KCNAB2,155,0.62974,9,-4.0911,155,1.76469
ENSG00000116254,CHD5,155,-0.9047,9,-5.4081,459,3.31879
ENSG00000116251,RPL22,155,-1.8807,804,1.06252,431,-0.5745
ENSG00000097021,ACOT7,155,0.41633,31,-2.4048,167,1.42750
ENSG00000162408,NOL9,155,2.12021,26,-1.1970,41,-0.5018
ENSG00000162413,KLHL21,155,2.44574,29,-0.7385,27,-1.1251
ENSG00000007923,DNAJC11,155,2.16810,24,-1.2656,40,-0.5060
ENSG00000171735,CAMTA1,155,-1.2560,179,-1.2613,485,1.48466
ENSG00000049245,VAMP3,155,1.55958,111,1.47474,17,-2.8333
ENSG00000049246,PER3,155,1.74606,58,0.01041,38,-1.0920
ENSG00000116288,PARK7,155,-0.0250,129,-0.4063,174,0.36396
ENSG00000142599,RERE,155,-0.2092,181,0.05621,178,0.02820
ENSG00000074800,ENO1,155,-1.0001,234,-0.4560,355,0.72632
ENSG00000171603,CLSTN1,155,-1.4562,112,-2.2560,613,2.31717
ENSG00000178585,CTNNBIP1,155,2.24008,22,-1.3498,38,-0.5258
ENSG00000162441,LZIC,155,0.80014,139,0.90576,58,-1.2945
ENSG00000130939,UBE4B,155,1.67508,63,0.09138,39,-1.1074
ENSG00000054523,KIF1B,155,-1.9859,702,0.50739,562,-0.0093
ENSG00000142657,PGD,155,1.83259,34,-0.9370,48,-0.4092
ENSG00000160049,DFFA,155,0.94619,105,0.38992,65,-0.8465
ENSG00000120948,TARDBP,155,0.50166,130,0.29800,96,-0.5014
ENSG00000116649,SRM,155,1.95558,20,-1.7581,51,-0.0633
ENSG00000171824,EXOSC10,155,1.89435,46,-0.3045,38,-0.9397
ENSG00000198793,MTOR,155,2.13739,28,-1.0576,39,-0.6026
ENSG00000116661,FBXO2,155,0.55745,47,-1.5814,140,0.91054
ENSG00000132879,FBXO44,155,1.34320,16,-2.5439,87,0.76720
ENSG00000011021,CLCN6,155,1.12407,39,-1.3699,90,0.40761
ENSG00000116685,KIAA2013,155,2.03677,48,-0.1072,31,-1.2534
ENSG00000116688,MFN2,155,0.51081,97,-0.3264,115,0.04795
ENSG00000048707,VPS13D,155,1.04972,57,-0.7660,85,0.06836
ENSG00000116731,PRDM2,155,-0.5133,152,-0.6844,262,0.78000
ENSG00000189337,KAZN,155,0.71908,112,0.23592,83,-0.5605
ENSG00000142634,EFHD2,155,0.91539,21,-2.5432,118,1.11460
ENSG00000116138,DNAJC16,155,1.87440,37,-0.7553,45,-0.5694
ENSG00000197312,DDI2,155,1.72228,41,-0.6985,50,-0.4809
ENSG00000116786,PLEKHM2,155,0.24702,48,-1.8525,180,1.25694
ENSG00000065526,SPEN,155,-0.8561,397,0.97849,211,-0.6749
ENSG00000055070,SZRD1,155,2.07806,46,-0.1557,30,-1.2484
ENSG00000159363,ATP13A2,155,1.41070,21,-2.1445,80,0.56459
ENSG00000117118,SDHB,155,2.15347,34,-0.6950,35,-0.8670
ENSG00000117115,PADI2,155,0.02657,330,2.37761,45,-2.6616
ENSG00000117154,IGSF21,155,2.06993,12,-2.5091,51,0.11460
ENSG00000127481,UBR4,155,1.24679,61,-0.4244,67,-0.3231
ENSG00000127463,EMC1,155,1.99467,28,-1.1804,45,-0.3983
ENSG00000053372,MRTO4,155,1.89074,22,-1.6190,53,-0.0714
ENSG00000077549,CAPZB,155,0.28217,123,-0.1255,130,-0.0104
ENSG00000173436,MICOS10,155,-0.4714,188,-0.2088,230,0.35578
ENSG00000158747,NBL1,155,0.47293,31,-2.3325,159,1.35573
ENSG00000162545,CAMK2N1,155,-3.3664,887,-0.9512,2028,1.52569
ENSG00000158828,PINK1,155,-0.9144,161,-1.0547,371,1.21575
ENSG00000189410,SH2D5,155,2.28151,2,-4.9768,49,0.30139
ENSG00000127483,HP1BP3,155,-1.3800,529,0.82156,328,-0.4081
ENSG00000075151,EIF4G3,155,-0.7293,285,0.33278,240,-0.0703
ENSG00000076864,RAP1GAP,155,0.85533,29,-2.0785,119,0.96783
ENSG00000090686,USP48,155,0.26858,184,0.80947,95,-0.8943
ENSG00000070831,CDC42,155,-0.0834,168,0.06659,162,-0.0277
ENSG00000173372,C1QA,155,2.08520,54,0.20115,25,-1.6248
ENSG00000173369,C1QB,155,2.01418,70,0.76383,18,-2.2745
ENSG00000004487,KDM1A,155,1.52023,35,-1.1900,65,0.00453
ENSG00000169641,LUZP1,155,0.20883,45,-1.9911,187,1.35730
ENSG00000125944,HNRNPR,155,-0.1175,228,0.74843,132,-0.6688
ENSG00000142676,RPL11,155,-1.7341,795,1.33166,348,-0.8675
ENSG00000011007,ELOA,155,2.22296,34,-0.6160,32,-0.9945
ENSG00000057757,PITHD1,155,0.27177,86,-0.8357,153,0.57138
ENSG00000189266,PNRC2,155,1.53071,64,-0.0074,47,-0.8920
ENSG00000188529,SRSF10,155,0.77580,98,0.02495,85,-0.3997
ENSG00000001461,NIPAL3,155,-0.3945,337,1.38823,123,-1.2385
ENSG00000133226,SRRM1,155,-1.4097,743,1.86906,213,-1.4839
ENSG00000169504,CLIC4,155,0.86501,201,2.36852,15,-3.5954
ENSG00000117614,SYF2,155,-0.0332,200,0.54726,133,-0.5012
ENSG00000117616,RSRP1,155,0.48237,143,0.49119,91,-0.6780
ENSG00000183726,TMEM50A,155,1.19400,78,0.03105,61,-0.6728
ENSG00000204178,MACO1,155,1.02429,80,-0.1255,73,-0.4199
ENSG00000117640,MTFR1L,155,1.31169,38,-1.2023,76,0.17156
ENSG00000117632,STMN1,155,-2.6543,810,-0.1885,1077,0.73632
ENSG00000158008,EXTL1,155,2.33076,2,-4.9597,48,0.25174
ENSG00000142669,SH3BGRL3,155,0.47058,115,-0.0258,109,-0.1891
ENSG00000198830,HMGN2,155,-0.4685,316,1.03979,153,-0.8455
ENSG00000117713,ARID1A,155,0.44049,123,0.07544,109,-0.2647
ENSG00000090273,NUDC,155,-0.1862,130,-0.5893,204,0.58115
ENSG00000142784,WDTC1,155,2.22544,22,-1.3896,39,-0.4903
ENSG00000186501,TMEM222,155,1.89919,37,-0.7515,44,-0.5938
ENSG00000158195,WASF2,155,0.38970,225,1.66576,54,-1.9384
ENSG00000126705,AHDC1,155,1.31358,13,-2.9506,91,0.91563
ENSG00000126709,IFI6,155,0.69792,93,-0.1824,96,-0.1742
ENSG00000117758,STX12,155,0.85958,76,-0.4105,90,-0.0802
ENSG00000117751,PPP1R8,155,2.14213,40,-0.3831,32,-1.1065
ENSG00000117748,RPA2,155,2.14625,25,-1.2542,40,-0.4924
ENSG00000126698,DNAJC8,155,-0.6261,291,0.55009,208,-0.3079
ENSG00000130770,ATP5IF1,155,-0.4271,129,-0.8822,255,0.91122
ENSG00000204138,PHACTR4,155,1.21439,112,0.93926,39,-1.6440
ENSG00000198492,YTHDF2,155,0.86054,76,-0.4045,90,-0.0856
ENSG00000116350,SRSF4,155,0.58742,118,0.18907,93,-0.4442
ENSG00000162511,LAPTM5,155,1.09411,128,1.12431,39,-1.7727
ENSG00000162512,SDC3,155,0.14959,110,-0.5072,157,0.37207
ENSG00000134644,PUM1,155,-0.3394,144,-0.5802,227,0.63162
ENSG00000121766,ZCCHC17,155,0.22008,133,-0.0359,133,-0.0610
ENSG00000162517,PEF1,155,1.68442,32,-1.1945,57,-0.1248
ENSG00000084636,COL16A1,155,1.74104,48,-0.3969,45,-0.7281
ENSG00000121753,ADGRB2,155,0.09321,35,-2.4948,211,1.68592
ENSG00000184007,PTP4A2,155,-2.1515,1528,3.07926,186,-2.6718
ENSG00000121774,KHDRBS1,155,-0.1066,167,0.01797,167,0.02525
ENSG00000025800,KPNA6,155,0.64452,86,-0.4159,107,0.04906
ENSG00000084652,TXLNA,155,2.10978,40,-0.3880,33,-1.0706
ENSG00000084623,EIF3I,155,1.25163,62,-0.3966,67,-0.3486
ENSG00000175130,MARCKSL1,155,-1.0106,665,2.59487,101,-2.4110
ENSG00000160058,BSDC1,155,1.20357,65,-0.3532,68,-0.3498
ENSG00000176261,ZBTB8OS,155,2.35882,31,-0.6661,29,-1.0914
ENSG00000162521,RBBP4,155,0.23709,135,0.01308,129,-0.1124
ENSG00000134684,YARS,155,1.26057,33,-1.5039,83,0.38226
ENSG00000121905,HPCA,155,0.81199,5,-4.5978,137,1.67633
