ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,core_enrichment_symbol
GO:0042773,ATP synthesis coupled electron transport,91,-0.649471709418657,-2.92024201831248,1e-10,2.69e-8,2.4705263157894736e-8,3608,"tags=69%, list=26%, signal=52%",ENSG00000145335/ENSG00000110717/ENSG00000131495/ENSG00000117118/ENSG00000184076/ENSG00000170906/ENSG00000136003/ENSG00000168653/ENSG00000173660/ENSG00000116288/ENSG00000178127/ENSG00000184752/ENSG00000135940/ENSG00000109390/ENSG00000176340/ENSG00000010256/ENSG00000125356/ENSG00000111775/ENSG00000065518/ENSG00000099795/ENSG00000130414/ENSG00000128609/ENSG00000131143/ENSG00000172115/ENSG00000189043/ENSG00000140740/ENSG00000126267/ENSG00000136521/ENSG00000179091/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000127184/ENSG00000183648/ENSG00000120675/ENSG00000164919/ENSG00000112695/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000131174/ENSG00000166136/ENSG00000119421/ENSG00000156467/ENSG00000143252/ENSG00000106153/ENSG00000004779/ENSG00000168275/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000164405/ENSG00000127540/ENSG00000164258/ENSG00000147684/ENSG00000178741/ENSG00000204922/ENSG00000169021/ENSG00000015475/ENSG00000091140/ENSG00000161281/ENSG00000134057,SNCA/NDUFS8/NDUFA2/SDHB/UQCR10/NDUFA3/ISCU/NDUFS5/UQCRH/PARK7/NDUFV2/NDUFA12/COX5B/NDUFC1/COX8A/UQCRC1/NDUFA1/COX6A1/NDUFB4/NDUFB7/NDUFA10/NDUFA5/COX4I1/CYCS/NDUFA4/UQCRC2/COX6B1/NDUFB5/CYC1/NDUFS1/NDUFS6/NDUFA9/NDUFB6/COX7C/NDUFB1/DNAJC15/COX6C/COX7A2/NDUFB3/NDUFC2/NDUFS3/COX7B/NDUFB8/NDUFA8/UQCRB/SDHC/CHCHD2/NDUFAB1/COA6/NDUFB10/PINK1/NDUFB2/UQCRQ/UQCR11/NDUFS4/NDUFB9/COX5A/UQCC3/UQCRFS1/BID/DLD/COX7A1/CCNB1
GO:0042775,mitochondrial ATP synthesis coupled electron transport,91,-0.649471709418657,-2.92024201831248,1e-10,2.69e-8,2.4705263157894736e-8,3608,"tags=69%, list=26%, signal=52%",ENSG00000145335/ENSG00000110717/ENSG00000131495/ENSG00000117118/ENSG00000184076/ENSG00000170906/ENSG00000136003/ENSG00000168653/ENSG00000173660/ENSG00000116288/ENSG00000178127/ENSG00000184752/ENSG00000135940/ENSG00000109390/ENSG00000176340/ENSG00000010256/ENSG00000125356/ENSG00000111775/ENSG00000065518/ENSG00000099795/ENSG00000130414/ENSG00000128609/ENSG00000131143/ENSG00000172115/ENSG00000189043/ENSG00000140740/ENSG00000126267/ENSG00000136521/ENSG00000179091/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000127184/ENSG00000183648/ENSG00000120675/ENSG00000164919/ENSG00000112695/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000131174/ENSG00000166136/ENSG00000119421/ENSG00000156467/ENSG00000143252/ENSG00000106153/ENSG00000004779/ENSG00000168275/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000164405/ENSG00000127540/ENSG00000164258/ENSG00000147684/ENSG00000178741/ENSG00000204922/ENSG00000169021/ENSG00000015475/ENSG00000091140/ENSG00000161281/ENSG00000134057,SNCA/NDUFS8/NDUFA2/SDHB/UQCR10/NDUFA3/ISCU/NDUFS5/UQCRH/PARK7/NDUFV2/NDUFA12/COX5B/NDUFC1/COX8A/UQCRC1/NDUFA1/COX6A1/NDUFB4/NDUFB7/NDUFA10/NDUFA5/COX4I1/CYCS/NDUFA4/UQCRC2/COX6B1/NDUFB5/CYC1/NDUFS1/NDUFS6/NDUFA9/NDUFB6/COX7C/NDUFB1/DNAJC15/COX6C/COX7A2/NDUFB3/NDUFC2/NDUFS3/COX7B/NDUFB8/NDUFA8/UQCRB/SDHC/CHCHD2/NDUFAB1/COA6/NDUFB10/PINK1/NDUFB2/UQCRQ/UQCR11/NDUFS4/NDUFB9/COX5A/UQCC3/UQCRFS1/BID/DLD/COX7A1/CCNB1
GO:0019646,aerobic electron transport chain,84,-0.6574415824587161,-2.9047273735065975,1e-10,2.69e-8,2.4705263157894736e-8,3608,"tags=69%, list=26%, signal=52%",ENSG00000145335/ENSG00000110717/ENSG00000131495/ENSG00000117118/ENSG00000184076/ENSG00000170906/ENSG00000136003/ENSG00000168653/ENSG00000173660/ENSG00000116288/ENSG00000178127/ENSG00000135940/ENSG00000109390/ENSG00000176340/ENSG00000010256/ENSG00000125356/ENSG00000111775/ENSG00000065518/ENSG00000099795/ENSG00000130414/ENSG00000128609/ENSG00000131143/ENSG00000172115/ENSG00000189043/ENSG00000140740/ENSG00000126267/ENSG00000136521/ENSG00000179091/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000127184/ENSG00000183648/ENSG00000120675/ENSG00000164919/ENSG00000112695/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000131174/ENSG00000166136/ENSG00000119421/ENSG00000156467/ENSG00000143252/ENSG00000004779/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000164405/ENSG00000127540/ENSG00000164258/ENSG00000147684/ENSG00000178741/ENSG00000204922/ENSG00000169021/ENSG00000091140/ENSG00000161281,SNCA/NDUFS8/NDUFA2/SDHB/UQCR10/NDUFA3/ISCU/NDUFS5/UQCRH/PARK7/NDUFV2/COX5B/NDUFC1/COX8A/UQCRC1/NDUFA1/COX6A1/NDUFB4/NDUFB7/NDUFA10/NDUFA5/COX4I1/CYCS/NDUFA4/UQCRC2/COX6B1/NDUFB5/CYC1/NDUFS1/NDUFS6/NDUFA9/NDUFB6/COX7C/NDUFB1/DNAJC15/COX6C/COX7A2/NDUFB3/NDUFC2/NDUFS3/COX7B/NDUFB8/NDUFA8/UQCRB/SDHC/NDUFAB1/NDUFB10/PINK1/NDUFB2/UQCRQ/UQCR11/NDUFS4/NDUFB9/COX5A/UQCC3/UQCRFS1/DLD/COX7A1
GO:0006119,oxidative phosphorylation,133,-0.5910596950815757,-2.8271515173521644,1e-10,2.69e-8,2.4705263157894736e-8,3608,"tags=64%, list=26%, signal=48%",ENSG00000145335/ENSG00000110717/ENSG00000131495/ENSG00000117118/ENSG00000184076/ENSG00000170906/ENSG00000136003/ENSG00000168653/ENSG00000173660/ENSG00000241837/ENSG00000137288/ENSG00000169020/ENSG00000116288/ENSG00000178127/ENSG00000241468/ENSG00000184752/ENSG00000135940/ENSG00000109390/ENSG00000176340/ENSG00000010256/ENSG00000125356/ENSG00000130770/ENSG00000111775/ENSG00000065518/ENSG00000099795/ENSG00000110955/ENSG00000130414/ENSG00000167863/ENSG00000128609/ENSG00000131143/ENSG00000172115/ENSG00000189043/ENSG00000186010/ENSG00000140740/ENSG00000126267/ENSG00000136521/ENSG00000167283/ENSG00000179091/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000127184/ENSG00000183648/ENSG00000120675/ENSG00000164919/ENSG00000112695/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000131174/ENSG00000166136/ENSG00000119421/ENSG00000152234/ENSG00000156467/ENSG00000146729/ENSG00000165280/ENSG00000143252/ENSG00000165629/ENSG00000106153/ENSG00000147123/ENSG00000004779/ENSG00000168275/ENSG00000174886/ENSG00000140990/ENSG00000095002/ENSG00000158828/ENSG00000090266/ENSG00000164405/ENSG00000127540/ENSG00000103254/ENSG00000164258/ENSG00000116459/ENSG00000154723/ENSG00000147684/ENSG00000178741/ENSG00000204922/ENSG00000169021/ENSG00000015475/ENSG00000165283/ENSG00000124172/ENSG00000091140/ENSG00000161281/ENSG00000172171/ENSG00000134057,SNCA/NDUFS8/NDUFA2/SDHB/UQCR10/NDUFA3/ISCU/NDUFS5/UQCRH/ATP5PO/UQCC2/ATP5ME/PARK7/NDUFV2/ATP5MF/NDUFA12/COX5B/NDUFC1/COX8A/UQCRC1/NDUFA1/ATP5IF1/COX6A1/NDUFB4/NDUFB7/ATP5F1B/NDUFA10/ATP5PD/NDUFA5/COX4I1/CYCS/NDUFA4/NDUFA13/UQCRC2/COX6B1/NDUFB5/ATP5MG/CYC1/NDUFS1/NDUFS6/NDUFA9/NDUFB6/COX7C/NDUFB1/DNAJC15/COX6C/COX7A2/NDUFB3/NDUFC2/NDUFS3/COX7B/NDUFB8/NDUFA8/ATP5F1A/UQCRB/NIPSNAP2/VCP/SDHC/ATP5F1C/CHCHD2/NDUFB11/NDUFAB1/COA6/NDUFA11/NDUFB10/MSH2/PINK1/NDUFB2/UQCRQ/UQCR11/ANTKMT/NDUFS4/ATP5PB/ATP5PF/NDUFB9/COX5A/UQCC3/UQCRFS1/BID/STOML2/ATP5F1E/DLD/COX7A1/TEFM/CCNB1
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,67,-0.6669668762813473,-2.8061909005647085,1e-10,2.69e-8,2.4705263157894736e-8,3578,"tags=70%, list=26%, signal=52%",ENSG00000110717/ENSG00000131495/ENSG00000117118/ENSG00000170906/ENSG00000168653/ENSG00000241837/ENSG00000169020/ENSG00000178127/ENSG00000241468/ENSG00000184752/ENSG00000109390/ENSG00000125356/ENSG00000130770/ENSG00000065518/ENSG00000099795/ENSG00000110955/ENSG00000130414/ENSG00000167863/ENSG00000128609/ENSG00000186010/ENSG00000136521/ENSG00000167283/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000183648/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000166136/ENSG00000119421/ENSG00000152234/ENSG00000143252/ENSG00000165629/ENSG00000147123/ENSG00000004779/ENSG00000174886/ENSG00000140990/ENSG00000090266/ENSG00000103254/ENSG00000164258/ENSG00000116459/ENSG00000154723/ENSG00000147684/ENSG00000165283/ENSG00000124172,NDUFS8/NDUFA2/SDHB/NDUFA3/NDUFS5/ATP5PO/ATP5ME/NDUFV2/ATP5MF/NDUFA12/NDUFC1/NDUFA1/ATP5IF1/NDUFB4/NDUFB7/ATP5F1B/NDUFA10/ATP5PD/NDUFA5/NDUFA13/NDUFB5/ATP5MG/NDUFS1/NDUFS6/NDUFA9/NDUFB6/NDUFB1/NDUFB3/NDUFC2/NDUFS3/NDUFB8/NDUFA8/ATP5F1A/SDHC/ATP5F1C/NDUFB11/NDUFAB1/NDUFA11/NDUFB10/NDUFB2/ANTKMT/NDUFS4/ATP5PB/ATP5PF/NDUFB9/STOML2/ATP5F1E
GO:0015986,proton motive force-driven ATP synthesis,75,-0.6452223807655594,-2.786430477002339,1e-10,2.69e-8,2.4705263157894736e-8,3578,"tags=69%, list=26%, signal=52%",ENSG00000110717/ENSG00000131495/ENSG00000117118/ENSG00000170906/ENSG00000168653/ENSG00000241837/ENSG00000169020/ENSG00000178127/ENSG00000241468/ENSG00000184752/ENSG00000109390/ENSG00000125356/ENSG00000130770/ENSG00000065518/ENSG00000099795/ENSG00000173915/ENSG00000110955/ENSG00000130414/ENSG00000167863/ENSG00000128609/ENSG00000186010/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000183648/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000166136/ENSG00000114573/ENSG00000119421/ENSG00000152234/ENSG00000156411/ENSG00000159199/ENSG00000143252/ENSG00000165629/ENSG00000147123/ENSG00000004779/ENSG00000174886/ENSG00000140990/ENSG00000090266/ENSG00000103254/ENSG00000164258/ENSG00000116459/ENSG00000154723/ENSG00000147684/ENSG00000165283/ENSG00000124172,NDUFS8/NDUFA2/SDHB/NDUFA3/NDUFS5/ATP5PO/ATP5ME/NDUFV2/ATP5MF/NDUFA12/NDUFC1/NDUFA1/ATP5IF1/NDUFB4/NDUFB7/ATP5MK/ATP5F1B/NDUFA10/ATP5PD/NDUFA5/NDUFA13/NDUFB5/ATP5MG/ATP5MC3/NDUFS1/NDUFS6/NDUFA9/NDUFB6/NDUFB1/NDUFB3/NDUFC2/NDUFS3/NDUFB8/ATP6V1A/NDUFA8/ATP5F1A/ATP5MJ/ATP5MC1/SDHC/ATP5F1C/NDUFB11/NDUFAB1/NDUFA11/NDUFB10/NDUFB2/ANTKMT/NDUFS4/ATP5PB/ATP5PF/NDUFB9/STOML2/ATP5F1E
GO:0022904,respiratory electron transport chain,114,-0.5912261297448071,-2.762187190196308,1e-10,2.69e-8,2.4705263157894736e-8,2633,"tags=55%, list=19%, signal=45%",ENSG00000116288/ENSG00000178127/ENSG00000014641/ENSG00000184752/ENSG00000004864/ENSG00000135940/ENSG00000109390/ENSG00000176340/ENSG00000010256/ENSG00000125356/ENSG00000111775/ENSG00000105379/ENSG00000065518/ENSG00000099795/ENSG00000130414/ENSG00000128609/ENSG00000131143/ENSG00000172115/ENSG00000189043/ENSG00000140740/ENSG00000126267/ENSG00000136521/ENSG00000179091/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000127184/ENSG00000183648/ENSG00000120675/ENSG00000164919/ENSG00000112695/ENSG00000119013/ENSG00000151366/ENSG00000146701/ENSG00000213619/ENSG00000131174/ENSG00000166136/ENSG00000119421/ENSG00000156467/ENSG00000115840/ENSG00000143252/ENSG00000106153/ENSG00000004779/ENSG00000168275/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000164405/ENSG00000127540/ENSG00000205707/ENSG00000140374/ENSG00000164258/ENSG00000177628/ENSG00000147684/ENSG00000178741/ENSG00000204922/ENSG00000169021/ENSG00000015475/ENSG00000091140/ENSG00000161281/ENSG00000284194/ENSG00000134057,PARK7/NDUFV2/MDH1/NDUFA12/SLC25A13/COX5B/NDUFC1/COX8A/UQCRC1/NDUFA1/COX6A1/ETFB/NDUFB4/NDUFB7/NDUFA10/NDUFA5/COX4I1/CYCS/NDUFA4/UQCRC2/COX6B1/NDUFB5/CYC1/NDUFS1/NDUFS6/NDUFA9/NDUFB6/COX7C/NDUFB1/DNAJC15/COX6C/COX7A2/NDUFB3/NDUFC2/MDH2/NDUFS3/COX7B/NDUFB8/NDUFA8/UQCRB/SLC25A12/SDHC/CHCHD2/NDUFAB1/COA6/NDUFB10/PINK1/NDUFB2/UQCRQ/UQCR11/ETFRF1/ETFA/NDUFS4/GBA1/NDUFB9/COX5A/UQCC3/UQCRFS1/BID/DLD/COX7A1/SCO2/CCNB1
GO:0006754,ATP biosynthetic process,94,-0.6068906900664961,-2.7402260706442974,1e-10,2.69e-8,2.4705263157894736e-8,3632,"tags=65%, list=26%, signal=48%",ENSG00000166260/ENSG00000110717/ENSG00000131495/ENSG00000143799/ENSG00000117118/ENSG00000170906/ENSG00000168653/ENSG00000241837/ENSG00000169020/ENSG00000178127/ENSG00000205542/ENSG00000241468/ENSG00000184752/ENSG00000004864/ENSG00000109390/ENSG00000125356/ENSG00000130770/ENSG00000065518/ENSG00000099795/ENSG00000173915/ENSG00000110955/ENSG00000130414/ENSG00000167863/ENSG00000128609/ENSG00000186010/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000183648/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000166136/ENSG00000114573/ENSG00000119421/ENSG00000152234/ENSG00000107798/ENSG00000156411/ENSG00000159199/ENSG00000165280/ENSG00000143252/ENSG00000165629/ENSG00000095970/ENSG00000147123/ENSG00000004779/ENSG00000174886/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000103254/ENSG00000164258/ENSG00000116459/ENSG00000154723/ENSG00000147684/ENSG00000204922/ENSG00000165283/ENSG00000124172,COX11/NDUFS8/NDUFA2/PARP1/SDHB/NDUFA3/NDUFS5/ATP5PO/ATP5ME/NDUFV2/TMSB4X/ATP5MF/NDUFA12/SLC25A13/NDUFC1/NDUFA1/ATP5IF1/NDUFB4/NDUFB7/ATP5MK/ATP5F1B/NDUFA10/ATP5PD/NDUFA5/NDUFA13/NDUFB5/ATP5MG/ATP5MC3/NDUFS1/NDUFS6/NDUFA9/NDUFB6/NDUFB1/NDUFB3/NDUFC2/NDUFS3/NDUFB8/ATP6V1A/NDUFA8/ATP5F1A/LIPA/ATP5MJ/ATP5MC1/VCP/SDHC/ATP5F1C/TREM2/NDUFB11/NDUFAB1/NDUFA11/NDUFB10/PINK1/NDUFB2/ANTKMT/NDUFS4/ATP5PB/ATP5PF/NDUFB9/UQCC3/STOML2/ATP5F1E
GO:0022900,electron transport chain,120,-0.5787248034934328,-2.7235364936458955,1e-10,2.69e-8,2.4705263157894736e-8,2633,"tags=54%, list=19%, signal=44%",ENSG00000116288/ENSG00000178127/ENSG00000014641/ENSG00000184752/ENSG00000004864/ENSG00000135940/ENSG00000109390/ENSG00000176340/ENSG00000010256/ENSG00000125356/ENSG00000111775/ENSG00000105379/ENSG00000065518/ENSG00000099795/ENSG00000130414/ENSG00000128609/ENSG00000131143/ENSG00000172115/ENSG00000189043/ENSG00000140740/ENSG00000126267/ENSG00000136521/ENSG00000179091/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000127184/ENSG00000183648/ENSG00000120675/ENSG00000164919/ENSG00000112695/ENSG00000119013/ENSG00000165675/ENSG00000151366/ENSG00000146701/ENSG00000213619/ENSG00000131174/ENSG00000166136/ENSG00000119421/ENSG00000156467/ENSG00000115840/ENSG00000143252/ENSG00000106153/ENSG00000004779/ENSG00000168275/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000164405/ENSG00000127540/ENSG00000267673/ENSG00000205707/ENSG00000140374/ENSG00000164258/ENSG00000177628/ENSG00000147684/ENSG00000178741/ENSG00000204922/ENSG00000169021/ENSG00000015475/ENSG00000091140/ENSG00000161281/ENSG00000284194/ENSG00000134057,PARK7/NDUFV2/MDH1/NDUFA12/SLC25A13/COX5B/NDUFC1/COX8A/UQCRC1/NDUFA1/COX6A1/ETFB/NDUFB4/NDUFB7/NDUFA10/NDUFA5/COX4I1/CYCS/NDUFA4/UQCRC2/COX6B1/NDUFB5/CYC1/NDUFS1/NDUFS6/NDUFA9/NDUFB6/COX7C/NDUFB1/DNAJC15/COX6C/COX7A2/NDUFB3/ENOX2/NDUFC2/MDH2/NDUFS3/COX7B/NDUFB8/NDUFA8/UQCRB/SLC25A12/SDHC/CHCHD2/NDUFAB1/COA6/NDUFB10/PINK1/NDUFB2/UQCRQ/UQCR11/FDX2/ETFRF1/ETFA/NDUFS4/GBA1/NDUFB9/COX5A/UQCC3/UQCRFS1/BID/DLD/COX7A1/SCO2/CCNB1
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,104,-0.5880513037035358,-2.7086168864245184,1e-10,2.69e-8,2.4705263157894736e-8,3632,"tags=63%, list=26%, signal=47%",ENSG00000166260/ENSG00000110717/ENSG00000131495/ENSG00000143799/ENSG00000117118/ENSG00000170906/ENSG00000168653/ENSG00000241837/ENSG00000169020/ENSG00000106348/ENSG00000172113/ENSG00000178127/ENSG00000205542/ENSG00000241468/ENSG00000184752/ENSG00000004864/ENSG00000109390/ENSG00000125356/ENSG00000130770/ENSG00000065518/ENSG00000099795/ENSG00000173915/ENSG00000110955/ENSG00000130414/ENSG00000167863/ENSG00000128609/ENSG00000186010/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000023228/ENSG00000145494/ENSG00000139180/ENSG00000165264/ENSG00000143156/ENSG00000183648/ENSG00000119013/ENSG00000151366/ENSG00000213619/ENSG00000166136/ENSG00000114573/ENSG00000119421/ENSG00000152234/ENSG00000107798/ENSG00000156411/ENSG00000159199/ENSG00000165280/ENSG00000143252/ENSG00000165629/ENSG00000112981/ENSG00000095970/ENSG00000147123/ENSG00000004779/ENSG00000174886/ENSG00000140990/ENSG00000158828/ENSG00000090266/ENSG00000103254/ENSG00000164258/ENSG00000116459/ENSG00000154723/ENSG00000147684/ENSG00000204922/ENSG00000243678/ENSG00000165283/ENSG00000124172,COX11/NDUFS8/NDUFA2/PARP1/SDHB/NDUFA3/NDUFS5/ATP5PO/ATP5ME/IMPDH1/NME6/NDUFV2/TMSB4X/ATP5MF/NDUFA12/SLC25A13/NDUFC1/NDUFA1/ATP5IF1/NDUFB4/NDUFB7/ATP5MK/ATP5F1B/NDUFA10/ATP5PD/NDUFA5/NDUFA13/NDUFB5/ATP5MG/ATP5MC3/NDUFS1/NDUFS6/NDUFA9/NDUFB6/NME7/NDUFB1/NDUFB3/NDUFC2/NDUFS3/NDUFB8/ATP6V1A/NDUFA8/ATP5F1A/LIPA/ATP5MJ/ATP5MC1/VCP/SDHC/ATP5F1C/NME5/TREM2/NDUFB11/NDUFAB1/NDUFA11/NDUFB10/PINK1/NDUFB2/ANTKMT/NDUFS4/ATP5PB/ATP5PF/NDUFB9/UQCC3/NME2/STOML2/ATP5F1E
