ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,core_enrichment_symbol
GO:0019646,aerobic electron transport chain,84,-0.6288069415282314,-2.575021247496055,1e-10,2.69e-8,2.5010526315789476e-8,3681,"tags=67%, list=26%, signal=49%",ENSG00000198727/ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000099795/ENSG00000156467/ENSG00000166136/ENSG00000091140/ENSG00000161281/ENSG00000116288/ENSG00000184076/ENSG00000145494/ENSG00000065518/ENSG00000176340/ENSG00000204922/ENSG00000213619/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000169021/ENSG00000135940/ENSG00000125356/ENSG00000128609/ENSG00000179091/ENSG00000126267/ENSG00000204370/ENSG00000140990/ENSG00000136003/ENSG00000131495/ENSG00000131174/ENSG00000136521/ENSG00000111775/ENSG00000140740/ENSG00000131143/ENSG00000165264/ENSG00000109390/ENSG00000164405/ENSG00000173660/ENSG00000127184/ENSG00000178127/ENSG00000127540/ENSG00000158828/ENSG00000119013/ENSG00000172115/ENSG00000112695/ENSG00000164919/ENSG00000164258/ENSG00000189043/ENSG00000119421/ENSG00000147684/ENSG00000120675/ENSG00000183648/ENSG00000090266/ENSG00000178741,CYTB/NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/NDUFB7/UQCRB/NDUFB8/DLD/COX7A1/PARK7/UQCR10/NDUFS6/NDUFB4/COX8A/UQCC3/NDUFS3/NDUFAB1/NDUFV1/NDUFS8/UQCRFS1/COX5B/NDUFA1/NDUFA5/CYC1/COX6B1/SDHD/NDUFB10/ISCU/NDUFA2/COX7B/NDUFB5/COX6A1/UQCRC2/COX4I1/NDUFB6/NDUFC1/UQCRQ/UQCRH/COX7C/NDUFV2/UQCR11/PINK1/NDUFB3/CYCS/COX7A2/COX6C/NDUFS4/NDUFA4/NDUFA8/NDUFB9/DNAJC15/NDUFB1/NDUFB2/COX5A
GO:0042773,ATP synthesis coupled electron transport,91,-0.6174685482070481,-2.55458077213251,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=65%, list=25%, signal=49%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000099795/ENSG00000156467/ENSG00000166136/ENSG00000091140/ENSG00000161281/ENSG00000116288/ENSG00000184076/ENSG00000145494/ENSG00000065518/ENSG00000176340/ENSG00000204922/ENSG00000184752/ENSG00000213619/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000169021/ENSG00000135940/ENSG00000125356/ENSG00000128609/ENSG00000179091/ENSG00000126267/ENSG00000204370/ENSG00000140990/ENSG00000136003/ENSG00000131495/ENSG00000131174/ENSG00000136521/ENSG00000111775/ENSG00000015475/ENSG00000140740/ENSG00000131143/ENSG00000165264/ENSG00000109390/ENSG00000164405/ENSG00000173660/ENSG00000127184/ENSG00000178127/ENSG00000127540/ENSG00000158828/ENSG00000119013/ENSG00000106153/ENSG00000172115/ENSG00000112695/ENSG00000164919/ENSG00000164258/ENSG00000189043/ENSG00000119421/ENSG00000147684/ENSG00000120675/ENSG00000183648/ENSG00000090266/ENSG00000168275/ENSG00000178741,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/NDUFB7/UQCRB/NDUFB8/DLD/COX7A1/PARK7/UQCR10/NDUFS6/NDUFB4/COX8A/UQCC3/NDUFA12/NDUFS3/NDUFAB1/NDUFV1/NDUFS8/UQCRFS1/COX5B/NDUFA1/NDUFA5/CYC1/COX6B1/SDHD/NDUFB10/ISCU/NDUFA2/COX7B/NDUFB5/COX6A1/BID/UQCRC2/COX4I1/NDUFB6/NDUFC1/UQCRQ/UQCRH/COX7C/NDUFV2/UQCR11/PINK1/NDUFB3/CHCHD2/CYCS/COX7A2/COX6C/NDUFS4/NDUFA4/NDUFA8/NDUFB9/DNAJC15/NDUFB1/NDUFB2/COA6/COX5A
GO:0042775,mitochondrial ATP synthesis coupled electron transport,91,-0.6174685482070481,-2.55458077213251,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=65%, list=25%, signal=49%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000099795/ENSG00000156467/ENSG00000166136/ENSG00000091140/ENSG00000161281/ENSG00000116288/ENSG00000184076/ENSG00000145494/ENSG00000065518/ENSG00000176340/ENSG00000204922/ENSG00000184752/ENSG00000213619/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000169021/ENSG00000135940/ENSG00000125356/ENSG00000128609/ENSG00000179091/ENSG00000126267/ENSG00000204370/ENSG00000140990/ENSG00000136003/ENSG00000131495/ENSG00000131174/ENSG00000136521/ENSG00000111775/ENSG00000015475/ENSG00000140740/ENSG00000131143/ENSG00000165264/ENSG00000109390/ENSG00000164405/ENSG00000173660/ENSG00000127184/ENSG00000178127/ENSG00000127540/ENSG00000158828/ENSG00000119013/ENSG00000106153/ENSG00000172115/ENSG00000112695/ENSG00000164919/ENSG00000164258/ENSG00000189043/ENSG00000119421/ENSG00000147684/ENSG00000120675/ENSG00000183648/ENSG00000090266/ENSG00000168275/ENSG00000178741,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/NDUFB7/UQCRB/NDUFB8/DLD/COX7A1/PARK7/UQCR10/NDUFS6/NDUFB4/COX8A/UQCC3/NDUFA12/NDUFS3/NDUFAB1/NDUFV1/NDUFS8/UQCRFS1/COX5B/NDUFA1/NDUFA5/CYC1/COX6B1/SDHD/NDUFB10/ISCU/NDUFA2/COX7B/NDUFB5/COX6A1/BID/UQCRC2/COX4I1/NDUFB6/NDUFC1/UQCRQ/UQCRH/COX7C/NDUFV2/UQCR11/PINK1/NDUFB3/CHCHD2/CYCS/COX7A2/COX6C/NDUFS4/NDUFA4/NDUFA8/NDUFB9/DNAJC15/NDUFB1/NDUFB2/COA6/COX5A
GO:0006119,oxidative phosphorylation,133,-0.5833519312080886,-2.551552608324676,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=61%, list=25%, signal=46%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000099795/ENSG00000156467/ENSG00000166136/ENSG00000091140/ENSG00000169020/ENSG00000161281/ENSG00000116288/ENSG00000137288/ENSG00000184076/ENSG00000145494/ENSG00000065518/ENSG00000116459/ENSG00000113648/ENSG00000176340/ENSG00000165283/ENSG00000204922/ENSG00000110955/ENSG00000165240/ENSG00000184752/ENSG00000213619/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000169021/ENSG00000241468/ENSG00000135940/ENSG00000099624/ENSG00000125356/ENSG00000128609/ENSG00000179091/ENSG00000126267/ENSG00000204370/ENSG00000140990/ENSG00000136003/ENSG00000131495/ENSG00000165629/ENSG00000131174/ENSG00000136521/ENSG00000111775/ENSG00000167283/ENSG00000015475/ENSG00000140740/ENSG00000131143/ENSG00000165264/ENSG00000109390/ENSG00000165280/ENSG00000164405/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000173660/ENSG00000127184/ENSG00000174886/ENSG00000178127/ENSG00000130770/ENSG00000127540/ENSG00000158828/ENSG00000119013/ENSG00000106153/ENSG00000172115/ENSG00000112695/ENSG00000164919/ENSG00000124172/ENSG00000164258/ENSG00000189043/ENSG00000165060/ENSG00000103254/ENSG00000171612/ENSG00000119421/ENSG00000147684/ENSG00000241837/ENSG00000120675/ENSG00000183648/ENSG00000090266/ENSG00000168275/ENSG00000178741,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/NDUFB7/UQCRB/NDUFB8/DLD/ATP5ME/COX7A1/PARK7/UQCC2/UQCR10/NDUFS6/NDUFB4/ATP5PB/MACROH2A1/COX8A/STOML2/UQCC3/ATP5F1B/ATP7A/NDUFA12/NDUFS3/NDUFAB1/NDUFV1/NDUFS8/UQCRFS1/ATP5MF/COX5B/ATP5F1D/NDUFA1/NDUFA5/CYC1/COX6B1/SDHD/NDUFB10/ISCU/NDUFA2/ATP5F1C/COX7B/NDUFB5/COX6A1/ATP5MG/BID/UQCRC2/COX4I1/NDUFB6/NDUFC1/VCP/UQCRQ/ATP5PD/ATP5F1A/ATP5PF/UQCRH/COX7C/NDUFA11/NDUFV2/ATP5IF1/UQCR11/PINK1/NDUFB3/CHCHD2/CYCS/COX7A2/COX6C/ATP5F1E/NDUFS4/NDUFA4/FXN/ANTKMT/SLC25A33/NDUFA8/NDUFB9/ATP5PO/DNAJC15/NDUFB1/NDUFB2/COA6/COX5A
GO:0015986,proton motive force-driven ATP synthesis,75,-0.6331551190887332,-2.5403314578460856,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=67%, list=25%, signal=50%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000099795/ENSG00000166136/ENSG00000169020/ENSG00000145494/ENSG00000065518/ENSG00000116459/ENSG00000165283/ENSG00000110955/ENSG00000184752/ENSG00000213619/ENSG00000135390/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000241468/ENSG00000099624/ENSG00000125356/ENSG00000128609/ENSG00000204370/ENSG00000140990/ENSG00000131495/ENSG00000165629/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000165264/ENSG00000109390/ENSG00000156411/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000174886/ENSG00000178127/ENSG00000130770/ENSG00000119013/ENSG00000173915/ENSG00000124172/ENSG00000164258/ENSG00000159199/ENSG00000103254/ENSG00000119421/ENSG00000147684/ENSG00000241837/ENSG00000183648/ENSG00000090266,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/NDUFB7/NDUFB8/ATP5ME/NDUFS6/NDUFB4/ATP5PB/STOML2/ATP5F1B/NDUFA12/NDUFS3/ATP5MC2/NDUFAB1/NDUFV1/NDUFS8/ATP5MF/ATP5F1D/NDUFA1/NDUFA5/SDHD/NDUFB10/NDUFA2/ATP5F1C/NDUFB5/ATP5MG/ATP5MC3/NDUFB6/NDUFC1/ATP5MJ/ATP5PD/ATP5F1A/ATP5PF/NDUFA11/NDUFV2/ATP5IF1/NDUFB3/ATP5MK/ATP5F1E/NDUFS4/ATP5MC1/ANTKMT/NDUFA8/NDUFB9/ATP5PO/NDUFB1/NDUFB2
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,67,-0.6358174836560189,-2.4973047207024295,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=67%, list=25%, signal=50%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000099795/ENSG00000166136/ENSG00000169020/ENSG00000145494/ENSG00000065518/ENSG00000116459/ENSG00000165283/ENSG00000110955/ENSG00000184752/ENSG00000213619/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000241468/ENSG00000099624/ENSG00000125356/ENSG00000128609/ENSG00000204370/ENSG00000140990/ENSG00000131495/ENSG00000165629/ENSG00000136521/ENSG00000167283/ENSG00000165264/ENSG00000109390/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000174886/ENSG00000178127/ENSG00000130770/ENSG00000119013/ENSG00000124172/ENSG00000164258/ENSG00000103254/ENSG00000119421/ENSG00000147684/ENSG00000241837/ENSG00000183648/ENSG00000090266,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/NDUFB7/NDUFB8/ATP5ME/NDUFS6/NDUFB4/ATP5PB/STOML2/ATP5F1B/NDUFA12/NDUFS3/NDUFAB1/NDUFV1/NDUFS8/ATP5MF/ATP5F1D/NDUFA1/NDUFA5/SDHD/NDUFB10/NDUFA2/ATP5F1C/NDUFB5/ATP5MG/NDUFB6/NDUFC1/ATP5PD/ATP5F1A/ATP5PF/NDUFA11/NDUFV2/ATP5IF1/NDUFB3/ATP5F1E/NDUFS4/ANTKMT/NDUFA8/NDUFB9/ATP5PO/NDUFB1/NDUFB2
GO:0006754,ATP biosynthetic process,94,-0.5969453628945649,-2.486508548677889,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=63%, list=25%, signal=47%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000063176/ENSG00000099795/ENSG00000107798/ENSG00000166136/ENSG00000169020/ENSG00000145494/ENSG00000164978/ENSG00000065518/ENSG00000116459/ENSG00000165283/ENSG00000204922/ENSG00000110955/ENSG00000184752/ENSG00000213619/ENSG00000135390/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000241468/ENSG00000099624/ENSG00000125356/ENSG00000128609/ENSG00000204370/ENSG00000140990/ENSG00000131495/ENSG00000165629/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000074800/ENSG00000165264/ENSG00000109390/ENSG00000165280/ENSG00000156411/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000174886/ENSG00000178127/ENSG00000130770/ENSG00000205542/ENSG00000158828/ENSG00000119013/ENSG00000095970/ENSG00000173915/ENSG00000124172/ENSG00000164258/ENSG00000159199/ENSG00000103254/ENSG00000119421/ENSG00000147684/ENSG00000241837/ENSG00000183648/ENSG00000090266,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/SPHK2/NDUFB7/LIPA/NDUFB8/ATP5ME/NDUFS6/NUDT2/NDUFB4/ATP5PB/STOML2/UQCC3/ATP5F1B/NDUFA12/NDUFS3/ATP5MC2/NDUFAB1/NDUFV1/NDUFS8/ATP5MF/ATP5F1D/NDUFA1/NDUFA5/SDHD/NDUFB10/NDUFA2/ATP5F1C/NDUFB5/ATP5MG/ATP5MC3/ENO1/NDUFB6/NDUFC1/VCP/ATP5MJ/ATP5PD/ATP5F1A/ATP5PF/NDUFA11/NDUFV2/ATP5IF1/TMSB4X/PINK1/NDUFB3/TREM2/ATP5MK/ATP5F1E/NDUFS4/ATP5MC1/ANTKMT/NDUFA8/NDUFB9/ATP5PO/NDUFB1/NDUFB2
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,104,-0.5773476337593499,-2.4434495882411653,1e-10,2.69e-8,2.5010526315789476e-8,3561,"tags=60%, list=25%, signal=45%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000063176/ENSG00000099795/ENSG00000107798/ENSG00000166136/ENSG00000169020/ENSG00000145494/ENSG00000164978/ENSG00000103024/ENSG00000065518/ENSG00000116459/ENSG00000165283/ENSG00000204922/ENSG00000110955/ENSG00000184752/ENSG00000213619/ENSG00000135390/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000241468/ENSG00000099624/ENSG00000125356/ENSG00000128609/ENSG00000243678/ENSG00000204370/ENSG00000140990/ENSG00000131495/ENSG00000165629/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000074800/ENSG00000165264/ENSG00000109390/ENSG00000165280/ENSG00000156411/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000174886/ENSG00000178127/ENSG00000130770/ENSG00000205542/ENSG00000158828/ENSG00000119013/ENSG00000095970/ENSG00000173915/ENSG00000124172/ENSG00000164258/ENSG00000159199/ENSG00000103254/ENSG00000239672/ENSG00000119421/ENSG00000147684/ENSG00000241837/ENSG00000183648/ENSG00000090266,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/SPHK2/NDUFB7/LIPA/NDUFB8/ATP5ME/NDUFS6/NUDT2/NME3/NDUFB4/ATP5PB/STOML2/UQCC3/ATP5F1B/NDUFA12/NDUFS3/ATP5MC2/NDUFAB1/NDUFV1/NDUFS8/ATP5MF/ATP5F1D/NDUFA1/NDUFA5/NME2/SDHD/NDUFB10/NDUFA2/ATP5F1C/NDUFB5/ATP5MG/ATP5MC3/ENO1/NDUFB6/NDUFC1/VCP/ATP5MJ/ATP5PD/ATP5F1A/ATP5PF/NDUFA11/NDUFV2/ATP5IF1/TMSB4X/PINK1/NDUFB3/TREM2/ATP5MK/ATP5F1E/NDUFS4/ATP5MC1/ANTKMT/NME1/NDUFA8/NDUFB9/ATP5PO/NDUFB1/NDUFB2
GO:0009060,aerobic respiration,181,-0.535189058137776,-2.441778558941979,1e-10,2.69e-8,2.5010526315789476e-8,3610,"tags=55%, list=26%, signal=42%",ENSG00000136143/ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000091483/ENSG00000099795/ENSG00000156467/ENSG00000166136/ENSG00000066855/ENSG00000091140/ENSG00000169020/ENSG00000161281/ENSG00000116288/ENSG00000137288/ENSG00000176171/ENSG00000184076/ENSG00000155463/ENSG00000145494/ENSG00000182054/ENSG00000117640/ENSG00000065518/ENSG00000116459/ENSG00000113648/ENSG00000176340/ENSG00000165283/ENSG00000204922/ENSG00000110955/ENSG00000165240/ENSG00000146701/ENSG00000184752/ENSG00000213619/ENSG00000004779/ENSG00000119689/ENSG00000167792/ENSG00000014641/ENSG00000110717/ENSG00000169021/ENSG00000241468/ENSG00000135940/ENSG00000099624/ENSG00000101365/ENSG00000125356/ENSG00000128609/ENSG00000179091/ENSG00000131828/ENSG00000126267/ENSG00000204370/ENSG00000140990/ENSG00000136003/ENSG00000131495/ENSG00000148290/ENSG00000165629/ENSG00000131174/ENSG00000136521/ENSG00000111775/ENSG00000167283/ENSG00000015475/ENSG00000140740/ENSG00000239900/ENSG00000131143/ENSG00000165264/ENSG00000151376/ENSG00000109390/ENSG00000134056/ENSG00000165280/ENSG00000164405/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000173660/ENSG00000127184/ENSG00000174886/ENSG00000178127/ENSG00000121691/ENSG00000130770/ENSG00000127540/ENSG00000158828/ENSG00000119013/ENSG00000106153/ENSG00000172115/ENSG00000112695/ENSG00000164919/ENSG00000124172/ENSG00000164258/ENSG00000189043/ENSG00000165060/ENSG00000103254/ENSG00000171612/ENSG00000119421/ENSG00000135441/ENSG00000147684/ENSG00000241837/ENSG00000120675/ENSG00000154079/ENSG00000183648/ENSG00000090266/ENSG00000168275/ENSG00000178741,SUCLA2/NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/FH/NDUFB7/UQCRB/NDUFB8/MTFR1/DLD/ATP5ME/COX7A1/PARK7/UQCC2/BNIP3/UQCR10/OXA1L/NDUFS6/IDH2/MTFR1L/NDUFB4/ATP5PB/MACROH2A1/COX8A/STOML2/UQCC3/ATP5F1B/ATP7A/MDH2/NDUFA12/NDUFS3/NDUFAB1/DLST/NDUFV1/MDH1/NDUFS8/UQCRFS1/ATP5MF/COX5B/ATP5F1D/IDH3B/NDUFA1/NDUFA5/CYC1/PDHA1/COX6B1/SDHD/NDUFB10/ISCU/NDUFA2/SURF1/ATP5F1C/COX7B/NDUFB5/COX6A1/ATP5MG/BID/UQCRC2/ADSL/COX4I1/NDUFB6/ME3/NDUFC1/KGD4/VCP/UQCRQ/ATP5PD/ATP5F1A/ATP5PF/UQCRH/COX7C/NDUFA11/NDUFV2/CAT/ATP5IF1/UQCR11/PINK1/NDUFB3/CHCHD2/CYCS/COX7A2/COX6C/ATP5F1E/NDUFS4/NDUFA4/FXN/ANTKMT/SLC25A33/NDUFA8/BLOC1S1/NDUFB9/ATP5PO/DNAJC15/SDHAF4/NDUFB1/NDUFB2/COA6/COX5A
GO:0009201,ribonucleoside triphosphate biosynthetic process,109,-0.5747006450598854,-2.441070508954897,1e-10,2.69e-8,2.5010526315789476e-8,2475,"tags=59%, list=18%, signal=49%",ENSG00000115286/ENSG00000170906/ENSG00000130414/ENSG00000143252/ENSG00000168653/ENSG00000063176/ENSG00000099795/ENSG00000107798/ENSG00000166136/ENSG00000169020/ENSG00000145494/ENSG00000164978/ENSG00000103024/ENSG00000065518/ENSG00000116459/ENSG00000165283/ENSG00000204922/ENSG00000110955/ENSG00000184752/ENSG00000213619/ENSG00000135390/ENSG00000004779/ENSG00000167792/ENSG00000110717/ENSG00000241468/ENSG00000099624/ENSG00000125356/ENSG00000128609/ENSG00000198276/ENSG00000243678/ENSG00000204370/ENSG00000140990/ENSG00000131495/ENSG00000165629/ENSG00000136521/ENSG00000167283/ENSG00000154518/ENSG00000074800/ENSG00000165264/ENSG00000109390/ENSG00000165280/ENSG00000156411/ENSG00000167863/ENSG00000152234/ENSG00000154723/ENSG00000174886/ENSG00000178127/ENSG00000130770/ENSG00000205542/ENSG00000158828/ENSG00000119013/ENSG00000095970/ENSG00000173915/ENSG00000124172/ENSG00000164258/ENSG00000159199/ENSG00000103254/ENSG00000239672/ENSG00000119421/ENSG00000147684/ENSG00000241837/ENSG00000183648/ENSG00000090266/ENSG00000130717,NDUFS7/NDUFA3/NDUFA10/SDHC/NDUFS5/SPHK2/NDUFB7/LIPA/NDUFB8/ATP5ME/NDUFS6/NUDT2/NME3/NDUFB4/ATP5PB/STOML2/UQCC3/ATP5F1B/NDUFA12/NDUFS3/ATP5MC2/NDUFAB1/NDUFV1/NDUFS8/ATP5MF/ATP5F1D/NDUFA1/NDUFA5/UCKL1/NME2/SDHD/NDUFB10/NDUFA2/ATP5F1C/NDUFB5/ATP5MG/ATP5MC3/ENO1/NDUFB6/NDUFC1/VCP/ATP5MJ/ATP5PD/ATP5F1A/ATP5PF/NDUFA11/NDUFV2/ATP5IF1/TMSB4X/PINK1/NDUFB3/TREM2/ATP5MK/ATP5F1E/NDUFS4/ATP5MC1/ANTKMT/NME1/NDUFA8/NDUFB9/ATP5PO/NDUFB1/NDUFB2/UCK1
