Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to11,Feature log2 fold change topic 2to11
ENSG00000228794,LINC01128,8,-2.2687,41,2.26876
ENSG00000188976,NOC2L,28,-0.4570,38,0.45701
ENSG00000188290,HES4,18,-0.9856,36,0.98569
ENSG00000187608,ISG15,46,0.38395,35,-0.3839
ENSG00000078808,SDF4,30,-0.8376,54,0.83769
ENSG00000160087,UBE2J2,12,-1.4576,35,1.45766
ENSG00000131584,ACAP3,52,-0.6485,81,0.64850
ENSG00000127054,INTS11,16,-1.4485,43,1.44856
ENSG00000107404,DVL1,40,-0.7964,69,0.79648
ENSG00000175756,AURKAIP1,43,-1.5376,127,1.53769
ENSG00000221978,CCNL2,57,0.43360,42,-0.4336
ENSG00000242485,MRPL20,73,-0.7375,122,0.73758
ENSG00000205090,TMEM240,8,-1.6410,25,1.64105
ENSG00000160075,SSU72,21,-2.8195,149,2.81956
ENSG00000228594,FNDC10,18,-0.5031,26,0.50319
ENSG00000197530,MIB2,6,-1.9327,25,1.93275
ENSG00000248333,CDK11B,103,1.48775,37,-1.4877
ENSG00000008130,NADK,7,-1.5520,23,1.55207
ENSG00000078369,GNB1,183,-1.6066,558,1.60661
ENSG00000187730,GABRD,9,-3.6000,117,3.60005
ENSG00000067606,PRKCZ,77,-1.1676,174,1.16768
ENSG00000162585,FAAP20,48,0.19059,42,-0.1905
ENSG00000157933,SKI,55,0.23551,47,-0.2355
ENSG00000157916,RER1,30,-0.5691,44,0.56919
ENSG00000157870,PRXL2B,12,-2.1130,55,2.11307
ENSG00000158109,TPRG1L,23,-2.8289,170,2.82896
ENSG00000130764,LRRC47,47,-0.3893,61,0.38934
ENSG00000116198,CEP104,116,1.95195,30,-1.9519
ENSG00000196581,AJAP1,17,-1.6478,54,1.64788
ENSG00000069424,KCNAB2,36,-2.5127,208,2.51273
ENSG00000116254,CHD5,358,0.26543,298,-0.2654
ENSG00000116251,RPL22,733,0.54399,503,-0.5439
ENSG00000116237,ICMT,14,-1.3526,36,1.35262
ENSG00000097021,ACOT7,31,-2.1486,141,2.14863
ENSG00000215788,TNFRSF25,3,-3.0090,25,3.00909
ENSG00000171680,PLEKHG5,0,-5.2512,25,5.25126
ENSG00000162408,NOL9,46,0.67842,28,-0.6784
ENSG00000162413,KLHL21,21,-0.2015,25,0.20159
ENSG00000007923,DNAJC11,21,-0.7124,34,0.71242
ENSG00000171735,CAMTA1,129,-1.7623,438,1.76239
ENSG00000049246,PER3,35,-0.5640,52,0.56409
ENSG00000116288,PARK7,74,-1.8159,261,1.81590
ENSG00000116285,ERRFI1,0,-4.9261,26,4.92619
ENSG00000162426,SLC45A1,0,-5.2074,23,5.20744
ENSG00000142599,RERE,255,0.83897,142,-0.8389
ENSG00000074800,ENO1,186,-1.0528,387,1.05281
ENSG00000171612,SLC25A33,3,-3.0596,29,3.05962
ENSG00000171603,CLSTN1,149,-2.0556,623,2.05561
ENSG00000178585,CTNNBIP1,24,-0.6463,38,0.64635
ENSG00000162441,LZIC,64,0.56946,43,-0.5694
ENSG00000130939,UBE4B,41,0.32028,33,-0.3202
ENSG00000054523,KIF1B,511,0.23794,434,-0.2379
ENSG00000142657,PGD,21,-1.0191,42,1.01912
