Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000228794,LINC01128,23,-0.9210,46,0.35246,40,-0.0366
ENSG00000188976,NOC2L,26,-1.1489,68,0.70408,47,-0.3516
ENSG00000188290,HES4,67,1.06943,38,0.16308,23,-0.9171
ENSG00000187608,ISG15,48,0.41468,49,0.92124,18,-1.3965
ENSG00000188157,AGRN,22,0.04081,29,0.99238,12,-1.2061
ENSG00000078808,SDF4,69,0.25608,67,0.34094,47,-0.5168
ENSG00000176022,B3GALT6,17,-0.5928,31,0.73871,19,-0.5674
ENSG00000160087,UBE2J2,32,-0.2894,48,0.68979,28,-0.6396
ENSG00000131584,ACAP3,65,-0.3780,98,0.52900,68,-0.4152
ENSG00000127054,INTS11,41,0.02952,45,0.31346,34,-0.3595
ENSG00000224051,CPTP,19,-0.1925,27,0.63738,16,-0.6242
ENSG00000107404,DVL1,82,0.61828,64,0.38136,38,-0.8139
ENSG00000175756,AURKAIP1,188,0.29480,200,0.78311,92,-1.1023
ENSG00000221978,CCNL2,35,-0.6300,56,0.19786,53,0.03838
ENSG00000242485,MRPL20,199,0.51530,156,0.19573,116,-0.5090
ENSG00000235098,ANKRD65,41,0.58134,31,0.21907,22,-0.5829
ENSG00000179403,VWA1,52,1.34779,19,-0.5866,22,-0.2610
ENSG00000205090,TMEM240,10,-1.2941,29,0.53920,23,-0.1397
ENSG00000160075,SSU72,139,-0.0314,182,0.84382,89,-0.9644
ENSG00000228594,FNDC10,26,-0.3686,35,0.16430,33,-0.0188
ENSG00000197530,MIB2,29,-0.1740,43,1.06396,18,-1.1644
ENSG00000248333,CDK11B,35,-0.5623,33,-1.0535,79,1.24210
ENSG00000189339,SLC35E2B,23,0.11449,18,-0.3800,24,0.33939
ENSG00000008128,CDK11A,13,-1.1059,18,-0.9116,42,1.26611
ENSG00000215790,SLC35E2A,30,0.34211,28,0.43257,18,-0.6813
ENSG00000008130,NADK,28,0.14138,32,0.64654,17,-0.8198
ENSG00000078369,GNB1,579,0.18541,579,0.34424,415,-0.4793
ENSG00000187730,GABRD,53,-2.1686,300,1.16015,161,-0.6374
ENSG00000067606,PRKCZ,125,-1.0036,281,0.56168,212,-0.2369
ENSG00000162585,FAAP20,58,0.71772,41,0.20933,28,-0.6721
ENSG00000157933,SKI,50,0.18615,43,-0.0708,44,-0.0156
ENSG00000157916,RER1,69,0.55773,59,0.56118,30,-1.0044
ENSG00000157911,PEX10,42,1.20105,20,-0.0422,14,-0.7714
ENSG00000157870,PRXL2B,33,-0.3440,52,0.77466,29,-0.7145
ENSG00000158109,TPRG1L,112,-0.9898,258,0.68528,176,-0.3749
ENSG00000130764,LRRC47,57,-0.6605,111,0.82186,64,-0.6368
ENSG00000116198,CEP104,31,-0.3419,33,-0.4536,49,0.60226
ENSG00000196581,AJAP1,24,-1.1960,52,0.09077,58,0.30430
ENSG00000069424,KCNAB2,159,-0.2622,242,0.88678,121,-0.8901
ENSG00000116254,CHD5,128,-1.4625,277,-0.4329,455,0.88246
ENSG00000116251,RPL22,862,0.86110,492,-0.1737,452,-0.3238
ENSG00000116237,ICMT,40,0.06198,42,0.32127,32,-0.3852
ENSG00000097021,ACOT7,61,-1.9382,281,0.97124,170,-0.4728
ENSG00000215788,TNFRSF25,6,-2.2174,26,0.04086,32,0.52374
ENSG00000171680,PLEKHG5,19,-0.3966,31,0.73919,18,-0.6490
ENSG00000162408,NOL9,34,0.03119,34,0.03701,33,-0.0544
ENSG00000162413,KLHL21,17,-1.0366,44,0.90144,26,-0.6000
ENSG00000041988,THAP3,11,-0.7693,23,0.84555,13,-0.6241
ENSG00000007923,DNAJC11,31,-0.3197,47,0.63966,29,-0.5672
ENSG00000171735,CAMTA1,294,-0.8770,476,-0.1945,628,0.51435
ENSG00000049245,VAMP3,56,1.66958,16,-0.8526,20,-0.2773
ENSG00000049246,PER3,65,0.59245,40,-0.3372,47,0.03650
ENSG00000116288,PARK7,395,0.70257,306,0.49625,157,-1.0373
ENSG00000116285,ERRFI1,20,-0.5145,33,0.49750,24,-0.3258
ENSG00000162426,SLC45A1,22,-0.2778,33,0.76787,19,-0.7378
ENSG00000142599,RERE,141,-0.2512,150,-0.2449,190,0.36077
ENSG00000074800,ENO1,938,1.36996,445,0.07273,252,-1.1081
ENSG00000171612,SLC25A33,107,2.27491,23,-0.8800,21,-0.9325
ENSG00000171603,CLSTN1,387,-1.0530,893,0.54580,686,-0.2063
ENSG00000178585,CTNNBIP1,54,0.81462,29,-0.3669,32,-0.0778
ENSG00000162441,LZIC,97,0.90790,48,-0.4378,55,-0.0686
ENSG00000130939,UBE4B,26,-0.6898,40,-0.0459,46,0.31031
ENSG00000054523,KIF1B,359,-0.5698,395,-0.6683,718,0.88708
ENSG00000142657,PGD,57,-0.0390,70,0.56061,44,-0.6114
ENSG00000241563,CORT,38,0.25208,37,0.32635,26,-0.4971
ENSG00000160049,DFFA,58,-0.1277,50,-0.5935,82,0.65498
ENSG00000142655,PEX14,13,-0.5373,26,1.04227,12,-0.9479
ENSG00000120948,TARDBP,81,-0.1637,98,0.28022,80,-0.2297
ENSG00000116649,SRM,73,0.63888,60,0.59046,29,-1.1133
ENSG00000171824,EXOSC10,34,0.28429,27,-0.1342,29,0.00032
ENSG00000198793,MTOR,41,-0.0996,46,0.20150,40,-0.1719
ENSG00000116661,FBXO2,457,2.03900,142,-0.2288,69,-1.5540
ENSG00000132879,FBXO44,51,-0.9868,128,1.02315,66,-0.7530
ENSG00000116670,MAD2L2,35,1.41018,15,-0.0966,10,-0.9138
ENSG00000177000,MTHFR,30,0.23856,21,-0.5882,32,0.48420
ENSG00000011021,CLCN6,53,-0.7006,101,0.66530,67,-0.4450
ENSG00000116685,KIAA2013,33,-0.1120,41,0.42739,29,-0.4192
ENSG00000083444,PLOD1,29,0.54320,26,0.65509,12,-1.1220
ENSG00000116688,MFN2,74,-0.8951,154,0.53173,117,-0.2357
ENSG00000048707,VPS13D,57,-0.4798,65,-0.4459,99,0.64315
ENSG00000162496,DHRS3,86,2.98414,9,-1.7620,13,-0.9125
ENSG00000116731,PRDM2,92,-1.6466,185,-0.8856,426,1.35320
ENSG00000189337,KAZN,61,-0.2111,63,-0.2707,81,0.37109
ENSG00000142634,EFHD2,33,-1.6799,118,0.63159,90,-0.1587
ENSG00000116138,DNAJC16,21,-1.1332,47,0.29132,45,0.08278
ENSG00000197312,DDI2,15,-1.8190,51,0.16771,56,0.34245
ENSG00000116786,PLEKHM2,102,-0.4280,145,0.27566,126,-0.1158
ENSG00000065526,SPEN,132,-0.6003,95,-1.5921,340,1.72500
ENSG00000116809,ZBTB17,35,0.61530,25,0.17312,18,-0.5513
ENSG00000037637,FBXO42,19,-0.2960,26,0.32848,21,-0.2257
ENSG00000055070,SZRD1,64,1.41214,23,-0.5898,25,-0.3151
ENSG00000159363,ATP13A2,54,-0.9173,124,0.84062,74,-0.5688
ENSG00000117118,SDHB,58,0.15800,70,0.94820,28,-1.2283
ENSG00000117115,PADI2,159,2.42049,21,-1.7064,40,-0.2711
ENSG00000179051,RCC2,12,-1.1552,33,0.88006,20,-0.5423
ENSG00000117154,IGSF21,35,-0.5769,64,0.80202,37,-0.6464
ENSG00000159423,ALDH4A1,36,0.99628,21,0.07527,14,-0.7334
ENSG00000127481,UBR4,23,-1.0131,23,-1.5003,81,1.77656
ENSG00000127463,EMC1,32,-0.3607,49,0.62762,31,-0.5351
ENSG00000053372,MRTO4,31,-0.5091,50,0.50450,36,-0.3357
ENSG00000053371,AKR7A2,84,2.02440,23,-0.5159,16,-1.0814
ENSG00000077549,CAPZB,148,-0.0425,174,0.40824,125,-0.4314
ENSG00000173436,MICOS10,341,0.35659,340,0.68112,168,-1.0104
