Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000228794,LINC01128,126,1.83797,35,-1.8379
ENSG00000188976,NOC2L,126,1.41654,47,-1.4165
ENSG00000188290,HES4,126,2.26239,26,-2.2623
ENSG00000187608,ISG15,126,2.11327,29,-2.1132
ENSG00000078808,SDF4,126,1.25352,53,-1.2535
ENSG00000160087,UBE2J2,126,1.78577,36,-1.7857
ENSG00000131584,ACAP3,126,0.54795,86,-0.5479
ENSG00000127054,INTS11,126,1.52639,43,-1.5263
ENSG00000107404,DVL1,126,1.42615,47,-1.4261
ENSG00000175756,AURKAIP1,126,0.31902,101,-0.3190
ENSG00000221978,CCNL2,126,0.93275,66,-0.9327
ENSG00000242485,MRPL20,126,0.28746,103,-0.2874
ENSG00000179403,VWA1,126,1.83966,35,-1.8396
ENSG00000205090,TMEM240,126,2.32650,25,-2.3265
ENSG00000160075,SSU72,126,0.05312,122,-0.0531
ENSG00000228594,FNDC10,126,2.16565,28,-2.1656
ENSG00000272106,AL691432.2,126,2.70982,19,-2.7098
ENSG00000197530,MIB2,126,2.32621,25,-2.3262
ENSG00000248333,CDK11B,126,0.87007,69,-0.8700
ENSG00000189339,SLC35E2B,126,2.69884,19,-2.6988
ENSG00000008128,CDK11A,126,1.69426,39,-1.6942
ENSG00000215790,SLC35E2A,126,2.64688,20,-2.6468
ENSG00000008130,NADK,126,2.47965,22,-2.4796
ENSG00000078369,GNB1,126,-1.5958,383,1.59582
ENSG00000187730,GABRD,126,0.53321,87,-0.5332
ENSG00000067606,PRKCZ,126,-0.1774,143,0.17740
ENSG00000162585,FAAP20,126,1.77576,37,-1.7757
ENSG00000157933,SKI,126,1.41068,47,-1.4106
ENSG00000157916,RER1,126,1.43735,46,-1.4373
ENSG00000157911,PEX10,126,2.59596,20,-2.5959
ENSG00000157870,PRXL2B,126,1.40533,47,-1.4053
ENSG00000177133,PRDM16-DT,126,2.22271,27,-2.2227
ENSG00000158109,TPRG1L,126,0.12464,116,-0.1246
ENSG00000130764,LRRC47,126,1.18774,55,-1.1877
ENSG00000116198,CEP104,126,1.25216,53,-1.2521
ENSG00000196581,AJAP1,126,1.33620,50,-1.3362
ENSG00000069424,KCNAB2,126,0.08989,119,-0.0898
ENSG00000116254,CHD5,126,-1.3153,315,1.31535
ENSG00000116251,RPL22,126,-1.7328,421,1.73286
ENSG00000116237,ICMT,126,2.27896,26,-2.2789
ENSG00000097021,ACOT7,126,0.54414,86,-0.5441
ENSG00000171680,PLEKHG5,126,2.54786,21,-2.5478
ENSG00000162408,NOL9,126,1.77214,37,-1.7721
ENSG00000162413,KLHL21,126,2.35068,24,-2.3506
ENSG00000007923,DNAJC11,126,1.86435,34,-1.8643
ENSG00000171735,CAMTA1,126,-1.6296,392,1.62966
ENSG00000049245,VAMP3,126,1.89759,34,-1.8975
ENSG00000049246,PER3,126,1.02831,62,-1.0283
ENSG00000116288,PARK7,126,-0.5007,179,0.50074
ENSG00000142599,RERE,126,-0.4526,173,0.45268
ENSG00000074800,ENO1,126,-1.5545,372,1.55454
ENSG00000171612,SLC25A33,126,1.97454,32,-1.9745
ENSG00000171603,CLSTN1,126,-1.9143,477,1.91434
ENSG00000178585,CTNNBIP1,126,1.97895,32,-1.9789
ENSG00000162441,LZIC,126,0.99513,63,-0.9951
ENSG00000130939,UBE4B,126,1.55639,43,-1.5563
ENSG00000054523,KIF1B,126,-2.0375,520,2.03755
ENSG00000142657,PGD,126,1.70191,38,-1.7019
ENSG00000241563,CORT,126,2.45699,23,-2.4569
ENSG00000160049,DFFA,126,0.77570,74,-0.7757
ENSG00000120948,TARDBP,126,0.75135,75,-0.7513
ENSG00000116649,SRM,126,1.30551,51,-1.3055
ENSG00000171824,EXOSC10,126,1.50503,44,-1.5050
ENSG00000198793,MTOR,126,1.92602,33,-1.9260
ENSG00000116661,FBXO2,126,-0.1801,143,0.18015
ENSG00000132879,FBXO44,126,0.78928,73,-0.7892
ENSG00000177000,MTHFR,126,2.18027,27,-2.1802
ENSG00000011021,CLCN6,126,0.71846,77,-0.7184
ENSG00000116685,KIAA2013,126,2.07591,30,-2.0759
ENSG00000116688,MFN2,126,0.20732,109,-0.2073
ENSG00000048707,VPS13D,126,0.89327,68,-0.8932
ENSG00000162496,DHRS3,126,2.39772,24,-2.3977
ENSG00000116731,PRDM2,126,-0.9159,239,0.91598
ENSG00000189337,KAZN,126,1.01901,62,-1.0190
ENSG00000142634,EFHD2,126,0.78237,73,-0.7823
ENSG00000116138,DNAJC16,126,1.80473,36,-1.8047
ENSG00000197312,DDI2,126,1.38031,48,-1.3803
ENSG00000116786,PLEKHM2,126,0.04135,123,-0.0413
ENSG00000065526,SPEN,126,-0.9400,243,0.94004
ENSG00000116809,ZBTB17,126,2.50559,22,-2.5055
ENSG00000037637,FBXO42,126,2.55122,21,-2.5512
ENSG00000055070,SZRD1,126,1.99091,31,-1.9909
ENSG00000159363,ATP13A2,126,0.95244,65,-0.9524
ENSG00000117118,SDHB,126,1.41253,47,-1.4125
ENSG00000117115,PADI2,126,0.87603,69,-0.8760
ENSG00000117154,IGSF21,126,1.27054,52,-1.2705
ENSG00000159423,ALDH4A1,126,2.63964,20,-2.6396
ENSG00000127481,UBR4,126,1.11697,58,-1.1169
ENSG00000127463,EMC1,126,2.00102,31,-2.0010
ENSG00000053372,MRTO4,126,1.86711,34,-1.8671
ENSG00000053371,AKR7A2,126,2.15929,28,-2.1592
ENSG00000077549,CAPZB,126,0.09309,118,-0.0930
ENSG00000173436,MICOS10,126,-0.7978,220,0.79782
ENSG00000158747,NBL1,126,0.26835,105,-0.2683
ENSG00000162545,CAMK2N1,126,-3.3151,1261,3.31513
ENSG00000158828,PINK1,126,-1.3613,325,1.36134
ENSG00000117245,KIF17,126,2.66279,20,-2.6627
ENSG00000189410,SH2D5,126,2.12101,29,-2.1210
ENSG00000127483,HP1BP3,126,-1.3193,316,1.31932
ENSG00000075151,EIF4G3,126,-1.0898,269,1.08989
ENSG00000076864,RAP1GAP,126,0.36631,98,-0.3663
ENSG00000090686,USP48,126,0.30574,102,-0.3057
ENSG00000070831,CDC42,126,-0.3495,161,0.34959
ENSG00000004487,KDM1A,126,1.44728,46,-1.4472
ENSG00000169641,LUZP1,126,-0.2446,150,0.24461
ENSG00000125944,HNRNPR,126,-0.1110,136,0.11106
ENSG00000142676,RPL11,126,-1.8677,462,1.86774
ENSG00000011007,ELOA,126,1.90789,33,-1.9078
ENSG00000057757,PITHD1,126,0.28738,103,-0.2873
ENSG00000011009,LYPLA2,126,2.61053,20,-2.6105
ENSG00000189266,PNRC2,126,1.16387,56,-1.1638
ENSG00000188529,SRSF10,126,0.57247,85,-0.5724
ENSG00000001461,NIPAL3,126,-0.2306,148,0.23062
ENSG00000133226,SRRM1,126,-1.8491,456,1.84914
ENSG00000169504,CLIC4,126,1.02132,62,-1.0213
ENSG00000117614,SYF2,126,-0.0851,134,0.08515
ENSG00000117616,RSRP1,126,0.59100,84,-0.5910
ENSG00000183726,TMEM50A,126,0.95724,65,-0.9572
ENSG00000204178,MACO1,126,0.94307,65,-0.9430
ENSG00000117643,MAN1C1,126,2.02443,31,-2.0244
ENSG00000162430,SELENON,126,2.54641,21,-2.5464
ENSG00000117640,MTFR1L,126,1.07723,60,-1.0772
ENSG00000117632,STMN1,126,-2.5492,741,2.54929
ENSG00000158008,EXTL1,126,1.98054,32,-1.9805
ENSG00000142684,ZNF593,126,2.63896,20,-2.6389
ENSG00000142669,SH3BGRL3,126,-0.0755,133,0.07551
ENSG00000198830,HMGN2,126,-0.4364,171,0.43640
ENSG00000117713,ARID1A,126,0.28999,103,-0.2899
ENSG00000142751,GPN2,126,2.35338,24,-2.3533
ENSG00000090273,NUDC,126,-0.3749,164,0.37498
ENSG00000253368,TRNP1,126,1.74949,37,-1.7494
ENSG00000142784,WDTC1,126,2.21386,27,-2.2138
ENSG00000186501,TMEM222,126,1.69159,39,-1.6915
ENSG00000158195,WASF2,126,0.48454,90,-0.4845
ENSG00000126705,AHDC1,126,0.86397,69,-0.8639
ENSG00000126709,IFI6,126,0.13873,115,-0.1387
ENSG00000009780,FAM76A,126,2.12542,29,-2.1254
ENSG00000117758,STX12,126,0.56997,85,-0.5699
ENSG00000117751,PPP1R8,126,2.17637,28,-2.1763
ENSG00000117748,RPA2,126,1.94024,33,-1.9402
ENSG00000126698,DNAJC8,126,-0.8685,231,0.86854
ENSG00000130770,ATP5IF1,126,-0.9289,241,0.92896
ENSG00000204138,PHACTR4,126,1.06187,60,-1.0618
ENSG00000180098,TRNAU1AP,126,2.46380,22,-2.4638
ENSG00000198492,YTHDF2,126,0.78974,73,-0.7897
ENSG00000159023,EPB41,126,2.05851,30,-2.0585
ENSG00000116350,SRSF4,126,0.21731,109,-0.2173
ENSG00000116353,MECR,126,2.60041,20,-2.6004
ENSG00000162512,SDC3,126,0.53298,87,-0.5329
ENSG00000134644,PUM1,126,-0.6429,197,0.64290
ENSG00000121766,ZCCHC17,126,0.00168,126,-0.0016
ENSG00000121769,FABP3,126,2.17939,27,-2.1793
ENSG00000162517,PEF1,126,1.43456,46,-1.4345
ENSG00000084636,COL16A1,126,1.46482,45,-1.4648
ENSG00000121753,ADGRB2,126,-0.0921,135,0.09210
ENSG00000184007,PTP4A2,126,-1.8402,453,1.84024
ENSG00000121774,KHDRBS1,126,-0.0735,133,0.07355
ENSG00000025800,KPNA6,126,0.31782,101,-0.3178
ENSG00000084652,TXLNA,126,2.24239,26,-2.2423
ENSG00000084623,EIF3I,126,0.80798,72,-0.8079
