Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000237491,LINC01409,8,0.01922,8,-0.2585,10,0.31899
ENSG00000228794,LINC01128,16,-1.0396,34,0.32479,32,0.03279
ENSG00000188976,NOC2L,22,-0.8406,38,0.01068,46,0.33724
ENSG00000188290,HES4,109,1.46633,40,-0.5920,36,-0.4186
ENSG00000187608,ISG15,93,1.00839,53,0.16690,24,-1.2756
ENSG00000188157,AGRN,18,-0.3143,20,-0.3557,29,0.58082
ENSG00000131591,C1orf159,3,-1.3769,7,-0.8359,17,1.36924
ENSG00000078808,SDF4,69,0.03294,67,-0.0819,71,0.08838
ENSG00000176022,B3GALT6,17,-0.4273,22,-0.0127,25,0.22015
ENSG00000160087,UBE2J2,28,-0.4795,39,0.03608,42,0.18214
ENSG00000162572,SCNN1D,5,-0.9665,11,0.30596,11,0.03251
ENSG00000131584,ACAP3,36,-0.7483,51,-0.5369,93,0.92161
ENSG00000169972,PUSL1,10,0.19755,8,-0.2949,10,0.26959
ENSG00000127054,INTS11,36,-0.3459,43,-0.1930,56,0.40295
ENSG00000224051,CPTP,15,-0.5262,21,-0.1976,28,0.47524
ENSG00000107404,DVL1,54,0.27698,41,-0.4861,59,0.46432
ENSG00000175756,AURKAIP1,180,0.03435,177,0.02111,171,-0.0476
ENSG00000221978,CCNL2,63,-0.1665,65,-0.3031,89,0.45943
ENSG00000242485,MRPL20,190,0.04421,198,0.37832,134,-0.5579
ENSG00000235098,ANKRD65,29,0.22324,27,0.32817,17,-0.6227
ENSG00000179403,VWA1,21,0.42981,6,-2.4891,46,2.44337
ENSG00000160072,ATAD3B,12,0.11924,10,-0.6121,17,0.69503
ENSG00000197785,ATAD3A,3,-2.0261,12,-0.1779,18,0.77737
ENSG00000205090,TMEM240,7,-1.7183,25,0.16723,29,0.36514
ENSG00000160075,SSU72,119,-0.1755,139,0.23011,118,-0.2069
ENSG00000228594,FNDC10,14,-0.6922,24,0.60954,17,-0.4472
ENSG00000272106,AL691432.2,26,0.57229,18,-0.1306,16,-0.2115
ENSG00000197530,MIB2,20,-0.3219,24,-0.1420,30,0.33258
ENSG00000248333,CDK11B,16,-0.2664,17,-0.4229,27,0.63986
ENSG00000189339,SLC35E2B,12,-0.7427,21,0.32765,19,-0.0704
ENSG00000008128,CDK11A,10,0.41898,6,-0.7922,12,0.75463
ENSG00000215790,SLC35E2A,38,0.22686,30,-0.4223,41,0.41302
ENSG00000008130,NADK,33,0.42919,24,-0.3288,28,0.17226
ENSG00000078369,GNB1,526,0.02003,524,0.03937,501,-0.0635
ENSG00000187730,GABRD,64,-1.2309,167,0.93780,98,-0.6475
ENSG00000067606,PRKCZ,97,-0.6562,151,0.14157,157,0.12260
ENSG00000162585,FAAP20,58,1.08181,27,-0.5232,29,-0.0849
ENSG00000157933,SKI,29,0.89095,14,-0.6102,19,0.21272
ENSG00000157916,RER1,61,-0.0898,63,-0.0448,68,0.10610
ENSG00000157911,PEX10,32,0.88692,14,-1.0684,28,0.79751
ENSG00000149527,PLCH2,14,-0.1407,17,0.46799,11,-0.5599
ENSG00000157881,PANK4,7,-1.1064,17,0.46672,15,-0.1141
ENSG00000157873,TNFRSF14,20,1.20131,10,0.16370,3,-1.6619
ENSG00000157870,PRXL2B,22,-0.7493,39,0.39382,33,-0.1492
ENSG00000177133,PRDM16-DT,46,1.63854,12,-1.3162,23,0.48515
ENSG00000158109,TPRG1L,107,-0.9337,212,0.48418,174,-0.1919
ENSG00000116213,WRAP73,10,-0.8191,19,0.35817,17,-0.0794
ENSG00000130764,LRRC47,50,-0.6322,76,0.00242,88,0.27912
ENSG00000116198,CEP104,24,0.24925,17,-0.8011,32,0.85141
ENSG00000198912,C1orf174,8,-0.9513,16,0.61821,12,-0.3505
ENSG00000196581,AJAP1,22,-0.7204,37,0.24544,35,0.02114
ENSG00000131697,NPHP4,10,0.24208,8,-0.3138,10,0.26832
ENSG00000069424,KCNAB2,104,-0.8239,179,0.07362,203,0.25949
ENSG00000116254,CHD5,78,-0.6837,121,-0.0211,145,0.32422
ENSG00000116251,RPL22,1126,0.88242,614,-0.3328,598,-0.1823
ENSG00000116237,ICMT,33,-0.4703,48,0.28383,42,-0.1285
ENSG00000097021,ACOT7,88,-1.7784,318,0.69105,251,-0.2033
ENSG00000215788,TNFRSF25,25,-0.4066,31,-0.1709,41,0.40054
ENSG00000171680,PLEKHG5,11,-0.3265,15,0.19847,13,-0.0869
ENSG00000162408,NOL9,28,0.11475,26,0.05515,24,-0.1426
ENSG00000204859,ZBTB48,7,-0.6774,11,-0.0529,14,0.35912
ENSG00000162413,KLHL21,30,-0.0011,25,-0.6892,46,0.83707
ENSG00000116273,PHF13,10,-0.2890,13,0.13002,12,-0.0175
ENSG00000041988,THAP3,13,-0.6337,22,0.47895,17,-0.3044
ENSG00000007923,DNAJC11,31,0.40470,21,-0.4317,28,0.32191
ENSG00000171735,CAMTA1,285,0.05478,273,-0.0421,279,0.02419
ENSG00000049245,VAMP3,45,1.14364,13,-1.7430,45,1.36774
ENSG00000049246,PER3,76,0.88730,36,-0.8479,59,0.52822
ENSG00000116288,PARK7,425,-0.2022,515,0.33056,401,-0.3276
ENSG00000116285,ERRFI1,36,0.32871,29,-0.0998,28,-0.0706
ENSG00000162426,SLC45A1,7,-1.9426,28,0.31307,30,0.24367
ENSG00000142599,RERE,116,0.07188,108,-0.1360,120,0.13675
ENSG00000074800,ENO1,710,0.63364,450,-0.3160,485,0.00790
ENSG00000171612,SLC25A33,78,1.50963,27,-0.6780,27,-0.3243
ENSG00000171608,PIK3CD,11,0.12190,10,-0.0846,10,0.04114
ENSG00000171603,CLSTN1,367,-1.2963,894,0.27147,927,0.16345
ENSG00000178585,CTNNBIP1,38,0.20034,31,-0.3481,40,0.33514
ENSG00000162441,LZIC,66,0.26927,53,-0.2635,62,0.18754
ENSG00000130939,UBE4B,13,-1.5559,36,0.08798,44,0.42224
ENSG00000054523,KIF1B,302,-0.1873,311,-0.3903,460,0.57078
ENSG00000284642,AL139424.2,11,-0.0410,10,-0.2990,14,0.39790
ENSG00000142657,PGD,32,-0.6096,46,-0.0615,57,0.34615
ENSG00000175279,CENPS,10,-0.1764,13,0.78256,6,-1.0173
ENSG00000241563,CORT,38,-0.7954,50,-0.9334,124,1.35429
ENSG00000160049,DFFA,66,1.03948,30,-0.7253,41,0.24681
ENSG00000142655,PEX14,13,-0.4574,17,-0.2403,24,0.50034
ENSG00000120948,TARDBP,75,-0.0783,79,0.01411,80,0.02448
ENSG00000271895,AL109811.2,17,0.15979,15,-0.2131,18,0.18655
ENSG00000116649,SRM,52,-0.0206,56,0.25616,44,-0.3355
