Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,11,-1.8194,39,1.81944
ENSG00000188976,NOC2L,28,-0.7822,49,0.78223
ENSG00000188290,HES4,10,-2.2652,48,2.26520
ENSG00000187608,ISG15,21,-0.8069,37,0.80691
ENSG00000188157,AGRN,17,-0.6803,27,0.68037
ENSG00000078808,SDF4,55,-0.0832,59,0.08325
ENSG00000176022,B3GALT6,13,-1.0943,29,1.09439
ENSG00000160087,UBE2J2,22,-0.6769,35,0.67698
ENSG00000131584,ACAP3,57,-0.5832,85,0.58323
ENSG00000127054,INTS11,34,-0.4755,48,0.47552
ENSG00000224051,CPTP,7,-1.6276,22,1.62765
ENSG00000107404,DVL1,34,-0.9139,65,0.91396
ENSG00000175756,AURKAIP1,73,-1.3906,192,1.39064
ENSG00000221978,CCNL2,63,0.12448,58,-0.1244
ENSG00000242485,MRPL20,118,-0.3636,152,0.36363
ENSG00000235098,ANKRD65,55,1.16856,24,-1.1685
ENSG00000179403,VWA1,228,3.86769,15,-3.8676
ENSG00000205090,TMEM240,5,-2.5186,33,2.51862
ENSG00000160075,SSU72,55,-1.4309,149,1.43097
ENSG00000228594,FNDC10,6,-2.4216,32,2.42165
ENSG00000272106,AL691432.2,15,-0.0760,16,0.07600
ENSG00000197530,MIB2,15,-1.2086,35,1.20866
ENSG00000248333,CDK11B,74,0.67047,46,-0.6704
ENSG00000189339,SLC35E2B,15,-0.6559,24,0.65591
ENSG00000008128,CDK11A,54,0.77554,31,-0.7755
ENSG00000215790,SLC35E2A,14,-1.0768,31,1.07681
ENSG00000008130,NADK,12,-1.1338,28,1.13380
ENSG00000078369,GNB1,209,-1.5903,630,1.59033
ENSG00000187730,GABRD,1,-6.9815,165,6.98153
ENSG00000067606,PRKCZ,91,-1.2027,210,1.20277
ENSG00000162585,FAAP20,40,-0.1288,44,0.12889
ENSG00000157933,SKI,27,-0.2873,33,0.28738
ENSG00000157916,RER1,58,0.08730,55,-0.0873
ENSG00000157911,PEX10,17,-0.4466,23,0.44661
ENSG00000149527,PLCH2,19,-0.0652,20,0.06528
ENSG00000157870,PRXL2B,8,-2.5953,50,2.59534
ENSG00000158109,TPRG1L,33,-2.6086,204,2.60862
ENSG00000130764,LRRC47,71,-0.0345,73,0.03454
ENSG00000116198,CEP104,87,1.77522,25,-1.7752
ENSG00000196581,AJAP1,30,-0.3673,38,0.36734
ENSG00000069424,KCNAB2,21,-3.3868,226,3.38687
ENSG00000116254,CHD5,33,-2.9073,248,2.90733
ENSG00000116251,RPL22,853,0.47448,614,-0.4744
ENSG00000116237,ICMT,22,-0.7107,37,0.71074
ENSG00000097021,ACOT7,53,-2.1117,232,2.11176
ENSG00000171680,PLEKHG5,0,-6.7451,25,6.74511
ENSG00000162408,NOL9,24,-0.2596,29,0.25961
ENSG00000162413,KLHL21,35,0.31614,28,-0.3161
ENSG00000041988,THAP3,18,0.01390,18,-0.0139
ENSG00000007923,DNAJC11,27,-0.1631,31,0.16313
ENSG00000171735,CAMTA1,184,-1.0366,378,1.03660
ENSG00000049245,VAMP3,161,2.80960,23,-2.8096
ENSG00000049246,PER3,74,0.83144,41,-0.8314
ENSG00000116288,PARK7,175,-0.9293,334,0.92938
ENSG00000116285,ERRFI1,16,-0.1663,18,0.16636
ENSG00000162426,SLC45A1,7,-1.6747,25,1.67479
ENSG00000142599,RERE,158,0.26944,131,-0.2694
ENSG00000074800,ENO1,258,-0.9127,485,0.91275
ENSG00000171612,SLC25A33,16,-0.7236,27,0.72360
ENSG00000171603,CLSTN1,143,-2.3753,745,2.37539
ENSG00000178585,CTNNBIP1,24,-0.6116,37,0.61160
ENSG00000162441,LZIC,170,1.75601,50,-1.7560
ENSG00000130939,UBE4B,64,0.88346,34,-0.8834
ENSG00000054523,KIF1B,710,0.93483,371,-0.9348
ENSG00000142657,PGD,50,-0.0783,53,0.07835
ENSG00000241563,CORT,0,-8.2489,80,8.24899
ENSG00000160049,DFFA,96,0.74222,57,-0.7422
ENSG00000142655,PEX14,7,-1.4570,19,1.45709
ENSG00000120948,TARDBP,124,0.74879,74,-0.7487
ENSG00000116649,SRM,34,-0.6888,55,0.68882
ENSG00000171824,EXOSC10,40,0.05983,38,-0.0598
ENSG00000198793,MTOR,22,-1.0240,45,1.02402
ENSG00000116661,FBXO2,40,-2.4490,219,2.44902
ENSG00000132879,FBXO44,12,-3.0843,109,3.08434
ENSG00000177000,MTHFR,14,-0.5920,22,0.59201
ENSG00000011021,CLCN6,39,-0.8120,68,0.81207
ENSG00000116685,KIAA2013,67,1.17038,29,-1.1703
ENSG00000083444,PLOD1,20,-0.3365,25,0.33653
ENSG00000116688,MFN2,64,-0.7826,111,0.78265
ENSG00000048707,VPS13D,59,-0.3597,76,0.35973
ENSG00000162496,DHRS3,9,-1.5307,26,1.53075
ENSG00000116731,PRDM2,199,-0.1855,227,0.18558
ENSG00000189337,KAZN,111,0.93885,58,-0.9388
ENSG00000142634,EFHD2,23,-1.8967,85,1.89672
ENSG00000116138,DNAJC16,27,-0.2553,32,0.25538
ENSG00000197312,DDI2,35,0.07151,33,-0.0715
ENSG00000116786,PLEKHM2,57,-1.2267,135,1.22670
ENSG00000065526,SPEN,302,1.08995,142,-1.0899
ENSG00000116809,ZBTB17,22,-0.1444,24,0.14443
ENSG00000055070,SZRD1,46,0.72327,27,-0.7232
ENSG00000219481,NBPF1,48,1.58114,16,-1.5811
ENSG00000159363,ATP13A2,17,-2.5796,102,2.57963
ENSG00000117118,SDHB,43,-0.5575,63,0.55756
ENSG00000117115,PADI2,320,2.88006,43,-2.8800
ENSG00000179051,RCC2,18,-0.1969,21,0.19693
ENSG00000117154,IGSF21,13,-2.0801,58,2.08019
ENSG00000127481,UBR4,46,0.51579,32,-0.5157
ENSG00000127463,EMC1,30,-0.1884,34,0.18841
ENSG00000053372,MRTO4,15,-1.7136,52,1.71360
ENSG00000053371,AKR7A2,33,0.10447,31,-0.1044
ENSG00000077549,CAPZB,134,-0.5629,198,0.56297
ENSG00000173436,MICOS10,230,-0.5384,335,0.53843
ENSG00000158747,NBL1,23,-2.7040,152,2.70406
ENSG00000169914,OTUD3,9,-1.1724,21,1.17244
ENSG00000162545,CAMK2N1,1164,-1.0360,2388,1.03605
ENSG00000090432,MUL1,21,0.30622,17,-0.3062
ENSG00000158828,PINK1,113,-2.0222,459,2.02228
ENSG00000244038,DDOST,17,-0.8814,31,0.88148
ENSG00000117245,KIF17,2,-3.4638,29,3.46383
ENSG00000189410,SH2D5,0,-7.1656,42,7.16562
ENSG00000127483,HP1BP3,487,0.78658,282,-0.7865
ENSG00000075151,EIF4G3,290,0.14161,263,-0.1416
ENSG00000117298,ECE1,29,0.19741,26,-0.1974
ENSG00000076864,RAP1GAP,36,-1.9269,138,1.92695
ENSG00000090686,USP48,180,1.26022,75,-1.2602
ENSG00000070831,CDC42,224,0.41985,167,-0.4198
ENSG00000173369,C1QB,12,-1.0151,25,1.01513
ENSG00000004487,KDM1A,38,-0.6887,62,0.68879
ENSG00000169641,LUZP1,34,-2.1751,153,2.17513
ENSG00000125944,HNRNPR,252,0.79376,145,-0.7937
ENSG00000142676,RPL11,758,0.60429,498,-0.6042
ENSG00000011007,ELOA,55,0.86202,30,-0.8620
ENSG00000057757,PITHD1,87,-0.7614,147,0.76145
ENSG00000011009,LYPLA2,6,-2.0343,27,2.03435
ENSG00000189266,PNRC2,84,0.51844,58,-0.5184
ENSG00000188529,SRSF10,95,0.39766,72,-0.3976
ENSG00000001461,NIPAL3,409,1.90424,109,-1.9042
ENSG00000133226,SRRM1,373,0.96282,191,-0.9628
ENSG00000169504,CLIC4,311,3.34953,30,-3.3495
ENSG00000117614,SYF2,176,0.30311,142,-0.3031
ENSG00000117616,RSRP1,135,1.09020,63,-1.0902
ENSG00000183726,TMEM50A,123,1.01598,60,-1.0159
ENSG00000204178,MACO1,93,0.64388,60,-0.6438
ENSG00000117643,MAN1C1,5,-2.9849,40,2.98499
ENSG00000162430,SELENON,14,-1.0390,29,1.03906
ENSG00000117640,MTFR1L,24,-1.4840,69,1.48402
ENSG00000117632,STMN1,1231,-0.1046,1324,0.10463
ENSG00000158008,EXTL1,4,-3.0747,41,3.07472
ENSG00000142684,ZNF593,17,-1.2521,40,1.25217
ENSG00000142669,SH3BGRL3,131,-0.3396,166,0.33964
ENSG00000158062,UBXN11,2,-3.7141,26,3.71413
ENSG00000117682,DHDDS,10,-1.2604,24,1.26042
ENSG00000198830,HMGN2,359,1.12949,164,-1.1294
ENSG00000117713,ARID1A,134,0.85976,74,-0.8597
ENSG00000204160,ZDHHC18,9,-1.2075,22,1.20751
ENSG00000142751,GPN2,24,0.14119,22,-0.1411
ENSG00000090273,NUDC,142,-0.9104,268,0.91049
ENSG00000253368,TRNP1,5,-3.5120,63,3.51201
ENSG00000142784,WDTC1,23,-0.3766,30,0.37661
ENSG00000186501,TMEM222,48,0.23113,41,-0.2311
ENSG00000158195,WASF2,202,2.19893,44,-2.1989
ENSG00000126705,AHDC1,16,-1.4279,43,1.42791
ENSG00000126709,IFI6,57,-0.8812,105,0.88124
ENSG00000009780,FAM76A,36,0.25565,30,-0.2556
ENSG00000117758,STX12,114,0.25990,95,-0.2599
ENSG00000117751,PPP1R8,51,0.90725,27,-0.9072
ENSG00000117748,RPA2,30,-0.5328,44,0.53289
ENSG00000126698,DNAJC8,330,0.38376,253,-0.3837
ENSG00000130770,ATP5IF1,174,-1.5020,495,1.50209
ENSG00000204138,PHACTR4,73,1.35455,28,-1.3545
ENSG00000180098,TRNAU1AP,15,-0.3036,18,0.30361
ENSG00000198492,YTHDF2,77,0.01322,76,-0.0132
ENSG00000116350,SRSF4,110,0.56936,74,-0.5693
ENSG00000116353,MECR,12,-1.2849,30,1.28495
ENSG00000162511,LAPTM5,28,0.01494,27,-0.0149
ENSG00000162512,SDC3,75,-0.7425,127,0.74252
ENSG00000134644,PUM1,118,-0.2533,141,0.25336
ENSG00000060688,SNRNP40,37,1.37975,14,-1.3797
ENSG00000121766,ZCCHC17,174,0.20227,151,-0.2022
ENSG00000121769,FABP3,10,-2.9499,84,2.94999
ENSG00000162517,PEF1,43,-0.6506,67,0.65067
ENSG00000084636,COL16A1,59,0.71067,36,-0.7106
ENSG00000121753,ADGRB2,37,-2.2175,174,2.21757
ENSG00000184007,PTP4A2,1197,2.49301,212,-2.4930
ENSG00000121774,KHDRBS1,214,0.57288,144,-0.5728
ENSG00000025800,KPNA6,99,0.04190,96,-0.0419
ENSG00000084652,TXLNA,34,0.31225,27,-0.3122
ENSG00000084623,EIF3I,96,-0.1555,107,0.15554
ENSG00000175130,MARCKSL1,1329,2.85150,184,-2.8515
ENSG00000160058,BSDC1,63,0.26692,52,-0.2669
ENSG00000160062,ZBTB8A,19,-0.1101,21,0.11015
ENSG00000176261,ZBTB8OS,33,-0.3503,42,0.35039
ENSG00000162521,RBBP4,138,0.13242,126,-0.1324
ENSG00000162522,KIAA1522,1,-3.6106,22,3.61060
ENSG00000134684,YARS,43,-1.4339,116,1.43394
ENSG00000160097,FNDC5,0,-5.6919,31,5.69195
ENSG00000121905,HPCA,4,-5.3419,197,5.34194
ENSG00000121900,TMEM54,26,-0.7109,43,0.71097
ENSG00000116514,RNF19B,12,-0.4921,18,0.49219
ENSG00000004455,AK2,76,1.63092,24,-1.6309
ENSG00000142920,AZIN2,25,0.09010,23,-0.0901
ENSG00000160094,ZNF362,9,-1.4886,26,1.48861
ENSG00000134686,PHC2,66,0.31206,53,-0.3120
ENSG00000163866,SMIM12,30,-0.9065,56,0.90657
ENSG00000116544,DLGAP3,3,-3.9786,55,3.97864
ENSG00000163867,ZMYM6,20,-0.3475,26,0.34751
ENSG00000116560,SFPQ,392,0.97120,200,-0.9712
ENSG00000146463,ZMYM4,73,0.33426,58,-0.3342
ENSG00000142687,KIAA0319L,46,-0.7084,75,0.70842
ENSG00000020129,NCDN,28,-4.2852,557,4.28526
ENSG00000126067,PSMB2,78,-0.0594,81,0.05941
ENSG00000142686,C1orf216,15,-2.6099,93,2.60991
ENSG00000092847,AGO1,38,-0.1251,41,0.12514
ENSG00000126070,AGO3,127,1.48482,45,-1.4848
ENSG00000116863,ADPRHL2,23,0.41131,17,-0.4113
ENSG00000054116,TRAPPC3,23,-0.9234,44,0.92343
ENSG00000116871,MAP7D1,307,0.61003,201,-0.6100
ENSG00000054118,THRAP3,278,0.49366,197,-0.4936
ENSG00000181817,LSM10,12,-1.7721,41,1.77219
ENSG00000116898,MRPS15,26,-1.0804,56,1.08044
ENSG00000163875,MEAF6,61,-0.5146,87,0.51460
ENSG00000163877,SNIP1,21,0.26218,17,-0.2621
ENSG00000134697,GNL2,54,1.18253,23,-1.1825
ENSG00000185090,MANEAL,2,-3.4427,25,3.44273
ENSG00000197982,C1orf122,366,1.16759,163,-1.1675
ENSG00000188786,MTF1,48,1.60270,15,-1.6027
ENSG00000183431,SF3A3,38,-0.4635,52,0.46353
ENSG00000183520,UTP11,40,0.06995,38,-0.0699
