Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000237491,LINC01409,6,-0.5898,9,0.58986
ENSG00000228794,LINC01128,25,-0.6582,40,0.65822
ENSG00000188976,NOC2L,31,-0.7364,52,0.73640
ENSG00000188290,HES4,32,0.38700,24,-0.3870
ENSG00000187608,ISG15,24,0.22786,21,-0.2278
ENSG00000188157,AGRN,18,0.10970,16,-0.1097
ENSG00000078808,SDF4,41,-0.1539,46,0.15394
ENSG00000176022,B3GALT6,18,-0.1981,21,0.19814
ENSG00000160087,UBE2J2,33,-0.0606,34,0.06060
ENSG00000131584,ACAP3,61,0.11146,56,-0.1114
ENSG00000127054,INTS11,26,-0.5298,37,0.52982
ENSG00000224051,CPTP,14,-0.4205,19,0.42056
ENSG00000107404,DVL1,75,1.17299,33,-1.1729
ENSG00000175756,AURKAIP1,117,0.09269,109,-0.0926
ENSG00000221978,CCNL2,32,-0.8685,60,0.86851
ENSG00000242485,MRPL20,122,0.01810,120,-0.0181
ENSG00000235098,ANKRD65,31,0.62352,20,-0.6235
ENSG00000179403,VWA1,23,0.62207,15,-0.6220
ENSG00000197785,ATAD3A,8,-0.2968,10,0.29684
ENSG00000205090,TMEM240,14,-0.8491,25,0.84917
ENSG00000160075,SSU72,133,0.08194,126,-0.0819
ENSG00000228594,FNDC10,33,0.61523,21,-0.6152
ENSG00000272106,AL691432.2,14,-0.4664,19,0.46646
ENSG00000197530,MIB2,24,-0.1084,26,0.10840
ENSG00000248333,CDK11B,30,-0.2795,36,0.27955
ENSG00000189339,SLC35E2B,16,-0.1620,18,0.16208
ENSG00000008128,CDK11A,26,0.32518,20,-0.3251
ENSG00000215790,SLC35E2A,24,-0.1521,27,0.15210
ENSG00000008130,NADK,20,-0.2300,23,0.23009
ENSG00000078369,GNB1,629,0.44326,462,-0.4432
ENSG00000187730,GABRD,82,-0.6594,129,0.65940
