Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000228794,LINC01128,10,-1.6935,36,0.24250,15,-1.1409,37,0.93245
ENSG00000188976,NOC2L,25,-0.8815,40,-0.1688,25,-0.9498,53,0.86265
ENSG00000188290,HES4,14,-1.1316,14,-1.2203,40,0.45891,32,0.27071
ENSG00000187608,ISG15,23,0.10239,3,-2.7147,14,-0.7233,26,0.90603
ENSG00000188157,AGRN,27,0.36975,6,-1.8881,25,0.28135,21,0.05689
ENSG00000078808,SDF4,27,-1.1727,62,0.06875,64,0.11914,62,0.19322
ENSG00000160087,UBE2J2,19,-0.7911,20,-0.7213,28,-0.2226,36,0.59664
ENSG00000131584,ACAP3,77,0.21792,93,0.52529,64,-0.0610,63,-0.2457
ENSG00000127054,INTS11,30,-0.3901,20,-1.0219,32,-0.3366,44,0.62803
ENSG00000107404,DVL1,31,-0.7554,22,-1.2482,68,0.53981,52,0.13266
ENSG00000175756,AURKAIP1,52,-1.7270,96,-0.8135,147,-0.1681,188,0.76772
ENSG00000221978,CCNL2,55,-0.2071,43,-0.5654,58,-0.1325,67,0.32573
ENSG00000242485,MRPL20,47,-1.8934,98,-0.7976,172,0.07295,187,0.60507
ENSG00000235098,ANKRD65,14,-1.2404,10,-1.6226,40,0.41010,34,0.39360
ENSG00000179403,VWA1,60,1.84283,18,-0.1113,27,0.54182,13,-1.2839
ENSG00000205090,TMEM240,4,-2.5010,22,-0.1040,18,-0.4494,27,0.81303
ENSG00000160075,SSU72,38,-1.9195,117,-0.2554,126,-0.1469,155,0.60631
ENSG00000228594,FNDC10,5,-2.5382,14,-1.0748,32,0.20871,32,0.62745
ENSG00000197530,MIB2,11,-1.5648,30,-0.0348,43,0.58233,31,-0.0544
ENSG00000248333,CDK11B,158,2.13791,93,1.15951,22,-1.1616,32,-1.2117
ENSG00000008128,CDK11A,148,2.75281,51,0.74764,23,-0.5381,17,-1.7890
ENSG00000215790,SLC35E2A,13,-1.2054,4,-2.6651,42,0.68045,30,0.25841
ENSG00000008130,NADK,8,-1.5646,9,-1.4557,20,-0.3068,28,0.99034
ENSG00000078369,GNB1,125,-2.1485,312,-0.7859,611,0.28402,572,0.46431
ENSG00000187730,GABRD,14,-3.5526,64,-1.3214,75,-1.1683,202,1.81397
ENSG00000067606,PRKCZ,62,-1.7714,192,-0.0708,199,-0.0204,220,0.43269
ENSG00000162585,FAAP20,32,-0.1927,15,-1.3359,49,0.56298,36,-0.0206
ENSG00000157933,SKI,45,0.83044,35,0.40984,42,0.81035,20,-1.0379
ENSG00000157916,RER1,41,-0.6085,17,-1.9176,68,0.21893,66,0.44529
ENSG00000157911,PEX10,25,0.18440,6,-1.9110,32,0.67139,21,-0.1624
ENSG00000157870,PRXL2B,5,-3.1015,29,-0.5589,42,0.00852,48,0.69404
ENSG00000177133,PRDM16-DT,5,-2.0521,6,-1.9057,34,0.89283,22,0.11449
ENSG00000158109,TPRG1L,22,-3.2471,192,-0.0549,183,-0.1369,225,0.63265
ENSG00000130764,LRRC47,17,-2.2113,49,-0.6657,63,-0.2842,88,0.87252
ENSG00000116198,CEP104,124,2.06690,65,0.90541,23,-0.7564,26,-1.1570
ENSG00000196581,AJAP1,32,-0.3938,58,0.55435,34,-0.3392,42,0.09408
ENSG00000069424,KCNAB2,25,-2.8455,120,-0.5589,192,0.19535,192,0.53202
ENSG00000116254,CHD5,64,-1.8101,450,1.23087,186,-0.2335,209,-0.0846
ENSG00000116251,RPL22,945,0.46827,361,-1.0290,1119,0.84651,614,-0.5276
ENSG00000116237,ICMT,11,-1.5405,15,-1.0420,24,-0.4020,36,0.96379
ENSG00000097021,ACOT7,32,-2.8615,138,-0.7248,88,-1.4846,287,1.72735
ENSG00000215788,TNFRSF25,8,-1.3795,34,0.85991,13,-0.6528,21,0.30414
ENSG00000171680,PLEKHG5,2,-3.0663,6,-1.7820,19,-0.0003,23,0.97201
ENSG00000162408,NOL9,22,-0.2599,23,-0.2317,29,0.18346,27,0.03802
ENSG00000162413,KLHL21,17,-1.0786,20,-0.8432,51,0.67901,35,0.00841
ENSG00000007923,DNAJC11,11,-1.6438,28,-0.3043,31,-0.1715,39,0.60320
ENSG00000171735,CAMTA1,150,-1.4468,653,0.84515,273,-0.5876,413,0.29097
ENSG00000049245,VAMP3,76,1.60416,0,-6.0431,62,1.46730,18,-1.4302
ENSG00000049246,PER3,64,0.63203,44,0.02272,51,0.29524,39,-0.4455
ENSG00000116288,PARK7,107,-1.7114,193,-0.8311,337,0.02829,375,0.62343
ENSG00000116285,ERRFI1,1,-4.1473,41,0.92613,7,-1.7511,28,0.92467
ENSG00000162426,SLC45A1,4,-2.7797,33,0.25244,23,-0.3164,32,0.59143
ENSG00000142599,RERE,279,1.05097,196,0.46023,102,-0.6103,135,-0.3273
ENSG00000074800,ENO1,139,-1.8879,267,-0.9177,451,-0.1256,565,0.78586
ENSG00000171612,SLC25A33,3,-3.2545,4,-2.8898,33,0.05286,39,1.06053
ENSG00000171603,CLSTN1,169,-2.2385,789,0.08471,507,-0.6492,875,0.82658
ENSG00000178585,CTNNBIP1,23,-0.7425,6,-2.7379,35,-0.1125,43,0.81683
ENSG00000162441,LZIC,113,1.29582,46,-0.1504,45,-0.2275,46,-0.4394
ENSG00000130939,UBE4B,48,0.01639,72,0.65762,29,-0.7889,49,0.13164
ENSG00000054523,KIF1B,562,0.48290,632,0.67256,467,0.20409,357,-0.5729
ENSG00000142657,PGD,28,-1.0438,49,-0.1746,36,-0.6867,64,0.76537
ENSG00000241563,CORT,12,-1.6300,1,-5.2750,110,2.34045,25,-1.1970
ENSG00000160049,DFFA,123,1.40659,84,0.75761,38,-0.5461,43,-0.6982
ENSG00000142655,PEX14,2,-3.4826,24,0.10802,18,-0.3204,26,0.69993
ENSG00000120948,TARDBP,81,-0.0142,84,0.04191,96,0.27585,78,-0.1893
ENSG00000116649,SRM,25,-1.1916,16,-1.8500,59,0.15209,61,0.62601
ENSG00000171824,EXOSC10,34,-0.0535,47,0.42744,39,0.17214,33,-0.2531
ENSG00000198793,MTOR,9,-2.0939,24,-0.5857,26,-0.5630,43,1.02541
ENSG00000116661,FBXO2,91,-1.0959,58,-1.7538,279,0.73029,191,0.11289
ENSG00000132879,FBXO44,19,-2.2985,80,-0.1661,49,-0.9655,109,1.12983
ENSG00000177000,MTHFR,29,0.48434,26,0.28036,18,-0.2898,21,-0.1249
ENSG00000011021,CLCN6,26,-1.5688,43,-0.8179,66,-0.1989,86,0.76651
ENSG00000116685,KIAA2013,23,-0.4932,29,-0.1562,50,0.80939,29,-0.3886
ENSG00000083444,PLOD1,11,-0.8640,18,-0.1412,28,0.55160,20,-0.1095
ENSG00000116688,MFN2,69,-0.8374,100,-0.2639,127,0.11974,125,0.24092
ENSG00000048707,VPS13D,55,-0.3311,73,0.09612,36,-1.0349,78,0.62458
ENSG00000162496,DHRS3,17,-0.4524,14,-0.6633,33,0.67534,21,-0.1615
ENSG00000116731,PRDM2,277,0.37195,499,1.36295,154,-0.5870,193,-0.4884
ENSG00000189337,KAZN,90,0.63377,59,-0.0516,37,-0.8135,63,0.17853
ENSG00000142634,EFHD2,15,-2.6249,163,0.94398,127,0.58738,83,-0.3816
ENSG00000116138,DNAJC16,14,-1.3437,23,-0.5971,43,0.39030,37,0.22954
ENSG00000197312,DDI2,28,-0.2939,74,1.28737,21,-0.7720,33,-0.1415
ENSG00000116786,PLEKHM2,105,-0.2800,40,-1.7291,158,0.40899,130,0.18020
ENSG00000065526,SPEN,591,2.27897,425,1.63748,98,-0.8214,89,-1.7572
ENSG00000037637,FBXO42,15,-0.4677,18,-0.1283,11,-0.9955,23,0.74624
ENSG00000055070,SZRD1,35,0.69413,11,-1.0337,47,1.35928,16,-1.0568
ENSG00000159363,ATP13A2,20,-2.3493,43,-1.2260,59,-0.8278,123,1.43352
ENSG00000117118,SDHB,15,-2.2499,17,-2.0987,44,-0.7741,90,1.56874
ENSG00000117115,PADI2,285,2.83856,19,-1.7042,122,1.35518,21,-2.6602
ENSG00000179051,RCC2,13,-0.7473,15,-0.5168,10,-1.1592,25,1.06118
ENSG00000117154,IGSF21,4,-3.7916,77,0.37646,75,0.38555,62,0.09258
ENSG00000159423,ALDH4A1,14,-0.7811,6,-1.8976,32,0.54902,25,0.21938
ENSG00000127481,UBR4,69,1.09719,90,1.55681,9,-2.1048,31,-0.5240
ENSG00000127463,EMC1,22,-0.9089,23,-0.8219,37,-0.1176,45,0.57933
ENSG00000053372,MRTO4,22,-1.2429,45,-0.1402,39,-0.4016,56,0.62613
ENSG00000053371,AKR7A2,11,-1.6726,15,-1.2206,56,0.86587,35,0.00610
ENSG00000077549,CAPZB,117,-0.3888,177,0.25864,121,-0.3677,159,0.24161
ENSG00000173436,MICOS10,133,-1.5251,152,-1.3279,511,0.61189,382,0.22469
ENSG00000158747,NBL1,50,-1.4521,111,-0.2404,160,0.36426,135,0.16548
ENSG00000169914,OTUD3,2,-3.5240,38,0.85667,11,-1.1024,25,0.70760
ENSG00000162545,CAMK2N1,947,-0.7786,879,-0.8916,2243,0.64442,1565,-0.0121
ENSG00000158828,PINK1,181,-1.4455,196,-1.3272,488,0.07303,533,0.65444
ENSG00000244038,DDOST,8,-1.7858,16,-0.8367,27,0.02555,31,0.63728
ENSG00000117245,KIF17,3,-3.0398,25,-0.2562,20,-0.6488,36,1.04743
ENSG00000189410,SH2D5,4,-3.4938,22,-1.2291,35,-0.5924,63,1.36624
ENSG00000127483,HP1BP3,403,0.70062,464,0.93817,210,-0.3632,230,-0.4846
ENSG00000075151,EIF4G3,268,0.21182,524,1.33039,94,-1.4848,229,-0.0943
ENSG00000076864,RAP1GAP,31,-2.1354,137,0.09177,118,-0.1622,144,0.50733
