Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,21,-0.7068,34,0.70684
ENSG00000188976,NOC2L,34,-0.5645,51,0.56459
ENSG00000188290,HES4,16,-0.8717,30,0.87172
ENSG00000187608,ISG15,22,-0.4426,30,0.44261
ENSG00000188157,AGRN,20,-0.3651,26,0.36519
ENSG00000078808,SDF4,40,-0.4682,56,0.46824
ENSG00000176022,B3GALT6,15,-0.7397,25,0.73970
ENSG00000160087,UBE2J2,24,-0.6548,38,0.65487
ENSG00000131584,ACAP3,35,-1.1079,75,1.10796
ENSG00000127054,INTS11,16,-1.3953,43,1.39535
ENSG00000224051,CPTP,22,0.23343,19,-0.2334
ENSG00000107404,DVL1,48,0.06691,46,-0.0669
ENSG00000175756,AURKAIP1,94,-0.9397,181,0.93978
ENSG00000221978,CCNL2,44,-0.4528,60,0.45282
ENSG00000242485,MRPL20,116,-0.4980,164,0.49800
ENSG00000235098,ANKRD65,32,-0.1522,36,0.15227
ENSG00000179403,VWA1,81,1.80911,23,-1.8091
ENSG00000197785,ATAD3A,6,-1.2613,15,1.26138
ENSG00000205090,TMEM240,20,-0.6131,31,0.61319
ENSG00000160075,SSU72,90,-0.9028,169,0.90284
ENSG00000228594,FNDC10,13,-0.9963,26,0.99630
ENSG00000272106,AL691432.2,9,-1.1925,21,1.19251
ENSG00000197530,MIB2,26,-0.4778,37,0.47780
ENSG00000248333,CDK11B,63,0.82261,35,-0.8226
ENSG00000189339,SLC35E2B,24,-0.1402,27,0.14024
ENSG00000008128,CDK11A,39,1.50222,13,-1.5022
ENSG00000008130,NADK,20,-0.4444,28,0.44444
ENSG00000078369,GNB1,362,-0.5189,519,0.51890
ENSG00000187730,GABRD,34,-2.4831,193,2.48317
ENSG00000067606,PRKCZ,121,-0.9113,228,0.91131
ENSG00000162585,FAAP20,40,0.16807,36,-0.1680
ENSG00000157933,SKI,48,0.76196,28,-0.7619
ENSG00000157916,RER1,34,-0.6592,54,0.65928
ENSG00000157911,PEX10,20,0.04225,19,-0.0422
ENSG00000157870,PRXL2B,16,-1.6642,53,1.66421
ENSG00000177133,PRDM16-DT,16,0.21505,14,-0.2150
ENSG00000158109,TPRG1L,114,-1.2703,275,1.27035
ENSG00000130764,LRRC47,47,-1.0095,95,1.00951
ENSG00000116198,CEP104,62,1.11643,28,-1.1164
ENSG00000196581,AJAP1,41,-0.3478,52,0.34782
ENSG00000069424,KCNAB2,73,-1.4810,205,1.48100
ENSG00000116254,CHD5,226,-0.2075,261,0.20755
ENSG00000116251,RPL22,966,0.76819,567,-0.7681
ENSG00000116237,ICMT,22,-0.9257,42,0.92571
ENSG00000097021,ACOT7,83,-1.7294,277,1.72942
ENSG00000215788,TNFRSF25,5,-2.4809,29,2.48097
ENSG00000171680,PLEKHG5,11,-1.3345,28,1.33458
ENSG00000162408,NOL9,33,-0.0144,33,0.01443
ENSG00000162413,KLHL21,19,-1.0763,40,1.07631
ENSG00000116273,PHF13,15,-0.1804,18,0.18040
ENSG00000041988,THAP3,16,-0.1790,18,0.17903
ENSG00000007923,DNAJC11,28,-0.0992,31,0.09921
ENSG00000171735,CAMTA1,358,-0.0823,379,0.08232
ENSG00000049245,VAMP3,64,1.83922,18,-1.8392
