Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000188976,NOC2L,155,1.75280,46,-1.7528
ENSG00000187608,ISG15,155,1.86449,42,-1.8644
ENSG00000078808,SDF4,155,1.63195,50,-1.6319
ENSG00000160087,UBE2J2,155,2.09670,36,-2.0967
ENSG00000131584,ACAP3,155,0.76927,91,-0.7692
ENSG00000127054,INTS11,155,2.03236,37,-2.0323
ENSG00000107404,DVL1,155,1.56243,52,-1.5624
ENSG00000175756,AURKAIP1,155,0.48403,110,-0.4840
ENSG00000221978,CCNL2,155,1.18440,68,-1.1844
ENSG00000242485,MRPL20,155,0.64241,99,-0.6424
ENSG00000179403,VWA1,155,1.66082,49,-1.6608
ENSG00000160075,SSU72,155,0.49598,110,-0.4959
ENSG00000248333,CDK11B,155,1.36651,60,-1.3665
ENSG00000008128,CDK11A,155,1.99204,39,-1.9920
ENSG00000078369,GNB1,155,-1.3266,389,1.32668
ENSG00000187730,GABRD,155,0.42663,115,-0.4266
ENSG00000067606,PRKCZ,155,-0.3215,193,0.32156
ENSG00000162585,FAAP20,155,2.09484,36,-2.0948
ENSG00000157933,SKI,155,1.74694,46,-1.7469
ENSG00000157916,RER1,155,1.65987,49,-1.6598
ENSG00000157870,PRXL2B,155,2.17327,34,-2.1732
ENSG00000158109,TPRG1L,155,0.09892,144,-0.0989
ENSG00000130764,LRRC47,155,1.26809,64,-1.2680
ENSG00000116198,CEP104,155,1.18203,68,-1.1820
ENSG00000196581,AJAP1,155,1.73691,46,-1.7369
ENSG00000069424,KCNAB2,155,0.62974,100,-0.6297
ENSG00000116254,CHD5,155,-0.9047,290,0.90479
ENSG00000116251,RPL22,155,-1.8807,571,1.88076
ENSG00000097021,ACOT7,155,0.41633,116,-0.4163
ENSG00000162408,NOL9,155,2.12021,35,-2.1202
ENSG00000162413,KLHL21,155,2.44574,28,-2.4457
ENSG00000007923,DNAJC11,155,2.16810,34,-2.1681
ENSG00000171735,CAMTA1,155,-1.2560,370,1.25604
ENSG00000049245,VAMP3,155,1.55958,52,-1.5595
ENSG00000049246,PER3,155,1.74606,46,-1.7460
ENSG00000116288,PARK7,155,-0.0250,157,0.02500
ENSG00000142599,RERE,155,-0.2092,179,0.20920
ENSG00000074800,ENO1,155,-1.0001,310,1.00011
ENSG00000171603,CLSTN1,155,-1.4562,425,1.45623
ENSG00000178585,CTNNBIP1,155,2.24008,32,-2.2400
ENSG00000162441,LZIC,155,0.80014,89,-0.8001
