Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to12,Feature log2 fold change topic 2to12
ENSG00000228794,LINC01128,10,-1.6935,33,1.69351
ENSG00000188976,NOC2L,25,-0.8815,47,0.88151
ENSG00000188290,HES4,14,-1.1316,32,1.13161
ENSG00000187608,ISG15,23,0.10239,22,-0.1023
ENSG00000188157,AGRN,27,0.36975,21,-0.3697
ENSG00000078808,SDF4,27,-1.1727,62,1.17278
ENSG00000160087,UBE2J2,19,-0.7911,33,0.79117
ENSG00000131584,ACAP3,77,0.21792,66,-0.2179
ENSG00000127054,INTS11,30,-0.3901,40,0.39015
ENSG00000107404,DVL1,31,-0.7554,52,0.75541
ENSG00000175756,AURKAIP1,52,-1.7270,172,1.72701
ENSG00000221978,CCNL2,55,-0.2071,63,0.20710
ENSG00000242485,MRPL20,47,-1.8934,176,1.89342
ENSG00000235098,ANKRD65,14,-1.2404,33,1.24043
ENSG00000179403,VWA1,60,1.84283,16,-1.8428
ENSG00000205090,TMEM240,4,-2.5010,25,2.50104
ENSG00000160075,SSU72,38,-1.9195,146,1.91954
ENSG00000228594,FNDC10,5,-2.5382,30,2.53829
ENSG00000197530,MIB2,11,-1.5648,33,1.56482
ENSG00000248333,CDK11B,158,2.13791,36,-2.1379
ENSG00000008128,CDK11A,148,2.75281,22,-2.7528
ENSG00000215790,SLC35E2A,13,-1.2054,30,1.20549
ENSG00000008130,NADK,8,-1.5646,25,1.56469
ENSG00000078369,GNB1,125,-2.1485,555,2.14852
ENSG00000187730,GABRD,14,-3.5526,166,3.55265
ENSG00000067606,PRKCZ,62,-1.7714,214,1.77144
ENSG00000162585,FAAP20,32,-0.1927,36,0.19270
ENSG00000157933,SKI,45,0.83044,25,-0.8304
ENSG00000157916,RER1,41,-0.6085,62,0.60852
ENSG00000157911,PEX10,25,0.18440,22,-0.1844
ENSG00000157870,PRXL2B,5,-3.1015,45,3.10157
ENSG00000177133,PRDM16-DT,5,-2.0521,22,2.05215
ENSG00000158109,TPRG1L,22,-3.2471,215,3.24711
ENSG00000130764,LRRC47,17,-2.2113,80,2.21135
ENSG00000116198,CEP104,124,2.06690,29,-2.0669
ENSG00000196581,AJAP1,32,-0.3938,42,0.39380
ENSG00000069424,KCNAB2,25,-2.8455,185,2.84551
ENSG00000116254,CHD5,64,-1.8101,227,1.81018
ENSG00000116251,RPL22,945,0.46827,683,-0.4682
ENSG00000116237,ICMT,11,-1.5405,32,1.54052
ENSG00000097021,ACOT7,32,-2.8615,238,2.86152
ENSG00000215788,TNFRSF25,8,-1.3795,21,1.37959
ENSG00000171680,PLEKHG5,2,-3.0663,21,3.06630
ENSG00000162408,NOL9,22,-0.2599,27,0.25994
ENSG00000162413,KLHL21,17,-1.0786,37,1.07861
ENSG00000007923,DNAJC11,11,-1.6438,36,1.64385
ENSG00000171735,CAMTA1,150,-1.4468,409,1.44685
ENSG00000049245,VAMP3,76,1.60416,25,-1.6041
ENSG00000049246,PER3,64,0.63203,41,-0.6320
ENSG00000116288,PARK7,107,-1.7114,352,1.71141
ENSG00000116285,ERRFI1,1,-4.1473,25,4.14739
ENSG00000162426,SLC45A1,4,-2.7797,30,2.77970
ENSG00000142599,RERE,279,1.05097,135,-1.0509
ENSG00000074800,ENO1,139,-1.8879,517,1.88792
ENSG00000171612,SLC25A33,3,-3.2545,35,3.25458
ENSG00000171603,CLSTN1,169,-2.2385,800,2.23851
ENSG00000178585,CTNNBIP1,23,-0.7425,38,0.74256
ENSG00000162441,LZIC,113,1.29582,46,-1.2958
ENSG00000130939,UBE4B,48,0.01639,47,-0.0163
ENSG00000054523,KIF1B,562,0.48290,402,-0.4829
ENSG00000142657,PGD,28,-1.0438,57,1.04385
ENSG00000241563,CORT,12,-1.6300,38,1.63007
ENSG00000160049,DFFA,123,1.40659,46,-1.4065
ENSG00000142655,PEX14,2,-3.4826,24,3.48265
ENSG00000120948,TARDBP,81,-0.0142,82,0.01421
ENSG00000116649,SRM,25,-1.1916,57,1.19161
ENSG00000171824,EXOSC10,34,-0.0535,36,0.05351
ENSG00000198793,MTOR,9,-2.0939,38,2.09399
ENSG00000116661,FBXO2,91,-1.0959,195,1.09596
ENSG00000132879,FBXO44,19,-2.2985,95,2.29852
ENSG00000177000,MTHFR,29,0.48434,21,-0.4843
ENSG00000011021,CLCN6,26,-1.5688,79,1.56883
ENSG00000116685,KIAA2013,23,-0.4932,33,0.49325
ENSG00000083444,PLOD1,11,-0.8640,21,0.86405
ENSG00000116688,MFN2,69,-0.8374,123,0.83744
ENSG00000048707,VPS13D,55,-0.3311,70,0.33118
ENSG00000162496,DHRS3,17,-0.4524,23,0.45246
ENSG00000116731,PRDM2,277,0.37195,214,-0.3719
ENSG00000189337,KAZN,90,0.63377,58,-0.6337
ENSG00000142634,EFHD2,15,-2.6249,98,2.62495
ENSG00000116138,DNAJC16,14,-1.3437,37,1.34378
ENSG00000197312,DDI2,28,-0.2939,34,0.29390
ENSG00000116786,PLEKHM2,105,-0.2800,127,0.28000
ENSG00000065526,SPEN,591,2.27897,121,-2.2789
ENSG00000037637,FBXO42,15,-0.4677,21,0.46779
ENSG00000055070,SZRD1,35,0.69413,21,-0.6941
ENSG00000159363,ATP13A2,20,-2.3493,104,2.34938
ENSG00000117118,SDHB,15,-2.2499,75,2.24997
ENSG00000117115,PADI2,285,2.83856,39,-2.8385
ENSG00000179051,RCC2,13,-0.7473,21,0.74739
ENSG00000117154,IGSF21,4,-3.7916,66,3.79169
ENSG00000159423,ALDH4A1,14,-0.7811,24,0.78110
ENSG00000127481,UBR4,69,1.09719,32,-1.0971
ENSG00000127463,EMC1,22,-0.9089,41,0.90899
ENSG00000053372,MRTO4,22,-1.2429,52,1.24292
ENSG00000053371,AKR7A2,11,-1.6726,37,1.67267
ENSG00000077549,CAPZB,117,-0.3888,154,0.38887
ENSG00000173436,MICOS10,133,-1.5251,384,1.52511
ENSG00000158747,NBL1,50,-1.4521,137,1.45219
ENSG00000169914,OTUD3,2,-3.5240,24,3.52408
ENSG00000162545,CAMK2N1,947,-0.7786,1626,0.77869
ENSG00000158828,PINK1,181,-1.4455,494,1.44556
ENSG00000244038,DDOST,8,-1.7858,29,1.78589
ENSG00000117245,KIF17,3,-3.0398,32,3.03985
ENSG00000189410,SH2D5,4,-3.4938,54,3.49388
ENSG00000127483,HP1BP3,403,0.70062,247,-0.7006
ENSG00000075151,EIF4G3,268,0.21182,231,-0.2118
ENSG00000076864,RAP1GAP,31,-2.1354,138,2.13544
ENSG00000090686,USP48,154,1.10350,72,-1.1035
ENSG00000070831,CDC42,87,-1.0313,179,1.03138
ENSG00000004487,KDM1A,20,-1.5651,59,1.56510
ENSG00000169641,LUZP1,57,-1.6328,179,1.63283
ENSG00000125944,HNRNPR,202,0.54690,138,-0.5469
ENSG00000142676,RPL11,812,0.54643,555,-0.5464
ENSG00000011007,ELOA,41,0.56219,27,-0.5621
ENSG00000057757,PITHD1,43,-2.0032,172,2.00323
ENSG00000011009,LYPLA2,5,-1.8291,20,1.82910
ENSG00000189266,PNRC2,35,-0.5952,53,0.59526
ENSG00000188529,SRSF10,81,0.27452,67,-0.2745
ENSG00000001461,NIPAL3,427,1.78990,123,-1.7899
ENSG00000133226,SRRM1,679,2.14097,153,-2.1409
ENSG00000169504,CLIC4,135,2.63063,21,-2.6306
ENSG00000117614,SYF2,379,1.04228,184,-1.0422
ENSG00000117616,RSRP1,117,0.31388,94,-0.3138
ENSG00000183726,TMEM50A,65,-0.5240,94,0.52403
ENSG00000204178,MACO1,72,0.32837,58,-0.3283
ENSG00000117643,MAN1C1,11,-1.9617,44,1.96170
ENSG00000162430,SELENON,21,-0.4077,28,0.40776
ENSG00000117640,MTFR1L,19,-1.8262,68,1.82624
ENSG00000117632,STMN1,591,-1.3232,1480,1.32324
ENSG00000158008,EXTL1,2,-4.4331,51,4.43314
ENSG00000142684,ZNF593,10,-2.1939,46,2.19394
ENSG00000142669,SH3BGRL3,94,-0.4632,130,0.46324
ENSG00000117682,DHDDS,12,-0.8862,23,0.88620
ENSG00000198830,HMGN2,305,0.71923,185,-0.7192
ENSG00000117713,ARID1A,93,0.32815,74,-0.3281
ENSG00000204160,ZDHHC18,2,-3.1878,23,3.18786
ENSG00000142751,GPN2,16,-0.4003,22,0.40030
ENSG00000090273,NUDC,130,-0.8338,232,0.83383
ENSG00000253368,TRNP1,4,-3.7665,57,3.76655
ENSG00000090020,SLC9A1,0,-5.3215,20,5.32154
ENSG00000142784,WDTC1,10,-1.3819,27,1.38199
ENSG00000186501,TMEM222,36,-0.3972,48,0.39727
ENSG00000158195,WASF2,214,2.48985,38,-2.4898
ENSG00000126705,AHDC1,14,-2.0344,57,2.03444
ENSG00000126709,IFI6,33,-1.3008,82,1.30080
ENSG00000009780,FAM76A,32,0.66138,20,-0.6613
ENSG00000117758,STX12,71,-0.5355,103,0.53557
ENSG00000117751,PPP1R8,12,-1.1833,29,1.18335
ENSG00000117748,RPA2,20,-1.5197,59,1.51973
ENSG00000126698,DNAJC8,286,0.41278,215,-0.4127
ENSG00000130770,ATP5IF1,152,-1.9607,592,1.96076
ENSG00000204138,PHACTR4,90,1.89528,24,-1.8952
ENSG00000180098,TRNAU1AP,5,-2.2440,27,2.24407
ENSG00000198492,YTHDF2,38,-1.2066,89,1.20664
ENSG00000159023,EPB41,21,-0.1460,24,0.14607
ENSG00000116350,SRSF4,205,1.62213,66,-1.6221
ENSG00000116353,MECR,9,-1.6502,30,1.65024
ENSG00000060656,PTPRU,2,-3.1562,22,3.15622
ENSG00000162512,SDC3,104,0.20641,90,-0.2064
ENSG00000134644,PUM1,111,-0.5017,158,0.50177
ENSG00000121766,ZCCHC17,171,0.12292,157,-0.1229
ENSG00000121769,FABP3,8,-3.1657,78,3.16579
ENSG00000162517,PEF1,13,-2.6928,84,2.69286
ENSG00000084636,COL16A1,70,1.42443,26,-1.4244
ENSG00000121753,ADGRB2,33,-2.4097,178,2.40974
ENSG00000184007,PTP4A2,1477,2.85871,203,-2.8587
ENSG00000121774,KHDRBS1,91,-0.7226,150,0.72268
ENSG00000025800,KPNA6,61,-0.6857,99,0.68572
ENSG00000084652,TXLNA,42,0.78427,24,-0.7842
ENSG00000160050,CCDC28B,10,-1.1014,21,1.10144
ENSG00000084623,EIF3I,44,-1.2362,105,1.23629
ENSG00000175130,MARCKSL1,577,2.22090,123,-2.2209
ENSG00000160058,BSDC1,45,-0.2767,55,0.27670
ENSG00000176261,ZBTB8OS,31,-0.7379,52,0.73795
ENSG00000162521,RBBP4,54,-1.0324,112,1.03244
ENSG00000162522,KIAA1522,4,-2.1371,21,2.13713
ENSG00000134684,YARS,35,-1.7294,117,1.72949
ENSG00000160097,FNDC5,6,-2.3552,35,2.35524
ENSG00000121905,HPCA,19,-3.0395,162,3.03955
ENSG00000121900,TMEM54,24,-0.3922,31,0.39220
ENSG00000004455,AK2,60,1.17157,27,-1.1715
ENSG00000142920,AZIN2,13,-0.5703,20,0.57030
ENSG00000160094,ZNF362,16,-0.3770,20,0.37707
ENSG00000134686,PHC2,55,0.10556,51,-0.1055
ENSG00000163866,SMIM12,12,-2.2357,60,2.23573
ENSG00000116544,DLGAP3,9,-2.1803,43,2.18034
ENSG00000163867,ZMYM6,19,-0.3331,24,0.33312
ENSG00000116560,SFPQ,688,1.69615,212,-1.6961
ENSG00000146463,ZMYM4,67,0.21977,58,-0.2197
ENSG00000142687,KIAA0319L,60,-0.3457,77,0.34572
ENSG00000020129,NCDN,24,-4.3908,514,4.39087
ENSG00000126067,PSMB2,43,-1.0862,91,1.08620
ENSG00000142686,C1orf216,7,-3.6743,100,3.67437
ENSG00000092847,AGO1,65,0.75335,38,-0.7533
ENSG00000126070,AGO3,94,1.44220,34,-1.4422
ENSG00000054116,TRAPPC3,12,-1.6550,40,1.65500
ENSG00000116871,MAP7D1,287,0.60755,188,-0.6075
ENSG00000054118,THRAP3,305,0.85954,168,-0.8595
ENSG00000181817,LSM10,9,-2.0082,38,2.00827
ENSG00000116885,OSCP1,4,-2.1683,21,2.16839
ENSG00000116898,MRPS15,14,-2.1065,60,2.10654
ENSG00000163873,GRIK3,0,-8.0198,23,8.01984
ENSG00000163875,MEAF6,55,-1.0848,118,1.08484
ENSG00000134697,GNL2,36,0.66008,23,-0.6600
ENSG00000185090,MANEAL,1,-3.8753,27,3.87536
ENSG00000197982,C1orf122,208,0.34380,164,-0.3438
ENSG00000183431,SF3A3,33,-0.6658,53,0.66584
ENSG00000183520,UTP11,24,-0.5548,35,0.55484
ENSG00000116954,RRAGC,20,-1.3512,51,1.35125
ENSG00000174574,AKIRIN1,64,-0.3792,83,0.37928
ENSG00000168653,NDUFS5,266,-1.5730,792,1.57305
ENSG00000127603,MACF1,861,1.62532,279,-1.6253
ENSG00000090621,PABPC4,153,1.45892,55,-1.4589
ENSG00000116983,HPCAL4,111,-1.5584,327,1.55846
ENSG00000084072,PPIE,18,-0.9923,37,0.99234
ENSG00000131236,CAP1,123,-0.1256,134,0.12567
ENSG00000131238,PPT1,41,-1.8025,144,1.80253
ENSG00000117000,RLF,40,0.99490,20,-0.9949
ENSG00000084073,ZMPSTE24,19,-0.6276,30,0.62769
ENSG00000084070,SMAP2,63,-1.1084,137,1.10842
ENSG00000117016,RIMS3,10,-4.4708,239,4.47084
ENSG00000066136,NFYC,10,-1.9621,39,1.96211
ENSG00000127124,HIVEP3,20,0.09908,19,-0.0990
ENSG00000198815,FOXJ3,16,-1.8772,59,1.87728
ENSG00000177181,RIMKLA,8,-2.4991,50,2.49910
ENSG00000127125,PPCS,49,-0.4424,67,0.44242
ENSG00000186409,CCDC30,62,0.30948,50,-0.3094
ENSG00000065978,YBX1,237,1.35829,92,-1.3582
ENSG00000164008,C1orf50,4,-2.5129,26,2.51294
ENSG00000177868,SVBP,40,-0.1836,45,0.18363
ENSG00000117394,SLC2A1,38,0.41685,29,-0.4168
ENSG00000117395,EBNA1BP2,28,-1.8520,104,1.85203
ENSG00000066322,ELOVL1,115,2.60043,19,-2.6004
ENSG00000159479,MED8,6,-1.9661,24,1.96614
ENSG00000178922,HYI,13,-0.7968,22,0.79681
ENSG00000142949,PTPRF,72,-0.2682,86,0.26827
ENSG00000126091,ST3GAL3,22,-0.6378,34,0.63783
ENSG00000117408,IPO13,55,0.11903,51,-0.1190
ENSG00000117410,ATP6V0B,59,-2.5783,355,2.57838
ENSG00000117411,B4GALT2,35,-0.7586,60,0.75860
ENSG00000159214,CCDC24,0,-6.0856,20,6.08568
ENSG00000178028,DMAP1,23,-1.3775,61,1.37754
ENSG00000117419,ERI3,33,-1.7889,115,1.78896
ENSG00000187147,RNF220,102,-0.3065,127,0.30656
ENSG00000142937,RPS8,1832,0.77005,1074,-0.7700
ENSG00000070785,EIF2B3,19,-0.6639,31,0.66394
ENSG00000126088,UROD,43,-1.0536,89,1.05361
ENSG00000117450,PRDX1,130,-1.0034,261,1.00347
ENSG00000117448,AKR1A1,31,-0.7187,52,0.71870
ENSG00000132780,NASP,329,2.58382,54,-2.5838
ENSG00000159592,GPBP1L1,36,0.06061,34,-0.0606
ENSG00000086015,MAST2,7,-1.8410,27,1.84102
ENSG00000117461,PIK3R3,9,-1.9850,37,1.98502
ENSG00000085998,POMGNT1,31,-0.4853,44,0.48533
ENSG00000132128,LRRC41,18,-1.0362,38,1.03626
ENSG00000173660,UQCRH,100,-2.5654,594,2.56540
ENSG00000117481,NSUN4,37,0.87063,20,-0.8706
ENSG00000117480,FAAH,37,0.27413,31,-0.2741
ENSG00000079277,MKNK1,25,0.06597,24,-0.0659
ENSG00000123472,ATPAF1,39,-1.6300,122,1.63004
ENSG00000159658,EFCAB14,163,1.31159,65,-1.3115
ENSG00000162368,CMPK1,79,-0.7198,131,0.71988
ENSG00000162373,BEND5,6,-2.6066,37,2.60667
ENSG00000162374,ELAVL4,42,-2.5885,254,2.58850
ENSG00000185104,FAF1,34,-0.3781,45,0.37819
ENSG00000123091,RNF11,139,-1.7098,457,1.70985
ENSG00000085832,EPS15,141,-0.6726,225,0.67266
ENSG00000117859,OSBPL9,51,1.21787,22,-1.2178
ENSG00000078618,NRDC,183,0.74136,109,-0.7413
ENSG00000169213,RAB3B,94,0.49627,67,-0.4962
ENSG00000117862,TXNDC12,8,-2.0146,33,2.01464
ENSG00000134717,BTF3L4,19,-1.7930,65,1.79304
ENSG00000157077,ZFYVE9,20,-1.1479,44,1.14792
ENSG00000134748,PRPF38A,98,1.31316,39,-1.3131
ENSG00000134744,TUT4,222,1.96758,56,-1.9675
ENSG00000162377,COA7,8,-1.9022,30,1.90223
ENSG00000162378,ZYG11B,34,-2.4189,187,2.41894
ENSG00000116171,SCP2,66,-0.3945,87,0.39450
ENSG00000162384,CZIB,22,-1.1665,50,1.16650
ENSG00000162385,MAGOH,2,-3.6160,27,3.61602
ENSG00000157193,LRP8,8,-2.3725,44,2.37250
ENSG00000058799,YIPF1,6,-1.6395,21,1.63955
ENSG00000081870,HSPB11,8,-2.1895,39,2.18950
ENSG00000116209,TMEM59,106,-0.6475,166,0.64755
ENSG00000116221,MRPL37,21,-1.6372,66,1.63723
ENSG00000157216,SSBP3,116,-1.2323,274,1.23233
ENSG00000243725,TTC4,18,-0.1140,20,0.11402
ENSG00000116133,DHCR24,187,0.27470,154,-0.2747
ENSG00000162402,USP24,26,-0.0671,27,0.06718
ENSG00000162407,PLPP3,62,-0.7643,106,0.76437
ENSG00000162409,PRKAA2,16,-2.0093,67,2.00938
ENSG00000162601,MYSM1,49,-0.2408,57,0.24084
ENSG00000177606,JUN,280,1.73986,84,-1.7398
ENSG00000134709,HOOK1,6,-3.2644,58,3.26449
ENSG00000162599,NFIA,451,1.47068,162,-1.4706
ENSG00000162604,TM2D1,21,-1.2068,49,1.20688
ENSG00000162607,USP1,137,1.32913,54,-1.3291
ENSG00000116641,DOCK7,35,0.16945,31,-0.1694
ENSG00000125703,ATG4C,63,1.73636,18,-1.7363
ENSG00000079739,PGM1,8,-2.0437,35,2.04379
ENSG00000162434,JAK1,83,0.11903,76,-0.1190
ENSG00000162433,AK4,7,-3.1285,61,3.12855
ENSG00000116675,DNAJC6,207,-0.8543,375,0.85431
ENSG00000213625,LEPROT,23,-0.1194,25,0.11948
ENSG00000184588,PDE4B,105,0.82584,59,-0.8258
ENSG00000118473,SGIP1,70,-1.0312,144,1.03121
ENSG00000198160,MIER1,124,1.17587,55,-1.1758
ENSG00000142864,SERBP1,430,0.96147,221,-0.9614
ENSG00000116717,GADD45A,40,0.07595,38,-0.0759
ENSG00000116729,WLS,29,-1.1168,63,1.11681
ENSG00000033122,LRRC7,25,-1.5083,73,1.50835
ENSG00000066557,LRRC40,10,-1.2798,24,1.27984
ENSG00000116754,SRSF11,779,1.89298,209,-1.8929
ENSG00000118454,ANKRD13C,19,-0.7614,33,0.76140
ENSG00000132485,ZRANB2,292,0.81593,166,-0.8159
ENSG00000172260,NEGR1,89,-2.1927,409,2.19278
ENSG00000178965,ERICH3,27,-2.1951,127,2.19511
ENSG00000162623,TYW3,27,-0.7537,45,0.75376
ENSG00000117054,ACADM,55,0.06798,53,-0.0679
ENSG00000137955,RABGGTB,34,-0.5710,51,0.57102
ENSG00000117069,ST6GALNAC5,0,-9.0670,48,9.06700
ENSG00000142892,PIGK,20,-0.7341,33,0.73412
ENSG00000154027,AK5,89,-2.0212,364,2.02123
ENSG00000036549,AC118549.1,69,1.02163,34,-1.0216
ENSG00000077254,USP33,68,-0.8330,122,0.83303
ENSG00000180488,MIGA1,114,-0.5486,166,0.54868
ENSG00000162613,FUBP1,80,0.42221,59,-0.4222
ENSG00000162616,DNAJB4,36,0.12033,33,-0.1203
ENSG00000117114,ADGRL2,0,-5.4846,31,5.48469
ENSG00000137941,TTLL7,983,1.88786,265,-1.8878
ENSG00000142875,PRKACB,120,-1.9998,480,1.99985
ENSG00000117133,RPF1,37,0.06162,35,-0.0616
ENSG00000174021,GNG5,13,-1.0369,26,1.03693
ENSG00000117155,SSX2IP,39,-2.3633,202,2.36330
ENSG00000162642,C1orf52,20,-1.6457,64,1.64578
ENSG00000153904,DDAH1,33,-2.8806,249,2.88065
ENSG00000117174,ZNHIT6,151,1.72432,45,-1.7243
ENSG00000122417,ODF2L,74,0.04158,72,-0.0415
ENSG00000097033,SH3GLB1,50,0.20283,43,-0.2028
ENSG00000183291,SELENOF,53,-0.8153,93,0.81531
ENSG00000153936,HS2ST1,7,-2.5131,42,2.51318
ENSG00000143013,LMO4,162,-2.7077,1062,2.70774
ENSG00000065243,PKN2,113,2.11216,26,-2.1121
ENSG00000137947,GTF2B,4,-2.5837,25,2.58370
ENSG00000137944,KYAT3,3,-2.9353,29,2.93534
ENSG00000213516,RBMXL1,63,1.57605,21,-1.5760
ENSG00000197147,LRRC8B,45,-1.5505,134,1.55051
ENSG00000171492,LRRC8D,45,0.65281,29,-0.6528
ENSG00000162664,ZNF326,445,3.10614,51,-3.1061
ENSG00000233593,LINC02609,28,-0.2403,33,0.24035
ENSG00000122482,ZNF644,228,1.74424,68,-1.7442
ENSG00000172031,EPHX4,7,-2.3200,35,2.32003
ENSG00000189195,BTBD8,133,-1.4509,364,1.45096
ENSG00000174842,GLMN,0,-8.3746,29,8.37468
ENSG00000122484,RPAP2,81,-0.0496,84,0.04966
ENSG00000067208,EVI5,185,1.34465,73,-1.3446
ENSG00000122406,RPL5,718,0.06274,687,-0.0627
ENSG00000154511,DIPK1A,21,-0.8323,37,0.83234
ENSG00000143033,MTF2,67,0.84510,37,-0.8451
ENSG00000117500,TMED5,22,-0.0723,23,0.07230
ENSG00000117505,DR1,47,-0.0157,47,0.01574
ENSG00000137942,FNBP1L,33,0.52216,23,-0.5221
ENSG00000067334,DNTTIP2,101,0.25908,84,-0.2590
ENSG00000023909,GCLM,10,-1.6293,31,1.62935
ENSG00000137962,ARHGAP29,67,1.37057,26,-1.3705
ENSG00000117528,ABCD3,49,0.62792,31,-0.6279
ENSG00000117525,F3,7,-1.7934,27,1.79340
ENSG00000117519,CNN3,36,-0.9209,68,0.92094
ENSG00000172339,ALG14,21,0.22660,18,-0.2266
ENSG00000152078,TLCD4,6,-3.1824,63,3.18249
ENSG00000228971,LINC02607,0,-7.7598,24,7.75981
ENSG00000117569,PTBP2,33,-0.7513,56,0.75137
ENSG00000117598,PLPPR5,0,-8.0346,23,8.03463
ENSG00000117600,PLPPR4,7,-3.6415,92,3.64158
ENSG00000162688,AGL,29,-0.1679,33,0.16795
ENSG00000117620,SLC35A3,38,0.90226,20,-0.9022
ENSG00000156875,MFSD14A,38,0.25870,31,-0.2587
ENSG00000137992,DBT,41,-0.5181,59,0.51812
ENSG00000137996,RTCA,23,-0.9517,44,0.95175
