Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000228794,LINC01128,8,-2.2898,40,2.28980
ENSG00000188976,NOC2L,31,-0.9675,60,0.96756
ENSG00000188290,HES4,8,-2.5380,52,2.53802
ENSG00000187608,ISG15,22,-0.7630,37,0.76302
ENSG00000188157,AGRN,20,-0.1086,22,0.10866
ENSG00000078808,SDF4,47,-0.6359,73,0.63599
ENSG00000176022,B3GALT6,12,-1.1850,27,1.18508
ENSG00000160087,UBE2J2,46,0.12309,42,-0.1230
ENSG00000131584,ACAP3,131,0.68391,81,-0.6839
ENSG00000127054,INTS11,48,-0.0111,48,0.01115
ENSG00000107404,DVL1,43,-0.1381,47,0.13814
ENSG00000175756,AURKAIP1,62,-1.3864,164,1.38640
ENSG00000221978,CCNL2,100,0.67677,62,-0.6767
ENSG00000242485,MRPL20,112,-0.4801,156,0.48015
ENSG00000235098,ANKRD65,18,-0.7561,30,0.75610
ENSG00000179403,VWA1,176,3.56283,14,-3.5628
ENSG00000205090,TMEM240,32,0.23214,27,-0.2321
ENSG00000160075,SSU72,100,-0.6008,151,0.60085
ENSG00000228594,FNDC10,17,-1.1089,38,1.10897
ENSG00000197530,MIB2,39,0.24303,32,-0.2430
ENSG00000248333,CDK11B,76,1.45223,28,-1.4522
ENSG00000215790,SLC35E2A,10,-1.5334,29,1.53347
ENSG00000008130,NADK,17,-0.5420,25,0.54201
ENSG00000078369,GNB1,168,-1.6269,519,1.62694
ENSG00000187730,GABRD,42,-2.4474,232,2.44741
ENSG00000067606,PRKCZ,178,-0.2622,214,0.26224
ENSG00000162585,FAAP20,42,0.41074,31,-0.4107
ENSG00000157933,SKI,32,-0.3688,41,0.36887
ENSG00000157916,RER1,50,-0.2733,60,0.27336
ENSG00000157870,PRXL2B,15,-1.6871,49,1.68719
ENSG00000158109,TPRG1L,79,-1.6040,242,1.60409
ENSG00000130764,LRRC47,65,-0.5302,95,0.53020
ENSG00000116198,CEP104,110,2.05678,26,-2.0567
ENSG00000196581,AJAP1,38,-0.5747,56,0.57479
ENSG00000069424,KCNAB2,41,-2.3289,209,2.32898
ENSG00000116254,CHD5,251,-0.1756,284,0.17565
ENSG00000116251,RPL22,492,0.09623,460,-0.0962
ENSG00000116237,ICMT,16,-1.4454,43,1.44544
ENSG00000097021,ACOT7,81,-1.6434,253,1.64349
ENSG00000215788,TNFRSF25,16,-0.7828,28,0.78281
ENSG00000171680,PLEKHG5,2,-3.8192,30,3.81925
ENSG00000162408,NOL9,52,0.61606,34,-0.6160
ENSG00000162413,KLHL21,31,-0.0729,33,0.07297
ENSG00000007923,DNAJC11,47,0.15832,42,-0.1583
ENSG00000171735,CAMTA1,280,-0.7054,457,0.70540
ENSG00000049245,VAMP3,79,2.08609,18,-2.0860
ENSG00000049246,PER3,70,0.79730,40,-0.7973
ENSG00000116288,PARK7,106,-1.5424,310,1.54244
ENSG00000116285,ERRFI1,24,-0.3773,32,0.37737
ENSG00000162426,SLC45A1,7,-2.3108,35,2.31088
ENSG00000142599,RERE,177,0.50525,125,-0.5052
ENSG00000074800,ENO1,176,-1.5981,533,1.59810
ENSG00000171612,SLC25A33,3,-3.3653,34,3.36534
ENSG00000171603,CLSTN1,305,-1.5210,877,1.52100
ENSG00000178585,CTNNBIP1,13,-1.3618,34,1.36184
ENSG00000162441,LZIC,126,1.36029,49,-1.3602
ENSG00000130939,UBE4B,40,-0.1662,45,0.16626
ENSG00000054523,KIF1B,620,0.49006,441,-0.4900
ENSG00000142657,PGD,43,-0.5320,63,0.53202
ENSG00000241563,CORT,9,-3.0646,82,3.06469
ENSG00000160049,DFFA,57,0.28940,47,-0.2894
ENSG00000142655,PEX14,15,-0.5913,22,0.59137
ENSG00000120948,TARDBP,99,0.22920,85,-0.2292
ENSG00000116649,SRM,46,-0.3268,58,0.32688
ENSG00000171824,EXOSC10,33,-0.0051,33,0.00515
ENSG00000198793,MTOR,18,-1.4034,48,1.40345
ENSG00000116661,FBXO2,39,-1.8626,142,1.86262
ENSG00000132879,FBXO44,57,-0.9283,109,0.92833
ENSG00000177000,MTHFR,33,0.61258,22,-0.6125
ENSG00000011021,CLCN6,48,-0.8185,85,0.81857
ENSG00000116685,KIAA2013,47,0.36589,36,-0.3658
ENSG00000116688,MFN2,116,-0.3228,146,0.32289
ENSG00000048707,VPS13D,78,-0.1185,84,0.11853
ENSG00000162496,DHRS3,31,0.40858,24,-0.4085
ENSG00000116731,PRDM2,310,0.58429,207,-0.5842
ENSG00000189337,KAZN,108,0.58484,72,-0.5848
ENSG00000142634,EFHD2,79,-0.0791,84,0.07916
ENSG00000116138,DNAJC16,33,-0.4645,46,0.46452
ENSG00000197312,DDI2,37,-0.0287,38,0.02875
ENSG00000116786,PLEKHM2,69,-0.4931,98,0.49318
ENSG00000065526,SPEN,331,1.49189,118,-1.4918
ENSG00000037637,FBXO42,24,0.19620,21,-0.1962
ENSG00000055070,SZRD1,40,0.62267,26,-0.6226
ENSG00000159363,ATP13A2,56,-1.1691,127,1.16912
ENSG00000117118,SDHB,12,-2.5169,72,2.51691
ENSG00000117115,PADI2,288,3.05288,34,-3.0528
ENSG00000179051,RCC2,35,0.22517,30,-0.2251
ENSG00000117154,IGSF21,77,0.13234,70,-0.1323
ENSG00000159423,ALDH4A1,31,0.14508,28,-0.1450
ENSG00000127481,UBR4,52,0.57737,35,-0.5773
ENSG00000127463,EMC1,41,-0.0741,43,0.07418
ENSG00000053372,MRTO4,18,-1.2925,45,1.29250
ENSG00000053371,AKR7A2,26,-0.2196,31,0.21961
ENSG00000077549,CAPZB,92,-0.8714,168,0.87145
ENSG00000173436,MICOS10,104,-1.4445,284,1.44456
ENSG00000158747,NBL1,92,-0.8705,168,0.87058
ENSG00000162545,CAMK2N1,475,-1.8594,1726,1.85940
ENSG00000090432,MUL1,19,-0.2875,23,0.28752
ENSG00000158828,PINK1,213,-1.0384,437,1.03849
ENSG00000244038,DDOST,15,-1.1381,33,1.13816
ENSG00000117245,KIF17,7,-2.1788,34,2.17887
ENSG00000189410,SH2D5,9,-2.7565,61,2.75652
ENSG00000127483,HP1BP3,373,0.48159,267,-0.4815
ENSG00000075151,EIF4G3,149,-0.7356,249,0.73563
ENSG00000076864,RAP1GAP,99,-0.5596,147,0.55967
ENSG00000090686,USP48,138,1.02122,68,-1.0212
ENSG00000070831,CDC42,160,-0.4967,226,0.49679
ENSG00000004487,KDM1A,65,-0.0535,67,0.05354
ENSG00000169641,LUZP1,58,-1.4866,163,1.48660
ENSG00000125944,HNRNPR,148,0.10005,138,-0.1000
ENSG00000142676,RPL11,574,0.53680,396,-0.5368
ENSG00000011007,ELOA,35,0.51288,25,-0.5128
ENSG00000057757,PITHD1,85,-1.1142,185,1.11428
ENSG00000011009,LYPLA2,13,-1.2116,30,1.21165
ENSG00000189266,PNRC2,49,-0.1303,54,0.13036
ENSG00000188529,SRSF10,79,0.11528,72,-0.1152
ENSG00000001461,NIPAL3,346,1.64875,110,-1.6487
ENSG00000133226,SRRM1,657,2.25586,137,-2.2558
ENSG00000169504,CLIC4,193,3.52144,16,-3.5214
ENSG00000117614,SYF2,154,0.60334,101,-0.6033
ENSG00000117616,RSRP1,148,1.12465,67,-1.1246
ENSG00000183726,TMEM50A,70,-0.1192,76,0.11925
ENSG00000204178,MACO1,69,0.07795,66,-0.0779
ENSG00000117643,MAN1C1,10,-2.2391,47,2.23914
ENSG00000162430,SELENON,35,0.14451,32,-0.1445
ENSG00000117640,MTFR1L,45,-0.7997,79,0.79973
ENSG00000117632,STMN1,695,-0.9176,1313,0.91764
ENSG00000158008,EXTL1,18,-1.4720,50,1.47204
ENSG00000142684,ZNF593,26,-0.3605,34,0.36054
ENSG00000142669,SH3BGRL3,165,0.20824,143,-0.2082
ENSG00000198830,HMGN2,223,0.34339,176,-0.3433
