Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,9,-2.2027,43,2.20278
ENSG00000188976,NOC2L,50,-0.0233,51,0.02334
ENSG00000188290,HES4,20,-0.8038,35,0.80380
ENSG00000187608,ISG15,14,-1.1302,31,1.13027
ENSG00000188157,AGRN,16,-0.2156,18,0.21568
ENSG00000078808,SDF4,54,-0.4101,72,0.41015
ENSG00000176022,B3GALT6,11,-1.2634,26,1.26346
ENSG00000160087,UBE2J2,33,-0.3193,41,0.31934
ENSG00000131584,ACAP3,113,0.16669,101,-0.1666
ENSG00000127054,INTS11,35,-0.1148,38,0.11483
ENSG00000224051,CPTP,20,-0.2771,25,0.27712
ENSG00000107404,DVL1,50,-0.2333,59,0.23330
ENSG00000175756,AURKAIP1,87,-0.8598,159,0.85986
ENSG00000221978,CCNL2,107,0.66023,68,-0.6602
ENSG00000242485,MRPL20,124,-0.5254,178,0.52543
ENSG00000235098,ANKRD65,21,-0.4760,29,0.47603
ENSG00000179403,VWA1,94,2.49854,16,-2.4985
ENSG00000205090,TMEM240,16,-1.1290,35,1.12902
ENSG00000160075,SSU72,95,-0.9907,188,0.99079
ENSG00000228594,FNDC10,9,-1.9398,37,1.93986
ENSG00000272106,AL691432.2,29,0.19944,25,-0.1994
ENSG00000197530,MIB2,43,0.30889,34,-0.3088
ENSG00000248333,CDK11B,76,1.29167,31,-1.2916
ENSG00000189339,SLC35E2B,10,-0.6942,17,0.69428
ENSG00000215790,SLC35E2A,2,-3.0136,23,3.01361
ENSG00000008130,NADK,21,-0.3919,27,0.39195
ENSG00000078369,GNB1,227,-1.4186,607,1.41866
ENSG00000187730,GABRD,23,-3.1019,203,3.10199
ENSG00000067606,PRKCZ,158,-0.7613,267,0.76133
ENSG00000162585,FAAP20,45,0.04268,44,-0.0426
ENSG00000157933,SKI,31,-0.6530,49,0.65308
ENSG00000157916,RER1,58,-0.0403,59,0.04039
ENSG00000157911,PEX10,27,0.09708,25,-0.0970
ENSG00000149527,PLCH2,13,-0.6159,20,0.61591
ENSG00000197921,HES5,0,-8.6649,27,8.66498
ENSG00000157873,TNFRSF14,7,-1.3525,18,1.35256
ENSG00000157870,PRXL2B,19,-2.0067,79,2.00678
ENSG00000177133,PRDM16-DT,22,-0.3486,28,0.34867
ENSG00000142611,PRDM16,20,0.12714,19,-0.1271
ENSG00000158109,TPRG1L,55,-2.0647,232,2.06478
ENSG00000130764,LRRC47,43,-0.9717,85,0.97176
ENSG00000116198,CEP104,78,1.67852,24,-1.6785
ENSG00000198912,C1orf174,10,-0.8486,18,0.84866
ENSG00000196581,AJAP1,14,-1.7179,47,1.71791
ENSG00000069424,KCNAB2,61,-2.1535,275,2.15353
ENSG00000116254,CHD5,89,-1.5337,258,1.53376
ENSG00000116251,RPL22,678,0.66161,428,-0.6616
