gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig_10
ENSG00000165092,-0.7586402177980652,5.53097942861833,-6.727222756822843,5.950340931910572e-11,8.316791520531406e-7,13.181691316122844,TRUE
ENSG00000186818,-1.579912947542776,0.8533845184374195,-5.036693490803961,7.161061021920706e-7,0.005004507495169285,5.175804665797241,TRUE
ENSG00000168329,-1.3355364022307994,2.768956875942934,-4.8723597257878675,1.5880401820507902e-6,0.007398679208174631,4.501810292691365,TRUE
ENSG00000104972,-1.4113605802158853,0.723938304105629,-4.708475589517283,3.4389034596751252e-6,0.012016388413969806,3.8491805322064074,TRUE
ENSG00000169752,1.2214759285241623,1.2312956796278793,4.582303070348516,6.142205307473523e-6,0.015854043371087166,3.360171808394643,TRUE
ENSG00000224272,-1.3681065876588643,1.1075260209892197,-4.530413593092049,7.767588105310221e-6,0.015854043371087166,3.1624872893926828,TRUE
ENSG00000175899,-0.5968979937370431,6.25474639856262,-4.519206885523073,8.16923783637879e-6,0.015854043371087166,3.1200561699301907,TRUE
ENSG00000196455,-0.7048588706192794,4.215807279415823,-4.495775836385637,9.074361234077222e-6,0.015854043371087166,3.031643843808892,TRUE
ENSG00000153046,0.4082542112663974,5.355420497259518,4.368973730028851,1.5899300686642822e-5,0.0246916139663563,2.560320183014282,TRUE
ENSG00000183160,-1.2268140219083559,0.8241544006891257,-4.275513231820407,2.3834671484717004e-5,0.03331372033418896,2.2206876580719728,TRUE
ENSG00000132744,-1.2261067821673108,0.641906471652841,-4.22366112023743,2.9744372479692796e-5,0.03779428128624238,2.0351178184617513,TRUE
ENSG00000111404,-1.1750669193730983,1.7740023452703182,-4.176340955893484,3.63367239230609e-5,0.04232319918938519,1.867555912306086,TRUE
ENSG00000166428,-1.1588275203286942,1.7759439644024082,-4.044871402763721,6.275325982805794e-5,0.060577742873501775,1.4110270730615042,TRUE
ENSG00000171659,-1.2286322744554414,1.23295441362966,-4.035598669201417,6.518320297403254e-5,0.060577742873501775,1.3793297581948476,TRUE
ENSG00000119718,-0.5376583873622361,3.9169264590023753,-4.0204857047088325,6.93361645476576e-5,0.060577742873501775,1.3278109230061528,TRUE
ENSG00000228058,-1.1878842053509566,0.6519769818474883,-4.0111501718739415,7.202577810679326e-5,0.060577742873501775,1.2960750945803197,TRUE
ENSG00000110876,-1.1350799614152514,1.713622355744421,-4.005572375473967,7.367973305069259e-5,0.060577742873501775,1.2771457396581791,TRUE
ENSG00000011600,-1.0506336395231743,2.7392992896193817,-3.816599577486585,1.5656198074416865e-4,0.12157037804784696,0.6501138780439621,FALSE
ENSG00000258636,0.918263015867342,2.391410413543321,3.784469876599633,1.7743519628348587e-4,0.13052693360285694,0.5462779066867185,FALSE
ENSG00000176697,-0.9205365500041217,2.662313600075468,-3.743159851223845,2.0814494685033648e-4,0.13994017256176933,0.4139643984370105,FALSE
ENSG00000197728,-0.47568459884611425,8.611066493385387,-3.7405361516694544,2.10255678886539e-4,0.13994017256176933,0.40560617975652047,FALSE
ENSG00000283913,-1.0735054808933995,1.17532236749823,-3.719324165397685,2.2807672530578021e-4,0.14101977608355962,0.33823108040745,FALSE
ENSG00000172432,0.7356194563138564,2.80571797858397,3.714800980698861,2.3205658223666534e-4,0.14101977608355962,0.3239100702371305,FALSE
ENSG00000254664,-0.9461871549534092,0.7879225590326576,-3.6878109294433283,2.5719772188488506e-4,0.14978552328270994,0.2387914537387239,FALSE
ENSG00000120833,-0.8073403428876912,2.443244666773743,-3.669690917323008,2.7549148672710247e-4,0.15402178039938846,0.1819690727676484,FALSE
ENSG00000112242,0.4040959097809016,4.266893413520267,3.630290841414245,3.195775355429862e-4,0.1659170757576494,0.05931116574934858,FALSE
ENSG00000148908,-0.9260526316916317,2.6803379547415727,-3.6259733237316603,3.247924252458776e-4,0.1659170757576494,0.04594488797499441,FALSE
ENSG00000166435,-0.48046341188264824,4.0873912953745455,-3.6016595452678333,3.5568388924007803e-4,0.1659170757576494,-0.029050227421285157,FALSE
ENSG00000241563,-0.7682703206731847,4.9699441442890135,-3.5995108165753122,3.585426371525624e-4,0.1659170757576494,-0.035655351866925145,FALSE
ENSG00000170915,-0.3465026753354105,6.7563869125121,-3.5922124773441544,3.684144656835423e-4,0.1659170757576494,-0.05806283779620269,FALSE
ENSG00000152348,-0.5593070292322417,3.6759392611478474,-3.586508058011433,3.7630731939553236e-4,0.1659170757576494,-0.07554718029948848,FALSE
ENSG00000113369,0.4975834227353975,4.7809283298104495,3.5839747801966535,3.7986309109571304e-4,0.1659170757576494,-0.08330351684138648,FALSE
ENSG00000156011,0.19400072843215935,8.254211596838257,3.5706308444665655,3.991190691392051e-4,0.1660978706900076,-0.12407547792833906,FALSE
ENSG00000146859,-0.9393313294844887,1.2113519419368217,-3.5652181277340595,4.071878167371765e-4,0.1660978706900076,-0.14057348291997407,FALSE
ENSG00000132604,0.24209272099712253,5.6223322112949425,3.5594673116111006,4.159279869893586e-4,0.1660978706900076,-0.1580764740915983,FALSE
ENSG00000102882,0.21660872361413644,6.804925911070961,3.5240598356205766,4.7373566834903327e-4,0.17908756240537102,-0.26526111582994094,FALSE
ENSG00000171700,-0.8837008263834132,2.0129769511647058,-3.523860354178288,4.740816919938991e-4,0.17908756240537102,-0.2658621501537022,FALSE
