ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,core_enrichment_symbol
GO:0002181,cytoplasmic translation,156,0.6398491917464146,2.6867725861249236,1e-10,5.377000000000001e-7,5.102105263157895e-7,1688,"tags=52%, list=12%, signal=46%",ENSG00000161016/ENSG00000142534/ENSG00000182774/ENSG00000104529/ENSG00000108107/ENSG00000140988/ENSG00000138668/ENSG00000142541/ENSG00000170889/ENSG00000149273/ENSG00000233927/ENSG00000198034/ENSG00000221983/ENSG00000105193/ENSG00000168028/ENSG00000137154/ENSG00000100316/ENSG00000136942/ENSG00000130255/ENSG00000177600/ENSG00000174444/ENSG00000147403/ENSG00000175390/ENSG00000130741/ENSG00000167526/ENSG00000112306/ENSG00000083845/ENSG00000143486/ENSG00000163682/ENSG00000142676/ENSG00000198242/ENSG00000100353/ENSG00000198918/ENSG00000122026/ENSG00000008988/ENSG00000197756/ENSG00000166441/ENSG00000265681/ENSG00000241343/ENSG00000172809/ENSG00000177954/ENSG00000197958/ENSG00000231500/ENSG00000105372/ENSG00000063177/ENSG00000162244/ENSG00000115268/ENSG00000137818/ENSG00000144713/ENSG00000124614/ENSG00000143947/ENSG00000116251/ENSG00000145592/ENSG00000213741/ENSG00000164587/ENSG00000142937/ENSG00000174748/ENSG00000108298/ENSG00000100226/ENSG00000166199/ENSG00000110700/ENSG00000186468/ENSG00000198755/ENSG00000089157/ENSG00000156482/ENSG00000105640/ENSG00000188846/ENSG00000145425/ENSG00000114391/ENSG00000122406/ENSG00000131469/ENSG00000204628/ENSG00000149806/ENSG00000132478/ENSG00000158092/ENSG00000147604/ENSG00000071082/ENSG00000065978/ENSG00000134419/ENSG00000118181/ENSG00000229117,RPL8/RPS11/RPS17/EEF1D/RPL28/RPS2/HNRNPD/RPL13A/RPS9/RPS3/RPS28/RPS4X/UBA52/RPS16/RPSA/RPS6/RPL3/RPL35/RPL36/RPLP2/RPL4/RPL10/EIF3F/EIF2S3/RPL13/RPS12/RPS5/EIF2D/RPL9/RPL11/RPL23A/EIF3D/RPL39/RPL21/RPS20/RPL37A/RPL27A/RPL17/RPL36A/RPL38/RPS27/RPL12/RPS18/RPS19/RPL18/RPL29/RPS15/RPLP1/RPL32/RPS10/RPS27A/RPL22/RPL37/RPS29/RPS14/RPS8/RPL15/RPL19/GTPBP1/ALKBH3/RPS13/RPS23/RPL10A/RPLP0/RPL30/RPL18A/RPL14/RPS3A/RPL24/RPL5/RPL27/RACK1/FAU/UNK/NCK1/RPL7/RPL31/YBX1/RPS15A/RPS25/RPL41
GO:0099177,regulation of trans-synaptic signaling,431,-0.2822826609776262,-1.7844379064498874,3.3014429540154513e-8,5.91728625458036e-5,5.61476982389926e-5,2391,"tags=31%, list=17%, signal=26%",ENSG00000135333/ENSG00000082482/ENSG00000141480/ENSG00000134294/ENSG00000273749/ENSG00000220205/ENSG00000138119/ENSG00000058335/ENSG00000113161/ENSG00000106976/ENSG00000185345/ENSG00000081189/ENSG00000131018/ENSG00000087258/ENSG00000174576/ENSG00000176248/ENSG00000198087/ENSG00000184845/ENSG00000050748/ENSG00000184144/ENSG00000108306/ENSG00000168748/ENSG00000164076/ENSG00000145349/ENSG00000196517/ENSG00000140563/ENSG00000175866/ENSG00000107864/ENSG00000188191/ENSG00000102468/ENSG00000005249/ENSG00000070808/ENSG00000120899/ENSG00000108852/ENSG00000166250/ENSG00000120727/ENSG00000169760/ENSG00000129990/ENSG00000092051/ENSG00000079841/ENSG00000153707/ENSG00000152413/ENSG00000158258/ENSG00000107758/ENSG00000132718/ENSG00000138814/ENSG00000171867/ENSG00000197283/ENSG00000108947/ENSG00000080815/ENSG00000164082/ENSG00000170425/ENSG00000176697/ENSG00000129460/ENSG00000173227/ENSG00000162951/ENSG00000083937/ENSG00000069329/ENSG00000143761/ENSG00000142192/ENSG00000174013/ENSG00000171532/ENSG00000189056/ENSG00000146938/ENSG00000221823/ENSG00000125675/ENSG00000182389/ENSG00000273079/ENSG00000008086/ENSG00000100285/ENSG00000008056/ENSG00000128564/ENSG00000152578/ENSG00000163686/ENSG00000128245/ENSG00000188803/ENSG00000144619/ENSG00000155511/ENSG00000171132/ENSG00000158109/ENSG00000185666/ENSG00000121297/ENSG00000122012/ENSG00000170579/ENSG00000126583/ENSG00000166342/ENSG00000164506/ENSG00000114251/ENSG00000127946/ENSG00000114200/ENSG00000011347/ENSG00000186868/ENSG00000150594/ENSG00000156642/ENSG00000118946/ENSG00000112333/ENSG00000181790/ENSG00000145920/ENSG00000061337/ENSG00000011600/ENSG00000123159/ENSG00000186318/ENSG00000177807/ENSG00000155886/ENSG00000277586/ENSG00000158445/ENSG00000132639/ENSG00000130477/ENSG00000117152/ENSG00000182621/ENSG00000064651/ENSG00000058404/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000144290/ENSG00000040341/ENSG00000101489/ENSG00000164742/ENSG00000260230/ENSG00000185518/ENSG00000067715/ENSG00000171189/ENSG00000175471/ENSG00000151025/ENSG00000156395/ENSG00000198822/ENSG00000166501/ENSG00000136854/ENSG00000131389/ENSG00000139182/ENSG00000168539/ENSG00000168329,EPHA7/KCNK2/ARRB2/SLC38A2/CYFIP1/VAMP2/MYOF/RASGRF1/HMGCR/DNM1/PRKN/MEF2C/SYNE1/GNAO1/NPAS4/ANAPC2/CD2AP/DRD1/MAPK9/CNTN2/FBXL20/CA7/CAMKV/CAMK2D/SLC6A9/MCTP2/BAIAP2/CPEB3/PRKAR1B/HTR2A/PRKAR2B/CAMK2A/PTK2B/MPP2/CLMP/PAIP2/NLGN1/SYT5/JPH4/RIMS1/PTPRD/HOMER1/CLSTN2/PPP3CB/SYT11/PPP3CA/PRNP/SYNGAP1/EFNB3/PSEN1/GRM2/ADORA2B/BDNF/NGDN/SYT12/LRRTM1/CHMP2B/VPS35/ARF1/APP/FBXO45/NEUROD2/RELN/NLGN4X/PPP3R1/GRIA3/CACNB4/GRIN2B/CDKL5/NEFH/SYN1/VGF/GRIA4/ABHD6/YWHAH/SHISA6/CNTN4/GRIA1/PRKCE/TPRG1L/SYN3/TSHZ3/SV2C/DLGAP1/PRKCG/NETO1/STXBP5/WNT5A/HIP1/BCHE/SYT7/MAPT/ADRA2A/NPTN/PCDH17/NR2E1/ADGRB1/CPLX2/LZTS1/TYROBP/GIPC1/BACE1/KCNJ10/SLC24A2/NEFL/KCNB1/SNAP25/UNC13A/RGS4/PLCB1/LOC105372522/SLC12A2/CAMK2B/RAB3GAP1/WNT7A/CPLX3/SLC4A10/STAU2/CELF4/ADCY1/FRRS1L/SV2B/SYT1/GRIK1/MCTP1/GPR158/SORCS3/GRM3/PRKCB/STXBP1/SLC6A6/CLSTN3/CHRM1/CX3CR1
GO:0050804,modulation of chemical synaptic transmission,430,-0.28350322329814875,-1.78328123481601,2.7773410948563668e-8,5.91728625458036e-5,5.61476982389926e-5,2391,"tags=31%, list=17%, signal=26%",ENSG00000135333/ENSG00000082482/ENSG00000141480/ENSG00000134294/ENSG00000273749/ENSG00000220205/ENSG00000138119/ENSG00000058335/ENSG00000113161/ENSG00000106976/ENSG00000185345/ENSG00000081189/ENSG00000131018/ENSG00000087258/ENSG00000174576/ENSG00000176248/ENSG00000198087/ENSG00000184845/ENSG00000050748/ENSG00000184144/ENSG00000108306/ENSG00000168748/ENSG00000164076/ENSG00000145349/ENSG00000196517/ENSG00000140563/ENSG00000175866/ENSG00000107864/ENSG00000188191/ENSG00000102468/ENSG00000005249/ENSG00000070808/ENSG00000120899/ENSG00000108852/ENSG00000166250/ENSG00000120727/ENSG00000169760/ENSG00000129990/ENSG00000092051/ENSG00000079841/ENSG00000153707/ENSG00000152413/ENSG00000158258/ENSG00000107758/ENSG00000132718/ENSG00000138814/ENSG00000171867/ENSG00000197283/ENSG00000108947/ENSG00000080815/ENSG00000164082/ENSG00000170425/ENSG00000176697/ENSG00000129460/ENSG00000173227/ENSG00000162951/ENSG00000083937/ENSG00000069329/ENSG00000143761/ENSG00000142192/ENSG00000174013/ENSG00000171532/ENSG00000189056/ENSG00000146938/ENSG00000221823/ENSG00000125675/ENSG00000182389/ENSG00000273079/ENSG00000008086/ENSG00000100285/ENSG00000008056/ENSG00000128564/ENSG00000152578/ENSG00000163686/ENSG00000128245/ENSG00000188803/ENSG00000144619/ENSG00000155511/ENSG00000171132/ENSG00000158109/ENSG00000185666/ENSG00000121297/ENSG00000122012/ENSG00000170579/ENSG00000126583/ENSG00000166342/ENSG00000164506/ENSG00000114251/ENSG00000127946/ENSG00000114200/ENSG00000011347/ENSG00000186868/ENSG00000150594/ENSG00000156642/ENSG00000118946/ENSG00000112333/ENSG00000181790/ENSG00000145920/ENSG00000061337/ENSG00000011600/ENSG00000123159/ENSG00000186318/ENSG00000177807/ENSG00000155886/ENSG00000277586/ENSG00000158445/ENSG00000132639/ENSG00000130477/ENSG00000117152/ENSG00000182621/ENSG00000064651/ENSG00000058404/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000144290/ENSG00000040341/ENSG00000101489/ENSG00000164742/ENSG00000260230/ENSG00000185518/ENSG00000067715/ENSG00000171189/ENSG00000175471/ENSG00000151025/ENSG00000156395/ENSG00000198822/ENSG00000166501/ENSG00000136854/ENSG00000131389/ENSG00000139182/ENSG00000168539/ENSG00000168329,EPHA7/KCNK2/ARRB2/SLC38A2/CYFIP1/VAMP2/MYOF/RASGRF1/HMGCR/DNM1/PRKN/MEF2C/SYNE1/GNAO1/NPAS4/ANAPC2/CD2AP/DRD1/MAPK9/CNTN2/FBXL20/CA7/CAMKV/CAMK2D/SLC6A9/MCTP2/BAIAP2/CPEB3/PRKAR1B/HTR2A/PRKAR2B/CAMK2A/PTK2B/MPP2/CLMP/PAIP2/NLGN1/SYT5/JPH4/RIMS1/PTPRD/HOMER1/CLSTN2/PPP3CB/SYT11/PPP3CA/PRNP/SYNGAP1/EFNB3/PSEN1/GRM2/ADORA2B/BDNF/NGDN/SYT12/LRRTM1/CHMP2B/VPS35/ARF1/APP/FBXO45/NEUROD2/RELN/NLGN4X/PPP3R1/GRIA3/CACNB4/GRIN2B/CDKL5/NEFH/SYN1/VGF/GRIA4/ABHD6/YWHAH/SHISA6/CNTN4/GRIA1/PRKCE/TPRG1L/SYN3/TSHZ3/SV2C/DLGAP1/PRKCG/NETO1/STXBP5/WNT5A/HIP1/BCHE/SYT7/MAPT/ADRA2A/NPTN/PCDH17/NR2E1/ADGRB1/CPLX2/LZTS1/TYROBP/GIPC1/BACE1/KCNJ10/SLC24A2/NEFL/KCNB1/SNAP25/UNC13A/RGS4/PLCB1/LOC105372522/SLC12A2/CAMK2B/RAB3GAP1/WNT7A/CPLX3/SLC4A10/STAU2/CELF4/ADCY1/FRRS1L/SV2B/SYT1/GRIK1/MCTP1/GPR158/SORCS3/GRM3/PRKCB/STXBP1/SLC6A6/CLSTN3/CHRM1/CX3CR1
GO:0099003,vesicle-mediated transport in synapse,232,-0.32196797496883767,-1.8444330591954439,8.888858083945784e-7,0.001194884747934412,0.0011337972403390845,2735,"tags=35%, list=20%, signal=29%",ENSG00000186111/ENSG00000132872/ENSG00000071553/ENSG00000099365/ENSG00000196338/ENSG00000179915/ENSG00000161203/ENSG00000138078/ENSG00000198668/ENSG00000174672/ENSG00000047249/ENSG00000073921/ENSG00000169181/ENSG00000273749/ENSG00000220205/ENSG00000106976/ENSG00000147416/ENSG00000136827/ENSG00000185345/ENSG00000131018/ENSG00000108306/ENSG00000114423/ENSG00000078269/ENSG00000143740/ENSG00000188191/ENSG00000070718/ENSG00000136888/ENSG00000169760/ENSG00000129990/ENSG00000079841/ENSG00000168118/ENSG00000107758/ENSG00000132718/ENSG00000116675/ENSG00000169213/ENSG00000080815/ENSG00000042753/ENSG00000173227/ENSG00000069329/ENSG00000078053/ENSG00000174013/ENSG00000159720/ENSG00000146938/ENSG00000221823/ENSG00000182389/ENSG00000008056/ENSG00000125814/ENSG00000159164/ENSG00000089169/ENSG00000147894/ENSG00000158109/ENSG00000185666/ENSG00000122012/ENSG00000126583/ENSG00000164506/ENSG00000124406/ENSG00000122705/ENSG00000101463/ENSG00000127946/ENSG00000127561/ENSG00000143502/ENSG00000011347/ENSG00000118946/ENSG00000101438/ENSG00000124507/ENSG00000145920/ENSG00000109572/ENSG00000186472/ENSG00000132639/ENSG00000130477/ENSG00000103043/ENSG00000074317/ENSG00000118473/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000104888/ENSG00000185518/ENSG00000067715/ENSG00000006125/ENSG00000166501/ENSG00000136854,PIP5K1C/SYT4/ATP6AP1/STX1B/NLGN3/NRXN1/AP2M1/PREPL/CALM1/BRSK2/ATP6V1H/PICALM/GSG1L/CYFIP1/VAMP2/DNM1/ATP6V1B2/TOR1A/PRKN/SYNE1/FBXL20/CBLB/SYNJ2/SNAP47/PRKAR1B/AP3M2/ATP6V1G1/NLGN1/SYT5/RIMS1/RAB4A/PPP3CB/SYT11/DNAJC6/RAB3B/PSEN1/AP2S1/SYT12/VPS35/AMPH/FBXO45/ATP6V0D1/NLGN4X/PPP3R1/CACNB4/SYN1/NAPB/SV2A/RPH3A/C9orf72/TPRG1L/SYN3/SV2C/PRKCG/STXBP5/ATP8A1/CLTA/SYNDIG1/HIP1/SYNGR3/SUSD4/SYT7/PCDH17/SLC32A1/PACSIN1/CPLX2/CLCN3/PCLO/SNAP25/UNC13A/VAC14/SNCB/SGIP1/RAB3GAP1/WNT7A/CPLX3/SLC17A7/SV2B/SYT1/AP2B1/PRKCB/STXBP1
GO:0099504,synaptic vesicle cycle,199,-0.322910874440919,-1.7911218279261223,1.8144454660888386e-6,0.0019512546542319372,0.0018514983524489687,2735,"tags=37%, list=20%, signal=30%",ENSG00000186111/ENSG00000132872/ENSG00000071553/ENSG00000099365/ENSG00000196338/ENSG00000179915/ENSG00000161203/ENSG00000138078/ENSG00000174672/ENSG00000047249/ENSG00000073921/ENSG00000273749/ENSG00000220205/ENSG00000106976/ENSG00000147416/ENSG00000136827/ENSG00000185345/ENSG00000108306/ENSG00000078269/ENSG00000143740/ENSG00000188191/ENSG00000070718/ENSG00000136888/ENSG00000169760/ENSG00000129990/ENSG00000079841/ENSG00000107758/ENSG00000132718/ENSG00000116675/ENSG00000169213/ENSG00000080815/ENSG00000042753/ENSG00000173227/ENSG00000078053/ENSG00000174013/ENSG00000159720/ENSG00000146938/ENSG00000221823/ENSG00000182389/ENSG00000008056/ENSG00000125814/ENSG00000159164/ENSG00000089169/ENSG00000147894/ENSG00000158109/ENSG00000185666/ENSG00000122012/ENSG00000126583/ENSG00000164506/ENSG00000124406/ENSG00000122705/ENSG00000101463/ENSG00000127561/ENSG00000011347/ENSG00000118946/ENSG00000101438/ENSG00000124507/ENSG00000145920/ENSG00000109572/ENSG00000186472/ENSG00000132639/ENSG00000130477/ENSG00000074317/ENSG00000118473/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000104888/ENSG00000185518/ENSG00000067715/ENSG00000006125/ENSG00000166501/ENSG00000136854,PIP5K1C/SYT4/ATP6AP1/STX1B/NLGN3/NRXN1/AP2M1/PREPL/BRSK2/ATP6V1H/PICALM/CYFIP1/VAMP2/DNM1/ATP6V1B2/TOR1A/PRKN/FBXL20/SYNJ2/SNAP47/PRKAR1B/AP3M2/ATP6V1G1/NLGN1/SYT5/RIMS1/PPP3CB/SYT11/DNAJC6/RAB3B/PSEN1/AP2S1/SYT12/AMPH/FBXO45/ATP6V0D1/NLGN4X/PPP3R1/CACNB4/SYN1/NAPB/SV2A/RPH3A/C9orf72/TPRG1L/SYN3/SV2C/PRKCG/STXBP5/ATP8A1/CLTA/SYNDIG1/SYNGR3/SYT7/PCDH17/SLC32A1/PACSIN1/CPLX2/CLCN3/PCLO/SNAP25/UNC13A/SNCB/SGIP1/RAB3GAP1/WNT7A/CPLX3/SLC17A7/SV2B/SYT1/AP2B1/PRKCB/STXBP1
GO:0048167,regulation of synaptic plasticity,186,-0.3291525798285202,-1.7979463157823914,4.215219836236115e-6,0.0037775395099069317,0.0035844158853046396,2334,"tags=33%, list=17%, signal=28%",ENSG00000220205/ENSG00000058335/ENSG00000113161/ENSG00000081189/ENSG00000174576/ENSG00000176248/ENSG00000198087/ENSG00000184845/ENSG00000184144/ENSG00000145349/ENSG00000175866/ENSG00000107864/ENSG00000188191/ENSG00000070808/ENSG00000120899/ENSG00000108852/ENSG00000120727/ENSG00000092051/ENSG00000107758/ENSG00000171867/ENSG00000197283/ENSG00000080815/ENSG00000164082/ENSG00000173227/ENSG00000162951/ENSG00000143761/ENSG00000142192/ENSG00000171532/ENSG00000189056/ENSG00000125675/ENSG00000273079/ENSG00000128564/ENSG00000163686/ENSG00000128245/ENSG00000188803/ENSG00000144619/ENSG00000155511/ENSG00000121297/ENSG00000126583/ENSG00000166342/ENSG00000011347/ENSG00000186868/ENSG00000156642/ENSG00000112333/ENSG00000181790/ENSG00000145920/ENSG00000061337/ENSG00000011600/ENSG00000123159/ENSG00000177807/ENSG00000155886/ENSG00000158445/ENSG00000132639/ENSG00000058404/ENSG00000115839/ENSG00000144290/ENSG00000040341/ENSG00000164742/ENSG00000175471/ENSG00000156395/ENSG00000136854/ENSG00000168329,VAMP2/RASGRF1/HMGCR/MEF2C/NPAS4/ANAPC2/CD2AP/DRD1/CNTN2/CAMK2D/BAIAP2/CPEB3/PRKAR1B/CAMK2A/PTK2B/MPP2/PAIP2/JPH4/PPP3CB/PRNP/SYNGAP1/PSEN1/GRM2/SYT12/LRRTM1/ARF1/APP/NEUROD2/RELN/GRIA3/GRIN2B/VGF/ABHD6/YWHAH/SHISA6/CNTN4/GRIA1/TSHZ3/PRKCG/NETO1/SYT7/MAPT/NPTN/NR2E1/ADGRB1/CPLX2/LZTS1/TYROBP/GIPC1/KCNJ10/SLC24A2/KCNB1/SNAP25/CAMK2B/RAB3GAP1/SLC4A10/STAU2/ADCY1/MCTP1/SORCS3/STXBP1/CX3CR1
GO:0006836,neurotransmitter transport,166,-0.333496889987709,-1.7934996550341877,8.98481268691281e-6,0.006901619688218597,0.006548780014055097,2347,"tags=33%, list=17%, signal=27%",ENSG00000134294/ENSG00000220205/ENSG00000138119/ENSG00000148943/ENSG00000136827/ENSG00000185345/ENSG00000081189/ENSG00000184845/ENSG00000108306/ENSG00000196517/ENSG00000140563/ENSG00000143740/ENSG00000070808/ENSG00000169760/ENSG00000129990/ENSG00000079841/ENSG00000132718/ENSG00000169213/ENSG00000080815/ENSG00000173227/ENSG00000142192/ENSG00000174013/ENSG00000182389/ENSG00000008056/ENSG00000125814/ENSG00000159164/ENSG00000089169/ENSG00000089250/ENSG00000158109/ENSG00000122012/ENSG00000126583/ENSG00000164506/ENSG00000127561/ENSG00000011347/ENSG00000101438/ENSG00000145920/ENSG00000186472/ENSG00000177807/ENSG00000132639/ENSG00000130477/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000104888/ENSG00000185518/ENSG00000067715/ENSG00000175471/ENSG00000151025/ENSG00000197106/ENSG00000166501/ENSG00000136854/ENSG00000111052/ENSG00000131389/ENSG00000155093,SLC38A2/VAMP2/MYOF/LIN7C/TOR1A/PRKN/MEF2C/DRD1/FBXL20/SLC6A9/MCTP2/SNAP47/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/RAB3B/PSEN1/SYT12/APP/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/NOS1/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/SLC32A1/CPLX2/PCLO/KCNJ10/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SLC17A7/SV2B/SYT1/MCTP1/GPR158/SLC6A17/PRKCB/STXBP1/LIN7A/SLC6A6/PTPRN2
GO:0007269,neurotransmitter secretion,127,-0.36793166661083837,-1.8913234304465227,1.2245101269994334e-5,0.007210388286582895,0.006841763069813394,2735,"tags=39%, list=20%, signal=32%",ENSG00000186111/ENSG00000132872/ENSG00000099365/ENSG00000179915/ENSG00000138078/ENSG00000064692/ENSG00000134294/ENSG00000220205/ENSG00000138119/ENSG00000148943/ENSG00000185345/ENSG00000081189/ENSG00000108306/ENSG00000140563/ENSG00000143740/ENSG00000070808/ENSG00000169760/ENSG00000129990/ENSG00000079841/ENSG00000132718/ENSG00000080815/ENSG00000173227/ENSG00000174013/ENSG00000182389/ENSG00000008056/ENSG00000125814/ENSG00000159164/ENSG00000089169/ENSG00000158109/ENSG00000122012/ENSG00000126583/ENSG00000164506/ENSG00000127561/ENSG00000011347/ENSG00000101438/ENSG00000145920/ENSG00000186472/ENSG00000132639/ENSG00000130477/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000185518/ENSG00000067715/ENSG00000175471/ENSG00000151025/ENSG00000166501/ENSG00000136854/ENSG00000111052/ENSG00000155093,PIP5K1C/SYT4/STX1B/NRXN1/PREPL/SNCAIP/SLC38A2/VAMP2/MYOF/LIN7C/PRKN/MEF2C/FBXL20/MCTP2/SNAP47/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/PSEN1/SYT12/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/SLC32A1/CPLX2/PCLO/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SV2B/SYT1/MCTP1/GPR158/PRKCB/STXBP1/LIN7A/PTPRN2
GO:0099643,signal release from synapse,127,-0.36793166661083837,-1.8913234304465227,1.2245101269994334e-5,0.007210388286582895,0.006841763069813394,2735,"tags=39%, list=20%, signal=32%",ENSG00000186111/ENSG00000132872/ENSG00000099365/ENSG00000179915/ENSG00000138078/ENSG00000064692/ENSG00000134294/ENSG00000220205/ENSG00000138119/ENSG00000148943/ENSG00000185345/ENSG00000081189/ENSG00000108306/ENSG00000140563/ENSG00000143740/ENSG00000070808/ENSG00000169760/ENSG00000129990/ENSG00000079841/ENSG00000132718/ENSG00000080815/ENSG00000173227/ENSG00000174013/ENSG00000182389/ENSG00000008056/ENSG00000125814/ENSG00000159164/ENSG00000089169/ENSG00000158109/ENSG00000122012/ENSG00000126583/ENSG00000164506/ENSG00000127561/ENSG00000011347/ENSG00000101438/ENSG00000145920/ENSG00000186472/ENSG00000132639/ENSG00000130477/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000185518/ENSG00000067715/ENSG00000175471/ENSG00000151025/ENSG00000166501/ENSG00000136854/ENSG00000111052/ENSG00000155093,PIP5K1C/SYT4/STX1B/NRXN1/PREPL/SNCAIP/SLC38A2/VAMP2/MYOF/LIN7C/PRKN/MEF2C/FBXL20/MCTP2/SNAP47/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/PSEN1/SYT12/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/SLC32A1/CPLX2/PCLO/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SV2B/SYT1/MCTP1/GPR158/PRKCB/STXBP1/LIN7A/PTPRN2
GO:0045055,regulated exocytosis,169,-0.3345919047897525,-1.8035719763161424,1.3409686231323962e-5,0.007210388286582895,0.006841763069813394,2158,"tags=30%, list=15%, signal=26%",ENSG00000069974/ENSG00000108306/ENSG00000145708/ENSG00000198794/ENSG00000143740/ENSG00000169760/ENSG00000129990/ENSG00000079841/ENSG00000100604/ENSG00000107758/ENSG00000132718/ENSG00000080815/ENSG00000170425/ENSG00000173227/ENSG00000108639/ENSG00000174013/ENSG00000086730/ENSG00000182389/ENSG00000008056/ENSG00000125814/ENSG00000159164/ENSG00000089169/ENSG00000148400/ENSG00000158109/ENSG00000122012/ENSG00000102879/ENSG00000126583/ENSG00000019505/ENSG00000164506/ENSG00000127561/ENSG00000011347/ENSG00000150594/ENSG00000066294/ENSG00000047621/ENSG00000145920/ENSG00000186472/ENSG00000171608/ENSG00000066336/ENSG00000158445/ENSG00000132639/ENSG00000130477/ENSG00000115839/ENSG00000154764/ENSG00000213578/ENSG00000123338/ENSG00000185518/ENSG00000067715/ENSG00000165025/ENSG00000171450/ENSG00000166501/ENSG00000136854,RAB27A/FBXL20/CRHBP/SCAMP5/SNAP47/NLGN1/SYT5/RIMS1/CHGA/PPP3CB/SYT11/PSEN1/ADORA2B/SYT12/SYNGR2/FBXO45/LAT2/CACNB4/SYN1/NAPB/SV2A/RPH3A/NOTCH1/TPRG1L/SV2C/CORO1A/PRKCG/SYT13/STXBP5/SYNGR3/SYT7/ADRA2A/CD84/FERRY3/CPLX2/PCLO/PIK3CD/SPI1/KCNB1/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/NCKAP1L/SV2B/SYT1/SYK/CDK5R2/PRKCB/STXBP1
