Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8
ENSG00000228794,LINC01128,23,-0.9210,43,0.92100
ENSG00000188976,NOC2L,26,-1.1489,59,1.14891
ENSG00000188290,HES4,67,1.06943,32,-1.0694
ENSG00000187608,ISG15,48,0.41468,36,-0.4146
ENSG00000188157,AGRN,22,0.04081,21,-0.0408
ENSG00000078808,SDF4,69,0.25608,58,-0.2560
ENSG00000176022,B3GALT6,17,-0.5928,26,0.59287
ENSG00000160087,UBE2J2,32,-0.2894,39,0.28944
ENSG00000131584,ACAP3,65,-0.3780,85,0.37809
ENSG00000127054,INTS11,41,0.02952,40,-0.0295
ENSG00000224051,CPTP,19,-0.1925,22,0.19254
ENSG00000107404,DVL1,82,0.61828,53,-0.6182
ENSG00000175756,AURKAIP1,188,0.29480,153,-0.2948
ENSG00000221978,CCNL2,35,-0.6300,55,0.63000
ENSG00000242485,MRPL20,199,0.51530,139,-0.5153
ENSG00000235098,ANKRD65,41,0.58134,27,-0.5813
ENSG00000179403,VWA1,52,1.34779,20,-1.3477
ENSG00000205090,TMEM240,10,-1.2941,26,1.29419
ENSG00000160075,SSU72,139,-0.0314,142,0.03144
ENSG00000228594,FNDC10,26,-0.3686,34,0.36862
ENSG00000197530,MIB2,29,-0.1740,32,0.17403
ENSG00000248333,CDK11B,35,-0.5623,53,0.56234
ENSG00000189339,SLC35E2B,23,0.11449,21,-0.1144
ENSG00000008128,CDK11A,13,-1.1059,29,1.10598
ENSG00000215790,SLC35E2A,30,0.34211,24,-0.3421
ENSG00000008130,NADK,28,0.14138,26,-0.1413
ENSG00000078369,GNB1,579,0.18541,509,-0.1854
ENSG00000187730,GABRD,53,-2.1686,241,2.16867
ENSG00000067606,PRKCZ,125,-1.0036,251,1.00363
ENSG00000162585,FAAP20,58,0.71772,35,-0.7177
ENSG00000157933,SKI,50,0.18615,44,-0.1861
ENSG00000157916,RER1,69,0.55773,47,-0.5577
ENSG00000157911,PEX10,42,1.20105,18,-1.2010
ENSG00000157870,PRXL2B,33,-0.3440,43,0.34408
ENSG00000158109,TPRG1L,112,-0.9898,223,0.98988
ENSG00000130764,LRRC47,57,-0.6605,91,0.66058
ENSG00000116198,CEP104,31,-0.3419,40,0.34196
ENSG00000196581,AJAP1,24,-1.1960,55,1.19606
ENSG00000069424,KCNAB2,159,-0.2622,190,0.26227
ENSG00000116254,CHD5,128,-1.4625,353,1.46253
ENSG00000116251,RPL22,862,0.86110,475,-0.8611
ENSG00000116237,ICMT,40,0.06198,38,-0.0619
ENSG00000097021,ACOT7,61,-1.9382,234,1.93825
ENSG00000215788,TNFRSF25,6,-2.2174,29,2.21746
ENSG00000171680,PLEKHG5,19,-0.3966,26,0.39661
ENSG00000162408,NOL9,34,0.03119,33,-0.0311
ENSG00000162413,KLHL21,17,-1.0366,36,1.03662
ENSG00000041988,THAP3,11,-0.7693,19,0.76935
ENSG00000007923,DNAJC11,31,-0.3197,39,0.31973
ENSG00000171735,CAMTA1,294,-0.8770,541,0.87709
ENSG00000049245,VAMP3,56,1.66958,17,-1.6695
ENSG00000049246,PER3,65,0.59245,43,-0.5924
ENSG00000116288,PARK7,395,0.70257,242,-0.7025
ENSG00000116285,ERRFI1,20,-0.5145,29,0.51459
ENSG00000162426,SLC45A1,22,-0.2778,27,0.27783
ENSG00000142599,RERE,141,-0.2512,167,0.25123
ENSG00000074800,ENO1,938,1.36996,363,-1.3699
ENSG00000171612,SLC25A33,107,2.27491,22,-2.2749
ENSG00000171603,CLSTN1,387,-1.0530,804,1.05301
ENSG00000178585,CTNNBIP1,54,0.81462,30,-0.8146
ENSG00000162441,LZIC,97,0.90790,51,-0.9079
ENSG00000130939,UBE4B,26,-0.6898,43,0.68983
ENSG00000054523,KIF1B,359,-0.5698,534,0.56983
ENSG00000142657,PGD,57,-0.0390,59,0.03902
ENSG00000241563,CORT,38,0.25208,32,-0.2520
ENSG00000160049,DFFA,58,-0.1277,63,0.12779
ENSG00000142655,PEX14,13,-0.5373,20,0.53735
ENSG00000120948,TARDBP,81,-0.1637,90,0.16373
ENSG00000116649,SRM,73,0.63888,47,-0.6388
ENSG00000171824,EXOSC10,34,0.28429,28,-0.2842
ENSG00000198793,MTOR,41,-0.0996,44,0.09969
ENSG00000116661,FBXO2,457,2.03900,111,-2.0390
