Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to9,Feature log2 fold change topic 4to9
ENSG00000228794,LINC01128,126,1.83797,14,-1.9441,42,-0.2813
ENSG00000188976,NOC2L,126,1.41654,23,-1.4624,55,-0.0695
ENSG00000188290,HES4,126,2.26239,14,-1.5648,30,-0.7858
ENSG00000187608,ISG15,126,2.11327,18,-1.3475,32,-0.7218
ENSG00000078808,SDF4,126,1.25352,36,-0.9021,58,-0.1837
ENSG00000160087,UBE2J2,126,1.78577,15,-1.8665,43,-0.2559
ENSG00000131584,ACAP3,126,0.54795,66,-0.5509,93,0.10265
ENSG00000127054,INTS11,126,1.52639,36,-0.6465,46,-0.5289
ENSG00000107404,DVL1,126,1.42615,33,-0.9057,51,-0.3167
ENSG00000175756,AURKAIP1,126,0.31902,49,-1.2641,118,0.65342
ENSG00000221978,CCNL2,126,0.93275,81,0.21669,61,-0.6632
ENSG00000242485,MRPL20,126,0.28746,73,-0.6540,113,0.31963
ENSG00000179403,VWA1,126,1.83966,83,1.27521,19,-2.3477
ENSG00000205090,TMEM240,126,2.32650,11,-1.8946,29,-0.7496
ENSG00000160075,SSU72,126,0.05312,75,-0.8553,137,0.57586
ENSG00000228594,FNDC10,126,2.16565,7,-2.7344,35,-0.4179
ENSG00000272106,AL691432.2,126,2.70982,18,-0.9086,19,-1.4773
ENSG00000197530,MIB2,126,2.32621,13,-1.6394,29,-0.8227
ENSG00000248333,CDK11B,126,0.87007,143,1.34246,44,-1.6217
ENSG00000189339,SLC35E2B,126,2.69884,14,-1.3707,21,-1.2749
ENSG00000008128,CDK11A,126,1.69426,92,1.35759,21,-2.2966
ENSG00000215790,SLC35E2A,126,2.64688,8,-2.2609,24,-0.9732
ENSG00000008130,NADK,126,2.47965,12,-1.6599,26,-0.9637
ENSG00000078369,GNB1,126,-1.5958,148,-1.4740,461,1.70502
ENSG00000187730,GABRD,126,0.53321,8,-3.6930,113,1.23907
ENSG00000067606,PRKCZ,126,-0.1774,70,-1.2012,167,0.91097
ENSG00000162585,FAAP20,126,1.77576,34,-0.5629,37,-0.7790
ENSG00000157933,SKI,126,1.41068,49,-0.2316,46,-0.6821
ENSG00000157916,RER1,126,1.43735,35,-0.8002,50,-0.3780
ENSG00000157911,PEX10,126,2.59596,15,-1.3241,22,-1.1899
ENSG00000157870,PRXL2B,126,1.40533,13,-2.3142,59,0.20137
ENSG00000177133,PRDM16-DT,126,2.22271,5,-2.9995,34,-0.4328
ENSG00000158109,TPRG1L,126,0.12464,25,-2.5045,146,1.30945
ENSG00000130764,LRRC47,126,1.18774,38,-0.8980,61,-0.1358
ENSG00000116198,CEP104,126,1.25216,100,1.00024,37,-1.5436
ENSG00000196581,AJAP1,126,1.33620,25,-1.4135,58,-0.0221
ENSG00000069424,KCNAB2,126,0.08989,18,-2.9968,152,1.48030
ENSG00000116254,CHD5,126,-1.3153,80,-2.1448,393,2.03836
ENSG00000116251,RPL22,126,-1.7328,522,0.57536,387,-0.0098
ENSG00000116237,ICMT,126,2.27896,9,-2.3190,31,-0.6036
ENSG00000097021,ACOT7,126,0.54414,24,-2.1882,107,0.88412
ENSG00000171680,PLEKHG5,126,2.54786,3,-3.5511,27,-0.6876
ENSG00000162408,NOL9,126,1.77214,20,-1.3861,42,-0.4014
ENSG00000162413,KLHL21,126,2.35068,14,-1.5591,28,-0.8714
ENSG00000007923,DNAJC11,126,1.86435,15,-1.7626,41,-0.3573
ENSG00000171735,CAMTA1,126,-1.6296,197,-1.0502,456,1.39163
ENSG00000049245,VAMP3,126,1.89759,62,0.69018,24,-1.7882
ENSG00000049246,PER3,126,1.02831,82,0.32302,55,-0.8061
ENSG00000116288,PARK7,126,-0.5007,78,-1.3446,212,1.16529
ENSG00000142599,RERE,126,-0.4526,227,0.59074,155,-0.3214
ENSG00000074800,ENO1,126,-1.5545,165,-1.2557,441,1.52887
ENSG00000171612,SLC25A33,126,1.97454,15,-1.7293,37,-0.4674
ENSG00000171603,CLSTN1,126,-1.9143,167,-1.6269,581,1.91910
ENSG00000178585,CTNNBIP1,126,1.97895,19,-1.3292,36,-0.6062
ENSG00000162441,LZIC,126,0.99513,106,0.82259,49,-1.2031
ENSG00000130939,UBE4B,126,1.55639,36,-0.6555,45,-0.5482
ENSG00000054523,KIF1B,126,-2.0375,685,0.71785,465,-0.1020
ENSG00000142657,PGD,126,1.70191,20,-1.4449,44,-0.3186
ENSG00000241563,CORT,126,2.45699,3,-3.8309,29,-0.5738
ENSG00000160049,DFFA,126,0.77570,106,0.56273,63,-0.8443
ENSG00000120948,TARDBP,126,0.75135,74,-0.1653,75,-0.2746
ENSG00000116649,SRM,126,1.30551,35,-0.8947,56,-0.2274
ENSG00000171824,EXOSC10,126,1.50503,61,0.24495,39,-1.0855
ENSG00000198793,MTOR,126,1.92602,26,-0.8996,35,-0.7387
ENSG00000116661,FBXO2,126,-0.1801,88,-0.8254,161,0.67716
ENSG00000132879,FBXO44,126,0.78928,34,-1.4110,86,0.40096
ENSG00000177000,MTHFR,126,2.18027,21,-1.0011,29,-0.9224
ENSG00000011021,CLCN6,126,0.71846,34,-1.4968,91,0.49015
ENSG00000116685,KIAA2013,126,2.07591,32,-0.4061,29,-1.1298
ENSG00000116688,MFN2,126,0.20732,92,-0.3463,115,0.15693
ENSG00000048707,VPS13D,126,0.89327,67,-0.1929,68,-0.3448
ENSG00000162496,DHRS3,126,2.39772,23,-0.7267,24,-1.2566
ENSG00000116731,PRDM2,126,-0.9159,241,0.11974,238,0.22906
ENSG00000189337,KAZN,126,1.01901,85,0.38136,55,-0.8460
ENSG00000142634,EFHD2,126,0.78237,22,-2.0770,90,0.66004
ENSG00000116138,DNAJC16,126,1.80473,22,-1.2235,40,-0.4926
ENSG00000197312,DDI2,126,1.38031,54,-0.0948,46,-0.7487
ENSG00000116786,PLEKHM2,126,0.04135,100,-0.3772,130,0.26189
ENSG00000065526,SPEN,126,-0.9400,467,1.52613,168,-1.0726
ENSG00000116809,ZBTB17,126,2.50559,26,-0.4456,20,-1.5165
ENSG00000037637,FBXO42,126,2.55122,13,-1.5470,24,-1.0688
ENSG00000055070,SZRD1,126,1.99091,43,0.03745,28,-1.3401
ENSG00000159363,ATP13A2,126,0.95244,13,-2.7525,82,0.69918
ENSG00000117118,SDHB,126,1.41253,23,-1.5165,55,-0.0460
ENSG00000117115,PADI2,126,0.87603,200,2.32937,25,-2.7933
ENSG00000117154,IGSF21,126,1.27054,14,-2.3627,65,0.33178
ENSG00000159423,ALDH4A1,126,2.63964,14,-1.4028,22,-1.2045
ENSG00000127481,UBR4,126,1.11697,96,0.74803,45,-1.2170
ENSG00000127463,EMC1,126,2.00102,24,-0.9302,33,-0.7911
ENSG00000053372,MRTO4,126,1.86711,23,-1.1464,38,-0.5786
ENSG00000053371,AKR7A2,126,2.15929,28,-0.5596,28,-1.1193
ENSG00000077549,CAPZB,126,0.09309,96,-0.3874,126,0.24365
ENSG00000173436,MICOS10,126,-0.7978,136,-0.7527,248,0.89360
ENSG00000158747,NBL1,126,0.26835,40,-1.6559,126,0.87707
ENSG00000162545,CAMK2N1,126,-3.3151,825,-0.5678,1406,1.24698
ENSG00000158828,PINK1,126,-1.3613,165,-1.0543,379,1.31501
ENSG00000117245,KIF17,126,2.66279,2,-4.1004,25,-0.7583
ENSG00000189410,SH2D5,126,2.12101,4,-3.6271,37,-0.2619
ENSG00000127483,HP1BP3,126,-1.3193,463,0.90523,267,-0.3926
ENSG00000075151,EIF4G3,126,-1.0898,287,0.23198,263,0.17654
ENSG00000076864,RAP1GAP,126,0.36631,27,-2.1582,121,1.00968
ENSG00000090686,USP48,126,0.30574,172,0.99796,79,-0.9834
ENSG00000070831,CDC42,126,-0.3495,129,-0.3497,172,0.41683
ENSG00000004487,KDM1A,126,1.44728,31,-0.9768,51,-0.2997
ENSG00000169641,LUZP1,126,-0.2446,84,-0.9620,171,0.79803
ENSG00000125944,HNRNPR,126,-0.1110,193,0.70291,117,-0.5413
ENSG00000142676,RPL11,126,-1.8677,554,0.51405,431,0.06830
