Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000228794,LINC01128,9,-2.2027,49,1.47956,22,-1.0215
ENSG00000188976,NOC2L,50,-0.0233,57,0.72203,27,-1.0507
ENSG00000188290,HES4,20,-0.8038,31,-0.3972,51,0.78411
ENSG00000187608,ISG15,14,-1.1302,30,0.13791,34,0.27309
ENSG00000188157,AGRN,16,-0.2156,18,0.00801,19,0.10162
ENSG00000078808,SDF4,54,-0.4101,72,0.10642,73,0.06737
ENSG00000176022,B3GALT6,11,-1.2634,27,0.43474,24,-0.0317
ENSG00000160087,UBE2J2,33,-0.3193,45,0.62160,27,-0.6662
ENSG00000131584,ACAP3,113,0.16669,105,0.16469,84,-0.3320
ENSG00000127054,INTS11,35,-0.1148,41,0.45855,27,-0.5636
ENSG00000224051,CPTP,20,-0.2771,26,0.27579,22,-0.2126
ENSG00000107404,DVL1,50,-0.2333,58,-0.0085,62,0.13063
ENSG00000175756,AURKAIP1,87,-0.8598,163,0.36715,145,-0.0759
ENSG00000221978,CCNL2,107,0.66023,66,-0.3629,74,0.05307
ENSG00000242485,MRPL20,124,-0.5254,186,0.38439,152,-0.2319
ENSG00000235098,ANKRD65,21,-0.4760,29,0.06740,31,0.14279
ENSG00000179403,VWA1,94,2.49854,12,-2.0674,31,0.46590
ENSG00000205090,TMEM240,16,-1.1290,39,1.14545,18,-0.9590
ENSG00000160075,SSU72,95,-0.9907,207,0.85518,124,-0.6359
ENSG00000228594,FNDC10,9,-1.9398,41,1.02000,25,-0.5445
ENSG00000272106,AL691432.2,29,0.19944,25,-0.1338,27,0.05955
ENSG00000197530,MIB2,43,0.30889,34,-0.0982,34,-0.0593
ENSG00000248333,CDK11B,76,1.29167,24,-1.2968,53,0.77113
ENSG00000189339,SLC35E2B,10,-0.6942,19,0.72513,11,-0.5995
ENSG00000215790,SLC35E2A,2,-3.0136,21,0.15528,28,0.52322
ENSG00000008130,NADK,21,-0.3919,29,0.49200,21,-0.4412
ENSG00000078369,GNB1,227,-1.4186,620,0.46535,560,-0.0274
ENSG00000187730,GABRD,23,-3.1019,234,1.75080,92,-1.1669
ENSG00000067606,PRKCZ,158,-0.7613,306,1.10684,134,-1.1000
ENSG00000162585,FAAP20,45,0.04268,44,-0.0341,45,0.02070
ENSG00000157933,SKI,31,-0.6530,39,-0.7734,85,1.15008
ENSG00000157916,RER1,58,-0.0403,60,0.07715,57,-0.0789
ENSG00000157911,PEX10,27,0.09708,23,-0.4927,35,0.56485
ENSG00000149527,PLCH2,13,-0.6159,20,0.31937,18,-0.1102
ENSG00000197921,HES5,0,-8.6649,25,0.10732,35,0.66834
ENSG00000157873,TNFRSF14,7,-1.3525,19,0.59145,15,-0.1900
ENSG00000157870,PRXL2B,19,-2.0067,85,0.84451,61,-0.3311
ENSG00000177133,PRDM16-DT,22,-0.3486,21,-0.9392,51,1.23735
ENSG00000142611,PRDM16,20,0.12714,15,-0.7883,30,0.89351
ENSG00000158109,TPRG1L,55,-2.0647,262,1.34832,126,-0.8992
ENSG00000130764,LRRC47,43,-0.9717,93,0.85326,56,-0.6415
ENSG00000116198,CEP104,78,1.67852,23,-0.9822,29,-0.0351
ENSG00000198912,C1orf174,10,-0.8486,19,0.36852,17,-0.0815
ENSG00000196581,AJAP1,14,-1.7179,51,0.90696,33,-0.4647
ENSG00000069424,KCNAB2,61,-2.1535,281,0.55549,256,0.01265
ENSG00000116254,CHD5,89,-1.5337,268,0.59829,221,-0.1520
ENSG00000116251,RPL22,678,0.66161,399,-0.5412,532,0.29420
ENSG00000116237,ICMT,31,-0.5093,48,0.56293,33,-0.4747
ENSG00000097021,ACOT7,51,-2.2669,291,1.95078,87,-1.5786
ENSG00000215788,TNFRSF25,4,-2.9716,37,0.54271,36,0.11757
ENSG00000171680,PLEKHG5,8,-1.9123,33,1.05859,20,-0.5953
ENSG00000162408,NOL9,41,-0.0948,46,0.29222,36,-0.3391
ENSG00000162413,KLHL21,33,-0.4695,49,0.42763,37,-0.3147
ENSG00000116273,PHF13,10,-0.6738,18,0.55455,13,-0.3840
ENSG00000007923,DNAJC11,30,-0.6266,47,0.30689,42,-0.0903
ENSG00000171735,CAMTA1,156,-1.3502,421,0.66889,319,-0.2817
ENSG00000049245,VAMP3,91,1.83665,18,-1.7734,50,0.84729
ENSG00000049246,PER3,64,0.70856,35,-0.6960,54,0.46171
ENSG00000116288,PARK7,154,-1.0771,343,0.57113,269,-0.2485
ENSG00000116285,ERRFI1,13,-1.2376,36,1.30905,15,-1.1308
ENSG00000162426,SLC45A1,5,-2.2978,31,0.97997,20,-0.4313
ENSG00000142599,RERE,188,0.43175,142,-0.0732,130,-0.1834
ENSG00000074800,ENO1,308,-0.9417,549,-0.1178,740,0.51150
ENSG00000171612,SLC25A33,16,-1.5465,39,-0.4783,74,1.02512
ENSG00000171608,PIK3CD,5,-1.4970,17,1.03806,10,-0.6822
ENSG00000171603,CLSTN1,264,-1.5972,891,1.12249,481,-0.7547
ENSG00000178585,CTNNBIP1,35,0.01809,35,0.08413,32,-0.1224
ENSG00000162441,LZIC,95,1.04963,40,-0.8976,65,0.46821
ENSG00000130939,UBE4B,61,0.56781,45,0.27517,26,-0.8727
ENSG00000054523,KIF1B,581,0.65310,378,-0.1529,339,-0.2471
ENSG00000142657,PGD,54,-0.0667,63,0.58848,35,-0.7956
ENSG00000241563,CORT,20,-0.6557,31,0.03755,35,0.24599
ENSG00000160049,DFFA,85,0.95728,38,-0.9135,64,0.55946
ENSG00000142655,PEX14,10,-0.9516,21,1.10760,10,-0.9933
ENSG00000120948,TARDBP,115,0.35808,94,0.13334,72,-0.4324
ENSG00000271895,AL109811.2,16,-0.4685,24,0.47759,18,-0.3813
ENSG00000116649,SRM,44,-0.8974,83,0.24726,83,0.07975
ENSG00000171824,EXOSC10,53,0.84156,28,-0.4994,34,0.09922
ENSG00000198793,MTOR,24,-0.7790,41,0.23249,41,0.05763
ENSG00000116661,FBXO2,97,-0.8697,152,-0.4592,266,0.86880
ENSG00000132879,FBXO44,50,-1.3572,135,0.62666,106,-0.2300
ENSG00000116670,MAD2L2,24,0.06757,23,0.00783,22,-0.0495
ENSG00000177000,MTHFR,19,-0.2495,24,0.40758,18,-0.4060
ENSG00000011021,CLCN6,31,-1.5279,97,0.77222,69,-0.3551
ENSG00000116685,KIAA2013,54,0.61970,36,-0.1357,32,-0.2441
ENSG00000083444,PLOD1,19,0.00608,15,-0.9235,33,1.09436
ENSG00000116688,MFN2,125,-0.1527,151,0.48054,99,-0.5702
ENSG00000048707,VPS13D,68,0.16008,63,0.12457,53,-0.2697
ENSG00000162496,DHRS3,38,0.19149,22,-1.4233,71,1.54720
ENSG00000116731,PRDM2,175,0.12738,149,-0.3465,198,0.37234
ENSG00000189337,KAZN,98,0.85577,54,-0.3368,54,-0.1510
ENSG00000142634,EFHD2,52,-0.3199,71,0.54953,46,-0.5626
ENSG00000116138,DNAJC16,18,-1.0030,39,0.53223,31,-0.2263
ENSG00000197312,DDI2,31,0.01576,30,-0.0876,33,0.10516
ENSG00000116786,PLEKHM2,55,-0.9632,107,0.20387,112,0.15097
ENSG00000065526,SPEN,355,1.95444,69,-1.7428,170,0.69565
ENSG00000116809,ZBTB17,25,0.06491,23,-0.2110,28,0.23602
ENSG00000037637,FBXO42,17,-0.5625,23,-0.1963,32,0.48624
ENSG00000055070,SZRD1,40,0.40552,26,-0.7698,46,0.73562
ENSG00000219481,NBPF1,29,0.65865,18,-0.4309,21,0.14842
ENSG00000159363,ATP13A2,36,-1.7633,140,1.25186,69,-0.8632
ENSG00000117118,SDHB,30,-1.2716,79,0.75168,55,-0.4042
ENSG00000117115,PADI2,321,2.46859,40,-2.2114,119,0.66714
ENSG00000179051,RCC2,4,-2.4191,24,1.39812,12,-0.8811
ENSG00000074964,ARHGEF10L,13,-0.7499,21,-0.0802,27,0.41379
ENSG00000117154,IGSF21,39,-0.9058,76,0.49762,61,-0.2183
ENSG00000159423,ALDH4A1,24,-0.6245,34,-0.2527,50,0.57085
ENSG00000127481,UBR4,45,0.94263,20,-0.9604,36,0.62854
ENSG00000127463,EMC1,31,-0.4511,46,0.71323,27,-0.7162
ENSG00000053372,MRTO4,15,-1.3724,44,0.95961,26,-0.6258
ENSG00000053371,AKR7A2,49,0.22669,38,-0.4469,54,0.44344
ENSG00000077549,CAPZB,115,-0.5036,162,0.09282,170,0.12300
ENSG00000173436,MICOS10,111,-1.2597,276,0.50592,236,-0.1155
ENSG00000158747,NBL1,76,-1.1734,173,0.30361,172,0.09540
ENSG00000169914,OTUD3,13,-0.3692,18,0.28322,15,-0.1755
ENSG00000162545,CAMK2N1,840,-1.3134,2030,0.16770,2291,0.28414
ENSG00000090432,MUL1,14,-0.4762,21,0.60803,14,-0.5539
ENSG00000158828,PINK1,199,-1.0663,450,0.76816,297,-0.4950
ENSG00000244038,DDOST,11,-1.6317,36,0.85538,25,-0.4258
ENSG00000117245,KIF17,6,-2.1926,31,1.11494,18,-0.6015
ENSG00000189410,SH2D5,6,-3.3156,75,1.80767,29,-1.2017
ENSG00000127483,HP1BP3,383,0.65049,224,-0.5868,313,0.36150
ENSG00000075151,EIF4G3,203,0.31826,159,-0.2073,175,0.08285
