Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to12,Feature log2 fold change topic 2to12
ENSG00000228794,LINC01128,10,-1.9249,38,1.92493
ENSG00000188976,NOC2L,39,-0.4821,55,0.48210
ENSG00000188290,HES4,15,-1.7363,50,1.73637
ENSG00000187608,ISG15,27,-0.7084,45,0.70840
ENSG00000188157,AGRN,22,-0.0833,23,0.08339
ENSG00000078808,SDF4,63,-0.2152,73,0.21520
ENSG00000176022,B3GALT6,16,-0.5922,24,0.59228
ENSG00000160087,UBE2J2,32,-0.4423,44,0.44231
ENSG00000131584,ACAP3,64,-0.3756,83,0.37569
ENSG00000127054,INTS11,34,-0.6921,55,0.69219
ENSG00000224051,CPTP,12,-0.7432,20,0.74328
ENSG00000107404,DVL1,24,-1.3865,65,1.38651
ENSG00000175756,AURKAIP1,89,-0.7836,154,0.78369
ENSG00000221978,CCNL2,73,0.20657,63,-0.2065
ENSG00000242485,MRPL20,92,-0.6337,143,0.63377
ENSG00000179403,VWA1,149,2.65080,23,-2.6508
ENSG00000205090,TMEM240,3,-2.8115,27,2.81150
ENSG00000160075,SSU72,82,-0.9945,164,0.99458
ENSG00000228594,FNDC10,7,-1.8026,27,1.80264
ENSG00000272106,AL691432.2,13,-0.5245,19,0.52453
ENSG00000197530,MIB2,17,-1.0097,36,1.00974
ENSG00000248333,CDK11B,67,1.03385,32,-1.0338
ENSG00000008128,CDK11A,43,1.24906,18,-1.2490
ENSG00000215790,SLC35E2A,11,-1.4477,31,1.44777
ENSG00000008130,NADK,11,-1.3545,28,1.35457
ENSG00000078369,GNB1,264,-1.0332,542,1.03322
ENSG00000187730,GABRD,11,-3.7818,164,3.78184
ENSG00000067606,PRKCZ,100,-0.9654,196,0.96546
ENSG00000162585,FAAP20,31,-0.1600,35,0.16002
ENSG00000157933,SKI,46,0.27378,38,-0.2737
ENSG00000157916,RER1,57,-0.0955,61,0.09558
ENSG00000157911,PEX10,30,0.41276,23,-0.4127
ENSG00000149527,PLCH2,17,0.07191,16,-0.0719
ENSG00000157881,PANK4,6,-1.2424,15,1.24248
ENSG00000197921,HES5,1,-4.1774,18,4.17749
ENSG00000157870,PRXL2B,10,-2.4681,60,2.46812
ENSG00000177133,PRDM16-DT,9,-1.9942,37,1.99423
ENSG00000158109,TPRG1L,50,-1.8447,181,1.84471
ENSG00000130764,LRRC47,35,-0.9848,70,0.98485
ENSG00000116198,CEP104,87,1.65673,27,-1.6567
ENSG00000198912,C1orf174,18,0.28121,15,-0.2812
ENSG00000196581,AJAP1,17,-1.3345,44,1.33450
ENSG00000069424,KCNAB2,26,-2.8158,184,2.81581
ENSG00000116254,CHD5,82,-1.4399,224,1.43997
ENSG00000116251,RPL22,667,0.77115,390,-0.7711
ENSG00000116237,ICMT,10,-2.1858,46,2.18581
ENSG00000097021,ACOT7,48,-1.8534,176,1.85341
ENSG00000215788,TNFRSF25,0,-6.1949,33,6.19495
ENSG00000171680,PLEKHG5,1,-4.5610,35,4.56100
ENSG00000162408,NOL9,23,-0.5933,36,0.59332
ENSG00000162413,KLHL21,18,-0.7410,31,0.74100
ENSG00000116273,PHF13,8,-0.9517,15,0.95176
ENSG00000041988,THAP3,13,-0.3122,16,0.31222
ENSG00000007923,DNAJC11,30,-0.3707,39,0.37074
ENSG00000171735,CAMTA1,263,-0.5023,372,0.50236
ENSG00000049245,VAMP3,106,2.08021,25,-2.0802
ENSG00000049246,PER3,52,0.44239,38,-0.4423
ENSG00000116288,PARK7,159,-0.7559,270,0.75599
ENSG00000116285,ERRFI1,21,-0.3874,28,0.38747
ENSG00000162426,SLC45A1,13,-1.0248,27,1.02480
ENSG00000142599,RERE,158,0.54549,108,-0.5454
ENSG00000074800,ENO1,238,-1.1114,515,1.11142
ENSG00000171612,SLC25A33,16,-1.2544,40,1.25442
ENSG00000171603,CLSTN1,205,-1.8244,727,1.82440
ENSG00000178585,CTNNBIP1,24,-0.3155,30,0.31558
ENSG00000162441,LZIC,97,0.94517,50,-0.9451
ENSG00000130939,UBE4B,51,0.18250,45,-0.1825
ENSG00000054523,KIF1B,593,0.80111,340,-0.8011
ENSG00000142657,PGD,39,-0.6577,62,0.65776
ENSG00000241563,CORT,16,-0.8140,29,0.81400
ENSG00000160049,DFFA,70,0.68083,43,-0.6808
ENSG00000142655,PEX14,5,-1.7964,20,1.79648
ENSG00000120948,TARDBP,138,0.84176,77,-0.8417
ENSG00000271895,AL109811.2,17,-0.2081,19,0.20816
ENSG00000116649,SRM,54,-0.3222,67,0.32229
ENSG00000171824,EXOSC10,34,-0.1645,38,0.16457
ENSG00000198793,MTOR,21,-0.9909,42,0.99090
ENSG00000116661,FBXO2,110,-0.8482,199,0.84825
ENSG00000132879,FBXO44,26,-1.8958,97,1.89580
ENSG00000116670,MAD2L2,18,0.05489,18,-0.0548
ENSG00000177000,MTHFR,25,0.33375,20,-0.3337
ENSG00000011021,CLCN6,51,-0.5915,78,0.59156
ENSG00000116685,KIAA2013,44,0.50598,31,-0.5059
ENSG00000083444,PLOD1,22,-0.0124,23,0.01245
ENSG00000116688,MFN2,104,-0.2846,127,0.28461
ENSG00000116691,MIIP,20,0.28880,17,-0.2888
ENSG00000048707,VPS13D,55,-0.3514,71,0.35140
ENSG00000162496,DHRS3,18,-0.2931,22,0.29319
ENSG00000116731,PRDM2,190,0.20650,164,-0.2065
ENSG00000189337,KAZN,127,1.11063,59,-1.1106
ENSG00000142634,EFHD2,63,-0.7581,106,0.75810
ENSG00000116138,DNAJC16,30,-0.3605,39,0.36052
ENSG00000197312,DDI2,25,-0.3383,32,0.33833
ENSG00000116786,PLEKHM2,73,-0.5219,105,0.52191
ENSG00000065526,SPEN,264,1.74861,78,-1.7486
ENSG00000116809,ZBTB17,23,0.21491,20,-0.2149
ENSG00000037637,FBXO42,12,-0.8696,23,0.86964
ENSG00000055070,SZRD1,47,0.81764,26,-0.8176
ENSG00000219481,NBPF1,33,1.09662,15,-1.0966
ENSG00000159363,ATP13A2,38,-1.7040,126,1.70406
ENSG00000117118,SDHB,43,-0.7592,73,0.75924
ENSG00000117115,PADI2,295,2.62255,47,-2.6225
ENSG00000179051,RCC2,12,-0.9686,24,0.96862
ENSG00000074964,ARHGEF10L,7,-1.2910,18,1.29107
ENSG00000117154,IGSF21,27,-1.6957,87,1.69573
ENSG00000159423,ALDH4A1,32,0.74749,19,-0.7474
ENSG00000127481,UBR4,45,0.69440,27,-0.6944
ENSG00000127463,EMC1,46,0.37140,36,-0.3714
