Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to10,Feature log2 fold change topic 4to10
ENSG00000228794,LINC01128,5,-3.0310,29,-0.4724,46,1.10561
ENSG00000188976,NOC2L,13,-2.0175,49,-0.0079,55,0.55502
ENSG00000188290,HES4,9,-1.7637,27,-0.0703,31,0.57016
ENSG00000187608,ISG15,22,-0.3822,21,-0.5305,31,0.55286
ENSG00000188157,AGRN,12,-0.5958,15,-0.2514,19,0.42442
ENSG00000078808,SDF4,33,-0.8216,47,-0.2896,61,0.52944
ENSG00000176022,B3GALT6,8,-1.5131,14,-0.7455,26,1.09373
ENSG00000160087,UBE2J2,21,-0.8851,38,0.06173,39,0.25915
ENSG00000131584,ACAP3,28,-1.5116,83,0.14817,82,0.32855
ENSG00000127054,INTS11,19,-1.0321,24,-0.7159,43,0.93001
ENSG00000224051,CPTP,7,-1.2861,14,-0.3210,19,0.68627
ENSG00000107404,DVL1,25,-1.1127,64,0.39734,52,0.02360
ENSG00000175756,AURKAIP1,40,-1.5594,85,-0.4478,128,0.85813
ENSG00000221978,CCNL2,49,-0.1679,37,-0.6779,60,0.56069
ENSG00000242485,MRPL20,42,-1.4682,96,-0.2446,124,0.66440
ENSG00000235098,ANKRD65,21,-0.3876,21,-0.4501,29,0.49677
ENSG00000179403,VWA1,41,1.28531,20,0.14071,15,-0.8108
ENSG00000205090,TMEM240,4,-2.8868,26,-0.0462,30,0.69147
ENSG00000160075,SSU72,54,-1.4733,139,-0.0141,153,0.46510
ENSG00000228594,FNDC10,2,-3.8674,38,0.46697,31,0.25406
ENSG00000272106,AL691432.2,4,-2.0313,11,-0.7254,20,1.19361
ENSG00000197530,MIB2,7,-2.0480,26,-0.0842,30,0.62907
ENSG00000248333,CDK11B,141,1.44633,55,-0.1729,50,-0.7206
ENSG00000189339,SLC35E2B,14,-0.6484,16,-0.4643,23,0.60695
ENSG00000008128,CDK11A,101,2.44977,13,-1.1594,19,-1.0975
ENSG00000215790,SLC35E2A,15,-0.8263,22,-0.2768,29,0.52071
ENSG00000008130,NADK,17,-0.5167,21,-0.1815,25,0.34199
ENSG00000078369,GNB1,158,-1.6053,466,0.06796,486,0.41792
ENSG00000187730,GABRD,8,-3.9477,78,-0.6929,144,1.38355
ENSG00000067606,PRKCZ,55,-1.5967,190,0.35953,161,0.15243
ENSG00000162585,FAAP20,25,-0.3010,46,0.79518,27,-0.5484
ENSG00000157933,SKI,41,0.11410,59,0.85694,31,-0.7509
ENSG00000157916,RER1,33,-0.5452,43,-0.1633,50,0.33768
ENSG00000157911,PEX10,13,-0.4836,18,-0.0617,19,0.23565
ENSG00000149527,PLCH2,4,-1.7907,14,-0.1093,16,0.60977
ENSG00000197921,HES5,1,-3.7387,12,-0.7443,23,1.41926
ENSG00000157870,PRXL2B,15,-1.8681,49,-0.0932,57,0.60869
ENSG00000177133,PRDM16-DT,6,-1.6760,18,-0.0955,21,0.57666
ENSG00000142611,PRDM16,11,-0.2796,9,-0.6018,15,0.55948
ENSG00000158109,TPRG1L,30,-2.0854,88,-0.4941,138,1.00214
ENSG00000130764,LRRC47,32,-0.7744,39,-0.4917,59,0.67222
ENSG00000116198,CEP104,94,1.57863,27,-0.5497,32,-0.6076
ENSG00000198912,C1orf174,2,-2.4619,5,-1.4060,17,1.85426
ENSG00000196581,AJAP1,28,-0.8378,40,-0.3023,53,0.54464
ENSG00000069424,KCNAB2,22,-3.1804,188,0.03439,207,0.63786
