Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,18,-0.9943,36,0.99436
ENSG00000188976,NOC2L,20,-0.8743,37,0.87439
ENSG00000188290,HES4,59,-0.1527,65,0.15271
ENSG00000187608,ISG15,67,0.37907,51,-0.3790
ENSG00000188157,AGRN,27,-0.0595,28,0.05959
ENSG00000131591,C1orf159,10,-0.0327,11,0.03278
ENSG00000078808,SDF4,80,0.13792,72,-0.1379
ENSG00000176022,B3GALT6,11,-1.1865,26,1.18659
ENSG00000160087,UBE2J2,41,0.03218,40,-0.0321
ENSG00000162572,SCNN1D,11,0.32957,9,-0.3295
ENSG00000131584,ACAP3,59,-0.2681,72,0.26810
ENSG00000169972,PUSL1,1,-2.6439,11,2.64391
ENSG00000127054,INTS11,46,-0.0993,50,0.09933
ENSG00000224051,CPTP,15,-0.7195,25,0.71953
ENSG00000107404,DVL1,50,0.10826,46,-0.1082
ENSG00000175756,AURKAIP1,108,-0.8699,197,0.86996
ENSG00000221978,CCNL2,80,0.13264,73,-0.1326
ENSG00000224870,MRPL20-AS1,12,0.49843,8,-0.4984
ENSG00000242485,MRPL20,148,-0.4980,209,0.49805
ENSG00000235098,ANKRD65,33,0.25838,27,-0.2583
ENSG00000179403,VWA1,113,2.42440,21,-2.4244
ENSG00000160072,ATAD3B,14,0.03588,14,-0.0358
ENSG00000197785,ATAD3A,14,0.01943,13,-0.0194
ENSG00000205090,TMEM240,5,-2.2267,26,2.22679
ENSG00000160075,SSU72,95,-0.5902,143,0.59028
ENSG00000228594,FNDC10,12,-1.1460,27,1.14609
ENSG00000272106,AL691432.2,19,-0.0367,20,0.03671
ENSG00000197530,MIB2,26,-0.2563,31,0.25632
ENSG00000248333,CDK11B,34,1.51364,12,-1.5136
ENSG00000189339,SLC35E2B,14,-0.8674,26,0.86749
ENSG00000008128,CDK11A,20,1.10077,9,-1.1007
ENSG00000215790,SLC35E2A,27,-0.5978,41,0.59784
ENSG00000008130,NADK,26,0.03353,25,-0.0335
ENSG00000078369,GNB1,297,-0.7869,512,0.78698
ENSG00000187730,GABRD,25,-2.5255,147,2.52559
ENSG00000067606,PRKCZ,78,-1.0418,161,1.04185
ENSG00000162585,FAAP20,42,0.31994,34,-0.3199
ENSG00000157933,SKI,35,0.94958,18,-0.9495
ENSG00000157916,RER1,76,0.09844,71,-0.0984
ENSG00000157911,PEX10,29,0.43195,22,-0.4319
ENSG00000149527,PLCH2,14,-0.7409,24,0.74095
ENSG00000157881,PANK4,7,-1.3176,18,1.31763
ENSG00000197921,HES5,4,-2.2968,21,2.29685
ENSG00000157873,TNFRSF14,6,-1.1667,13,1.16678
ENSG00000157870,PRXL2B,17,-1.2598,42,1.25981
ENSG00000177133,PRDM16-DT,26,0.06437,25,-0.0643
ENSG00000142611,PRDM16,8,-0.2458,9,0.24584
ENSG00000158109,TPRG1L,73,-1.4237,198,1.42374
ENSG00000116213,WRAP73,15,-0.0535,16,0.05353
