Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,5,-3.0310,42,3.03104
ENSG00000188976,NOC2L,13,-2.0175,53,2.01756
ENSG00000188290,HES4,9,-1.7637,30,1.76370
ENSG00000187608,ISG15,22,-0.3822,29,0.38229
ENSG00000188157,AGRN,12,-0.5958,18,0.59587
ENSG00000078808,SDF4,33,-0.8216,58,0.82168
ENSG00000176022,B3GALT6,8,-1.5131,23,1.51319
ENSG00000160087,UBE2J2,21,-0.8851,39,0.88517
ENSG00000131584,ACAP3,28,-1.5116,82,1.51161
ENSG00000127054,INTS11,19,-1.0321,39,1.03212
ENSG00000224051,CPTP,7,-1.2861,18,1.28615
ENSG00000107404,DVL1,25,-1.1127,54,1.11275
ENSG00000175756,AURKAIP1,40,-1.5594,118,1.55949
ENSG00000221978,CCNL2,49,-0.1679,55,0.16792
ENSG00000242485,MRPL20,42,-1.4682,118,1.46821
ENSG00000235098,ANKRD65,21,-0.3876,27,0.38769
ENSG00000179403,VWA1,41,1.28531,16,-1.2853
ENSG00000205090,TMEM240,4,-2.8868,29,2.88686
ENSG00000160075,SSU72,54,-1.4733,150,1.47334
ENSG00000228594,FNDC10,2,-3.8674,33,3.86742
ENSG00000272106,AL691432.2,4,-2.0313,18,2.03131
ENSG00000197530,MIB2,7,-2.0480,29,2.04800
ENSG00000248333,CDK11B,141,1.44633,51,-1.4463
ENSG00000189339,SLC35E2B,14,-0.6484,22,0.64842
ENSG00000008128,CDK11A,101,2.44977,18,-2.4497
ENSG00000215790,SLC35E2A,15,-0.8263,27,0.82638
ENSG00000008130,NADK,17,-0.5167,25,0.51670
ENSG00000078369,GNB1,158,-1.6053,481,1.60536
ENSG00000187730,GABRD,8,-3.9477,129,3.94772
ENSG00000067606,PRKCZ,55,-1.5967,168,1.59673
ENSG00000162585,FAAP20,25,-0.3010,31,0.30106
ENSG00000157933,SKI,41,0.11410,37,-0.1141
ENSG00000157916,RER1,33,-0.5452,48,0.54525
ENSG00000157911,PEX10,13,-0.4836,19,0.48365
ENSG00000149527,PLCH2,4,-1.7907,16,1.79074
ENSG00000197921,HES5,1,-3.7387,20,3.73871
ENSG00000157870,PRXL2B,15,-1.8681,55,1.86810
ENSG00000177133,PRDM16-DT,6,-1.6760,20,1.67602
ENSG00000142611,PRDM16,11,-0.2796,13,0.27966
ENSG00000158109,TPRG1L,30,-2.0854,127,2.08540
ENSG00000130764,LRRC47,32,-0.7744,55,0.77445
ENSG00000116198,CEP104,94,1.57863,31,-1.5786
ENSG00000198912,C1orf174,2,-2.4619,14,2.46192
ENSG00000196581,AJAP1,28,-0.8378,50,0.83785
ENSG00000069424,KCNAB2,22,-3.1804,203,3.18044
ENSG00000116254,CHD5,85,-1.8376,307,1.83765
ENSG00000116251,RPL22,735,0.89747,394,-0.8974
ENSG00000116237,ICMT,19,-1.0713,40,1.07138
ENSG00000097021,ACOT7,23,-2.4409,125,2.44090
ENSG00000215788,TNFRSF25,2,-3.2551,26,3.25514
ENSG00000171680,PLEKHG5,0,-8.4059,29,8.40594
ENSG00000162408,NOL9,28,-0.0681,30,0.06813
ENSG00000162413,KLHL21,10,-1.4020,27,1.40200
ENSG00000116273,PHF13,5,-1.5313,16,1.53134
ENSG00000007923,DNAJC11,15,-1.1923,35,1.19238
ENSG00000171735,CAMTA1,187,-1.2540,447,1.25405
ENSG00000049245,VAMP3,75,1.75390,22,-1.7539
ENSG00000049246,PER3,63,0.26089,53,-0.2608
ENSG00000116288,PARK7,107,-1.0933,229,1.09338
ENSG00000116285,ERRFI1,10,-1.4108,27,1.41084
ENSG00000162426,SLC45A1,1,-3.8048,22,3.80484
ENSG00000142599,RERE,193,0.48875,137,-0.4887
ENSG00000074800,ENO1,168,-1.2619,403,1.26197
ENSG00000171612,SLC25A33,15,-1.1558,35,1.15583
ENSG00000171603,CLSTN1,102,-2.5804,615,2.58044
ENSG00000178585,CTNNBIP1,15,-1.0712,31,1.07127
ENSG00000162441,LZIC,125,1.48493,44,-1.4849
ENSG00000130939,UBE4B,37,0.01588,36,-0.0158
ENSG00000054523,KIF1B,595,0.64955,379,-0.6495
ENSG00000142657,PGD,18,-0.9875,36,0.98752
ENSG00000241563,CORT,2,-3.4615,26,3.46155
ENSG00000160049,DFFA,78,0.71218,47,-0.7121
ENSG00000142655,PEX14,4,-2.1121,21,2.11218
ENSG00000120948,TARDBP,96,0.16913,85,-0.1691
ENSG00000271895,AL109811.2,8,-0.8333,14,0.83339
ENSG00000116649,SRM,20,-1.8066,70,1.80666
ENSG00000171824,EXOSC10,53,0.86852,29,-0.8685
ENSG00000198793,MTOR,27,-0.4867,38,0.48676
ENSG00000116661,FBXO2,70,-1.4318,189,1.43184
ENSG00000132879,FBXO44,8,-3.2668,84,3.26682
ENSG00000177000,MTHFR,16,-0.3745,21,0.37459
ENSG00000011021,CLCN6,16,-2.1813,75,2.18132
ENSG00000116685,KIAA2013,20,-0.4875,28,0.48757
ENSG00000083444,PLOD1,10,-0.2985,13,0.29858
ENSG00000116688,MFN2,84,-0.4401,115,0.44016
ENSG00000048707,VPS13D,55,-0.2494,65,0.24948
ENSG00000162496,DHRS3,25,0.61227,16,-0.6122
ENSG00000116731,PRDM2,195,-0.2213,227,0.22138
ENSG00000189337,KAZN,72,0.35581,56,-0.3558
ENSG00000142634,EFHD2,14,-2.4263,78,2.42638
ENSG00000116138,DNAJC16,15,-1.3195,38,1.31951
ENSG00000197312,DDI2,25,-0.6075,38,0.60751
ENSG00000116786,PLEKHM2,76,-0.6817,121,0.68176
ENSG00000065526,SPEN,565,2.04441,137,-2.0444
ENSG00000116809,ZBTB17,18,-0.1096,19,0.10960
ENSG00000037637,FBXO42,18,-0.1105,20,0.11055
ENSG00000055070,SZRD1,49,1.03688,23,-1.0368
ENSG00000219481,NBPF1,37,1.57460,12,-1.5746
ENSG00000058453,CROCC,12,-0.2920,15,0.29207
ENSG00000159363,ATP13A2,16,-2.4320,87,2.43205
ENSG00000117118,SDHB,16,-1.9315,62,1.93153
ENSG00000117115,PADI2,161,2.13580,36,-2.1358
ENSG00000179051,RCC2,10,-1.4502,28,1.45028
ENSG00000074964,ARHGEF10L,21,0.40872,16,-0.4087
ENSG00000117154,IGSF21,14,-2.6700,90,2.67005
ENSG00000159423,ALDH4A1,25,0.44528,18,-0.4452
ENSG00000127481,UBR4,85,1.28307,35,-1.2830
ENSG00000127463,EMC1,25,-0.4759,34,0.47594
ENSG00000053372,MRTO4,19,-0.9374,36,0.93747
ENSG00000053371,AKR7A2,33,0.37698,26,-0.3769
ENSG00000077549,CAPZB,63,-1.2650,152,1.26503
ENSG00000173436,MICOS10,135,-0.8934,251,0.89341
ENSG00000158747,NBL1,44,-1.5121,127,1.51217
