Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000228794,LINC01128,8,-2.2687,25,-0.6618,43,1.35795
ENSG00000188976,NOC2L,28,-0.4570,17,-1.1689,41,0.83926
ENSG00000188290,HES4,18,-0.9856,38,0.15993,36,0.34886
ENSG00000187608,ISG15,46,0.38395,159,2.71928,21,-2.2420
ENSG00000078808,SDF4,30,-0.8376,30,-0.8327,57,0.90400
ENSG00000160087,UBE2J2,12,-1.4576,29,-0.1632,35,0.74448
ENSG00000131584,ACAP3,52,-0.6485,158,1.15244,73,-0.5214
ENSG00000127054,INTS11,16,-1.4485,28,-0.5833,45,1.03385
ENSG00000107404,DVL1,40,-0.7964,105,0.73961,65,-0.1474
ENSG00000175756,AURKAIP1,43,-1.5376,128,0.11114,127,0.56269
ENSG00000221978,CCNL2,57,0.43360,12,-1.8991,45,0.38878
ENSG00000242485,MRPL20,73,-0.7375,65,-0.9191,128,0.89405
ENSG00000205090,TMEM240,8,-1.6410,3,-2.8905,27,2.25879
ENSG00000160075,SSU72,21,-2.8195,190,0.52221,145,0.45441
ENSG00000228594,FNDC10,18,-0.5031,18,-0.5133,26,0.55511
ENSG00000197530,MIB2,6,-1.9327,4,-2.4417,28,2.28537
ENSG00000248333,CDK11B,103,1.48775,5,-3.1921,40,-0.4254
ENSG00000008130,NADK,7,-1.5520,6,-1.8795,25,1.81422
ENSG00000078369,GNB1,183,-1.6066,595,0.20303,554,0.50954
ENSG00000187730,GABRD,9,-3.6000,101,-0.0988,119,1.10591
ENSG00000067606,PRKCZ,77,-1.1676,152,-0.1307,177,0.62024
ENSG00000162585,FAAP20,48,0.19059,94,1.31230,36,-0.9569
ENSG00000157933,SKI,55,0.23551,23,-1.1273,50,0.34274
ENSG00000157916,RER1,30,-0.5691,39,-0.1637,45,0.38883
ENSG00000157870,PRXL2B,12,-2.1130,72,0.54086,53,0.33710
ENSG00000158109,TPRG1L,23,-2.8289,158,0.00956,171,0.91641
ENSG00000130764,LRRC47,47,-0.3893,21,-1.6085,66,0.95747
ENSG00000116198,CEP104,116,1.95195,42,0.19050,28,-1.4721
ENSG00000196581,AJAP1,17,-1.6478,15,-1.7942,58,1.82681
ENSG00000069424,KCNAB2,36,-2.5127,345,0.96159,193,0.01552
ENSG00000116254,CHD5,358,0.26543,172,-0.8808,312,0.23521
ENSG00000116251,RPL22,733,0.54399,711,0.49398,480,-0.5903
ENSG00000116237,ICMT,14,-1.3526,65,1.05933,33,-0.2596
ENSG00000097021,ACOT7,31,-2.1486,144,0.15241,140,0.67632
ENSG00000215788,TNFRSF25,3,-3.0090,11,-1.1000,26,1.88257
ENSG00000171680,PLEKHG5,0,-5.2512,3,-3.0029,27,3.87306
ENSG00000162408,NOL9,46,0.67842,3,-3.4009,31,0.36291
ENSG00000162413,KLHL21,21,-0.2015,3,-2.7706,27,1.09133
ENSG00000007923,DNAJC11,21,-0.7124,16,-1.1058,36,0.96948
ENSG00000171735,CAMTA1,129,-1.7623,440,0.11232,437,0.62188
ENSG00000049246,PER3,35,-0.5640,14,-1.9484,56,1.19262
ENSG00000116288,PARK7,74,-1.8159,509,1.22075,234,-0.3154
ENSG00000116285,ERRFI1,0,-4.9261,12,-1.0604,27,2.10766
ENSG00000162426,SLC45A1,0,-5.2074,3,-2.9203,26,3.79691
ENSG00000142599,RERE,255,0.83897,105,-0.5849,146,-0.2950
ENSG00000074800,ENO1,186,-1.0528,91,-2.1233,419,1.59720
ENSG00000171612,SLC25A33,3,-3.0596,3,-3.2491,32,3.28704
ENSG00000171603,CLSTN1,149,-2.0556,494,-0.2502,637,0.98331
ENSG00000178585,CTNNBIP1,24,-0.6463,67,0.99360,34,-0.3947
ENSG00000162441,LZIC,64,0.56946,6,-3.0265,47,0.43293
ENSG00000130939,UBE4B,41,0.32028,16,-1.0946,35,0.26874
ENSG00000054523,KIF1B,511,0.23794,73,-2.6980,474,0.69545
ENSG00000142657,PGD,21,-1.0191,3,-3.5247,47,1.91534
ENSG00000160049,DFFA,61,-0.2057,119,0.89062,65,-0.4766
ENSG00000120948,TARDBP,97,0.32844,92,0.24176,76,-0.3211
ENSG00000116649,SRM,23,-1.1023,15,-1.7019,54,1.46871
ENSG00000171824,EXOSC10,84,1.68016,40,0.39161,24,-1.3314
ENSG00000198793,MTOR,22,-0.5755,18,-0.8706,34,0.77787
ENSG00000116661,FBXO2,61,-1.6920,354,1.05855,182,-0.1914
ENSG00000132879,FBXO44,30,-1.2743,17,-2.0873,80,1.73228
