Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to6,Feature log2 fold change topic 2to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000237491,LINC01409,10,-0.0261,9,-0.3011,11,0.31654
ENSG00000228794,LINC01128,10,-1.6266,36,0.60866,27,-0.2367
ENSG00000188976,NOC2L,34,-0.1980,41,0.22643,36,-0.1671
ENSG00000187961,KLHL17,4,-1.0662,9,0.10142,10,0.19035
ENSG00000188290,HES4,16,-1.3634,28,-0.8807,61,1.21006
ENSG00000187608,ISG15,30,-0.5010,29,-0.8851,61,1.02673
ENSG00000188157,AGRN,49,1.41322,18,-0.4720,19,-0.2908
ENSG00000131591,C1orf159,15,0.64052,10,-0.0121,9,-0.2799
ENSG00000078808,SDF4,92,0.44588,64,-0.2433,72,0.06357
ENSG00000176022,B3GALT6,16,-0.5956,20,-0.4576,31,0.64355
ENSG00000160087,UBE2J2,48,0.21760,34,-0.5018,49,0.42132
ENSG00000162572,SCNN1D,16,0.61643,10,-0.2884,11,0.02560
ENSG00000131584,ACAP3,72,0.12076,66,-0.0231,66,-0.0227
ENSG00000169972,PUSL1,10,-0.1441,10,-0.1106,11,0.16541
ENSG00000127054,INTS11,67,0.58362,44,-0.1990,46,-0.0500
ENSG00000224051,CPTP,16,-0.5789,21,-0.2132,27,0.39799
ENSG00000107404,DVL1,55,0.31676,38,-0.4641,52,0.34301
ENSG00000175756,AURKAIP1,119,-0.7081,191,0.04030,202,0.17442
ENSG00000221978,CCNL2,106,0.55025,66,-0.3803,81,0.15237
ENSG00000224870,MRPL20-AS1,15,0.65929,8,-0.5144,11,0.23076
ENSG00000242485,MRPL20,121,-0.7344,208,0.22519,193,-0.0092
ENSG00000235098,ANKRD65,46,1.30640,19,-0.3154,18,-0.3791
ENSG00000179403,VWA1,247,3.83340,16,-1.9754,18,-1.5612
ENSG00000160072,ATAD3B,17,0.45529,15,0.44562,9,-0.6985
ENSG00000197785,ATAD3A,16,0.18935,15,0.04464,14,-0.1224
ENSG00000205090,TMEM240,12,-1.0527,25,0.18854,24,0.09875
ENSG00000160075,SSU72,66,-1.0033,126,-0.0096,142,0.29056
ENSG00000228594,FNDC10,8,-1.6162,22,-0.0077,26,0.39062
ENSG00000272106,AL691432.2,27,0.65164,17,-0.1199,17,-0.1695
ENSG00000197530,MIB2,29,-0.0021,30,0.00070,30,7.68296
ENSG00000248333,CDK11B,22,0.34997,18,0.05286,16,-0.2027
ENSG00000189339,SLC35E2B,17,-0.3297,22,0.08646,22,0.02277
ENSG00000008128,CDK11A,15,1.03727,8,0.08098,6,-0.6355
ENSG00000215790,SLC35E2A,24,-0.5846,36,0.15098,35,0.02926
ENSG00000008130,NADK,30,0.24388,23,-0.3868,30,0.29751
ENSG00000078369,GNB1,275,-0.8746,464,-0.1065,556,0.36133
ENSG00000187730,GABRD,10,-3.5401,125,0.49128,108,0.03729
ENSG00000067606,PRKCZ,112,-0.5121,144,-0.2067,180,0.37390
ENSG00000162585,FAAP20,37,0.08521,22,-1.1024,51,1.03175
ENSG00000157933,SKI,23,0.32780,15,-0.6412,23,0.50961
ENSG00000272420,AL513477.2,1,-2.4733,8,0.37340,7,0.09580
ENSG00000157916,RER1,101,0.44570,73,-0.1356,75,-0.0479
ENSG00000157911,PEX10,36,0.75165,19,-0.4585,24,0.12638
ENSG00000149527,PLCH2,41,1.38931,11,-1.1738,21,0.39679
ENSG00000157881,PANK4,7,-1.0759,17,0.55191,13,-0.2737
ENSG00000157873,TNFRSF14,4,-1.1179,6,-0.8911,14,1.17590
ENSG00000157870,PRXL2B,14,-1.4465,33,-0.2830,46,0.64110
ENSG00000177133,PRDM16-DT,8,-1.1888,9,-1.5786,33,1.82600
ENSG00000142611,PRDM16,12,0.23665,6,-1.2450,15,1.09528
ENSG00000158109,TPRG1L,60,-1.6504,195,0.29013,185,0.09384
ENSG00000116213,WRAP73,19,0.02376,18,-0.0620,19,0.05542
ENSG00000130764,LRRC47,60,-0.6513,99,0.25507,89,-0.0613
ENSG00000116198,CEP104,77,1.81692,18,-0.9697,26,-0.1172
ENSG00000198912,C1orf174,12,-0.3987,14,-0.1829,18,0.31839
ENSG00000196581,AJAP1,23,-0.6620,40,0.34802,33,-0.1558
ENSG00000131697,NPHP4,12,0.07252,11,-0.1946,13,0.17281
ENSG00000069424,KCNAB2,38,-2.3536,208,0.41959,185,0.03909
ENSG00000116254,CHD5,38,-1.8769,136,0.11482,148,0.29983
ENSG00000116251,RPL22,611,-0.0722,550,-0.4056,758,0.43625
ENSG00000158286,RNF207,1,-2.2769,9,0.90985,6,-0.4698
ENSG00000116237,ICMT,27,-0.6763,43,0.08100,44,0.12497
ENSG00000097021,ACOT7,68,-2.1510,358,0.84718,232,-0.4180
ENSG00000215788,TNFRSF25,7,-2.1835,33,0.36274,31,0.08128
ENSG00000171680,PLEKHG5,3,-2.6932,22,0.52910,18,-0.0456
ENSG00000162408,NOL9,27,-0.0990,27,-0.2593,33,0.30037
ENSG00000204859,ZBTB48,12,0.01004,12,-0.0439,13,0.04185
ENSG00000162413,KLHL21,43,0.35969,36,0.09896,31,-0.2571
ENSG00000116273,PHF13,22,0.62550,14,-0.1494,14,-0.1240
ENSG00000041988,THAP3,23,0.24310,19,-0.0621,19,-0.0329
ENSG00000007923,DNAJC11,13,-0.9768,27,0.17375,26,0.09848
ENSG00000171735,CAMTA1,138,-0.9855,266,0.06556,284,0.21069
ENSG00000049245,VAMP3,175,3.05274,19,-1.4334,22,-0.9993
ENSG00000049246,PER3,74,0.92772,31,-0.7967,49,0.35469
ENSG00000116288,PARK7,236,-1.1045,509,0.16914,507,0.12871
ENSG00000116285,ERRFI1,28,-0.1846,33,0.17875,30,-0.1212
ENSG00000162426,SLC45A1,7,-1.9583,32,0.63970,24,-0.2255
ENSG00000142599,RERE,110,-0.0059,95,-0.4006,129,0.40790
ENSG00000074800,ENO1,353,-0.7797,520,-0.3028,714,0.53597
ENSG00000171612,SLC25A33,23,-0.7671,30,-0.6670,53,0.88777
ENSG00000188807,TMEM201,18,0.89391,8,-0.7562,12,0.33618
ENSG00000171608,PIK3CD,3,-1.9730,12,0.01894,14,0.40696
ENSG00000171603,CLSTN1,235,-1.8602,936,0.53547,749,-0.1300
ENSG00000178585,CTNNBIP1,40,0.03091,35,-0.2849,43,0.27959
ENSG00000162441,LZIC,114,1.17525,46,-0.5526,56,-0.0360
ENSG00000173614,NMNAT1,7,-0.3803,9,-0.0205,9,0.14841
ENSG00000162444,RBP7,110,4.70361,5,-2.0293,2,-3.3858
ENSG00000130939,UBE4B,68,0.66294,48,0.19040,36,-0.5194
ENSG00000054523,KIF1B,530,0.72298,314,-0.2317,329,-0.0901
ENSG00000284642,AL139424.2,9,-0.2845,11,-0.0719,12,0.17164
ENSG00000142657,PGD,48,-0.0927,51,0.04309,50,-0.0110
ENSG00000175279,CENPS,4,-1.8604,15,0.26294,15,0.14809
ENSG00000241563,CORT,5,-5.0694,102,-1.0275,259,1.59097
ENSG00000160049,DFFA,67,1.02059,33,-0.2219,32,-0.2800
ENSG00000142655,PEX14,14,-0.5575,21,0.07978,21,0.09546
ENSG00000120948,TARDBP,121,0.72323,70,-0.2841,76,-0.0356
ENSG00000271895,AL109811.2,20,0.20162,17,-0.1087,18,0.03318
ENSG00000116649,SRM,39,-0.5134,46,-0.3902,67,0.55607
ENSG00000171824,EXOSC10,40,0.20386,36,0.04747,34,-0.1316
ENSG00000198793,MTOR,25,-1.2259,62,0.36512,54,-0.0499
ENSG00000120942,UBIAD1,25,1.55673,6,-0.9526,10,0.07764
